GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US13087,"Decatur County, Georgia",27676,1882,3902,1218,2602,9.4,1744,6.3,1716,6.2,3958,13490,1012,1983,634,1349,10,850,6.3,931,6.9,1605,14186,865,1915,582,1248,8.8,908,6.4,794,5.6,2355
0500000US13089,"DeKalb County, Georgia",700308,51823,89639,25911,68630,9.8,59526,8.5,58826,8.4,65129,335049,26469,45567,13067,34175,10.2,28814,8.6,28814,8.6,26469,365259,24838,43831,12784,34700,9.5,31047,8.5,30316,8.3,38717
0500000US13091,"Dodge County, Georgia",21502,1290,2494,968,2258,10.5,1247,5.8,1398,6.5,3075,11273,643,1308,530,1364,12.1,710,6.3,823,7.3,1285,10229,634,1197,440,890,8.7,552,5.4,563,5.5,1780
0500000US13093,"Dooly County, Georgia",14554,815,1674,553,1383,9.5,771,5.3,990,6.8,2081,8042,426,925,306,796,9.9,531,6.6,619,7.7,933,6512,384,742,247,586,9,241,3.7,378,5.8,1146
0500000US13095,"Dougherty County, Georgia",94220,7067,13097,3769,12060,12.8,6595,7,5936,6.3,11683,43784,3634,6611,1926,5692,13,3065,7,2715,6.2,4597,50436,3480,6506,1866,6355,12.6,3531,7,3228,6.4,7061
0500000US13097,"Douglas County, Georgia",133486,9478,21224,6541,11613,8.7,7876,5.9,9211,6.9,12147,64242,4818,10921,3276,5846,9.1,3855,6,4240,6.6,5268,69244,4709,10248,3324,5816,8.4,4016,5.8,4916,7.1,6786
0500000US13099,"Early County, Georgia",10787,723,1543,507,971,9,475,4.4,582,5.4,1834,5083,371,788,264,483,9.5,224,4.4,269,5.3,747,5704,354,753,245,496,8.7,245,4.3,314,5.5,1089
0500000US13101,"Echols County, Georgia",4053,166,742,280,446,11,365,9,190,4.7,401,1922,90,263,121,281,14.6,209,10.9,67,3.5,146,2131,75,479,160,164,7.7,156,7.3,121,5.7,256
0500000US13103,"Effingham County, Georgia",52961,3495,8633,2648,4555,8.6,3178,6,3337,6.3,5137,26249,1811,4436,1339,2362,9,1575,6,1627,6.2,2310,26712,1710,4220,1282,2190,8.2,1629,6.1,1736,6.5,2831
0500000US13105,"Elbert County, Georgia",19907,1254,2468,836,1692,8.5,1015,5.1,1194,6,3444,9490,579,1243,399,902,9.5,456,4.8,617,6.5,1452,10417,677,1219,427,792,7.6,573,5.5,583,5.6,2000
0500000US13107,"Emanuel County, Georgia",22669,1609,3151,929,2222,9.8,1519,6.7,1405,6.2,3264,11207,751,1636,493,1177,10.5,818,7.3,762,6.8,1367,11462,860,1524,447,1055,9.2,688,6,653,5.7,1903
0500000US13109,"Evans County, Georgia",10902,829,1624,382,1003,9.2,752,6.9,796,7.3,1515,5218,344,824,183,564,10.8,355,6.8,360,6.9,637,5684,477,796,199,443,7.8,398,7,438,7.7,881
0500000US13111,"Fannin County, Georgia",23614,1039,2598,779,1464,6.2,1039,4.4,1063,4.5,5337,11572,521,1296,440,764,6.6,498,4.3,567,4.9,2500,12042,506,1301,349,710,5.9,542,4.5,494,4.1,2842
0500000US13113,"Fayette County, Georgia",107105,4820,16280,6212,8354,7.8,3856,3.6,4070,3.8,14673,51828,2436,8344,3162,4405,8.5,1969,3.8,1814,3.5,6634,55277,2322,7960,3096,3980,7.2,1879,3.4,2211,4,8070
0500000US13115,"Floyd County, Georgia",96147,6250,12884,3942,10095,10.5,5865,6.1,5769,6,13941,46610,3216,6572,1864,4801,10.3,2936,6.3,2936,6.3,5919,49537,3071,6291,2081,5251,10.6,2923,5.9,2873,5.8,8025
0500000US13117,"Forsyth County, Georgia",182916,13170,33108,8414,11707,6.4,7500,4.1,11341,6.2,17743,90944,6912,17007,4274,6457,7.1,3365,3.7,5184,5.7,8003,91972,6346,16187,4047,5242,5.7,4047,4.4,6070,6.6,9657
0500000US13119,"Franklin County, Georgia",21998,1232,2882,726,2068,9.4,1210,5.5,1364,6.2,3850,10861,630,1531,380,1010,9.3,652,6,673,6.2,1640,11137,601,1359,356,1058,9.5,557,5,702,6.3,2205
0500000US13121,"Fulton County, Georgia",948554,63553,124261,36045,101495,10.7,80627,8.5,76833,8.1,89164,462386,32367,62884,18495,51787,11.2,39303,8.5,36991,8,36528,486168,31115,61257,17988,50075,10.3,41324,8.5,39380,8.1,52506
0500000US13123,"Gilmer County, Georgia",28308,1585,3454,1019,2066,7.3,1500,5.3,1415,5,5350,14334,932,1734,502,1175,8.2,717,5,688,4.8,2566,13974,671,1733,503,880,6.3,783,5.6,741,5.3,2795
0500000US13125,"Glascock County, Georgia",3094,167,492,139,207,6.7,142,4.6,170,5.5,514,1513,89,244,104,110,7.3,67,4.4,85,5.6,206,1581,77,248,36,96,6.1,76,4.8,85,5.4,308
0500000US13127,"Glynn County, Georgia",80280,5298,10597,3211,6824,8.5,4897,6.1,4817,6,12684,37961,2505,5353,1632,3379,8.9,2316,6.1,2240,5.9,5504,42319,2751,5248,1566,3470,8.2,2581,6.1,2539,6,7152
0500000US13129,"Gordon County, Georgia",55409,3934,8201,2549,5042,9.1,3380,6.1,3546,6.4,6594,27537,2093,4378,1212,2478,9,1762,6.4,1790,6.5,2836,27872,1840,3818,1338,2536,9.1,1617,5.8,1756,6.3,3763
0500000US13131,"Grady County, Georgia",25143,1559,3771,1081,2162,8.6,1609,6.4,1383,5.5,3696,12415,894,1887,534,1117,9,819,6.6,745,6,1626,12728,675,1896,547,1044,8.2,802,6.3,636,5,2062
0500000US13133,"Greene County, Georgia",16091,837,1754,611,1110,6.9,853,5.3,837,5.2,3620,7950,398,954,286,628,7.9,461,5.8,413,5.2,1725,8141,431,806,326,488,6,391,4.8,415,5.1,1897
0500000US13135,"Gwinnett County, Georgia",825911,61943,134623,40470,71854,8.7,55336,6.7,60292,7.3,61117,406541,31710,68705,20327,37808,9.3,28051,6.9,29677,7.3,26019,419370,30614,66260,19710,34388,8.2,27259,6.5,31033,7.4,34808
0500000US13137,"Habersham County, Georgia",43181,2634,5786,1770,3929,9.1,2720,6.3,2677,6.2,6823,20270,1297,2919,831,1804,8.9,1338,6.6,1216,6,3081,22911,1329,2887,916,2154,9.4,1375,6,1443,6.3,3734
0500000US13139,"Hall County, Georgia",182841,13896,28340,8045,17004,9.3,12250,6.7,12068,6.6,21758,91458,7134,14633,4299,8780,9.6,6402,7,6036,6.6,9603,91383,6671,13799,3747,8224,9,5849,6.4,6031,6.6,12245
0500000US13141,"Hancock County, Georgia",9233,499,813,323,1053,11.4,554,6,563,6.1,1533,5090,214,428,199,601,11.8,448,8.8,387,7.6,672,4143,282,381,124,447,10.8,104,2.5,178,4.3,862
0500000US13143,"Haralson County, Georgia",28594,1801,4003,1315,2488,8.7,1687,5.9,1544,5.4,4146,13908,904,1947,695,1238,8.9,862,6.2,765,5.5,1780,14686,911,2056,617,1248,8.5,808,5.5,778,5.3,2364
0500000US13145,"Harris County, Georgia",32267,1710,4259,1549,2452,7.6,1291,4,1613,5,4550,15999,832,2160,848,1344,8.4,624,3.9,816,5.1,2080,16268,878,2082,700,1122,6.9,683,4.2,797,4.9,2456
0500000US13147,"Hart County, Georgia",25348,1572,3016,1014,2180,8.6,1267,5,1445,5.7,4765,12588,818,1523,592,1183,9.4,667,5.3,793,6.3,2090,12760,753,1493,421,995,7.8,612,4.8,651,5.1,2680
0500000US13149,"Heard County, Georgia",11708,738,1581,550,1042,8.9,679,5.8,550,4.7,1663,5817,372,820,302,460,7.9,378,6.5,273,4.7,750,5891,359,760,247,589,10,306,5.2,271,4.6,907
0500000US13151,"Henry County, Georgia",206349,13413,34254,11143,18159,8.8,11349,5.5,13000,6.3,18365,98967,6829,17517,5641,9204,9.3,5344,5.4,5839,5.9,8016,107382,6550,16859,5476,8913,8.3,6013,5.6,7302,6.8,10416
0500000US13153,"Houston County, Georgia",143205,10311,21051,6444,14034,9.8,10740,7.5,9881,6.9,15323,69735,5230,10809,3278,7322,10.5,5230,7.5,4742,6.8,6555,73470,5069,10286,3159,6759,9.2,5437,7.4,5143,7,8743
0500000US13155,"Irwin County, Georgia",9571,584,1254,402,756,7.9,708,7.4,641,6.7,1464,4944,341,662,237,465,9.4,366,7.4,391,7.9,598,4627,241,588,171,292,6.3,347,7.5,250,5.4,865
0500000US13157,"Jackson County, Georgia",60577,4301,9026,2605,4846,8,3695,6.1,3998,6.6,7330,30034,2192,4595,1382,2553,8.5,1742,5.8,1982,6.6,3214,30543,2107,4429,1222,2291,7.5,1924,6.3,2046,6.7,4123
0500000US13159,"Jasper County, Georgia",13748,852,1966,577,1072,7.8,825,6,825,6,1801,6875,440,1031,261,557,8.1,392,5.7,447,6.5,804,6873,412,928,316,515,7.5,433,6.3,378,5.5,990
0500000US13161,"Jeff Davis County, Georgia",15042,1173,2362,602,1324,8.8,887,5.9,948,6.3,2001,7593,653,1238,402,645,8.5,471,6.2,395,5.2,904,7449,529,1125,201,685,9.2,417,5.6,559,7.5,1088
0500000US13163,"Jefferson County, Georgia",16696,1252,2404,685,1453,8.7,935,5.6,918,5.5,2554,8129,707,1325,350,723,8.9,455,5.6,423,5.2,1032,8567,548,1079,334,737,8.6,471,5.5,488,5.7,1516
0500000US13165,"Jenkins County, Georgia",8642,398,1348,311,778,9,631,7.3,510,5.9,1521,4085,241,625,172,409,10,482,11.8,249,6.1,588,4557,159,720,141,369,8.1,150,3.3,260,5.7,930
0500000US13167,"Johnson County, Georgia",9903,495,1188,357,891,9,545,5.5,654,6.6,1426,5495,236,593,126,544,9.9,335,6.1,407,7.4,659,4408,260,599,234,348,7.9,212,4.8,247,5.6,763
0500000US13169,"Jones County, Georgia",28650,1776,4212,1433,2321,8.1,1490,5.2,1891,6.6,3868,13813,925,2058,732,1146,8.3,746,5.4,995,7.2,1699,14837,846,2151,697,1172,7.9,742,5,890,6,2151
0500000US13171,"Lamar County, Georgia",18139,980,2195,635,2721,15,1016,5.6,816,4.5,2630,8653,467,1125,268,1315,15.2,433,5,363,4.2,1151,9486,512,1072,370,1413,14.9,598,6.3,446,4.7,1480
0500000US13173,"Lanier County, Georgia",10250,1035,1394,338,871,8.5,933,9.1,677,6.6,1148,5097,500,581,234,454,8.9,500,9.8,367,7.2,571,5153,536,814,108,423,8.2,433,8.4,314,6.1,582
0500000US13175,"Laurens County, Georgia",48203,3374,6797,2073,4194,8.7,2796,5.8,2989,6.2,7182,23016,1680,3452,1082,2025,8.8,1312,5.7,1496,6.5,2992,25187,1688,3325,1007,2141,8.5,1511,6,1511,6,4206
0500000US13177,"Lee County, Georgia",28631,1890,4495,1517,2319,8.1,1746,6.1,1861,6.5,2605,14482,1014,2317,869,1231,8.5,840,5.8,941,6.5,1188,14149,863,2179,637,1104,7.8,891,6.3,934,6.6,1429
0500000US13179,"Liberty County, Georgia",64899,6749,9735,2596,9800,15.1,6749,10.4,4803,7.4,4218,32343,3364,4981,1326,5563,17.2,3558,11,2329,7.2,1811,32556,3386,4786,1270,4232,13,3190,9.8,2442,7.5,2377
0500000US13181,"Lincoln County, Georgia",7894,395,876,308,734,9.3,300,3.8,308,3.9,1460,3902,176,492,183,433,11.1,105,2.7,168,4.3,656,3992,220,387,120,303,7.6,192,4.8,136,3.4,802
0500000US13183,"Long County, Georgia",15285,1345,2614,611,1834,12,1284,8.4,902,5.9,1162,7419,594,1269,252,890,12,586,7.9,408,5.5,542,7866,755,1345,346,936,11.9,692,8.8,496,6.3,621
0500000US13185,"Lowndes County, Georgia",111334,8350,14919,4231,20374,18.3,8795,7.9,7014,6.3,11022,54570,4311,7585,2128,9932,18.2,4584,8.4,3711,6.8,4529,56764,4087,7323,2100,10445,18.4,4144,7.3,3349,5.9,6528
0500000US13187,"Lumpkin County, Georgia",30428,1582,3408,1187,5203,17.1,1704,5.6,1765,5.8,4108,14948,822,1824,508,2511,16.8,882,5.9,942,6.3,1943,15480,743,1594,666,2678,17.3,836,5.4,820,5.3,2167
0500000US13189,"McDuffie County, Georgia",21697,1562,3146,933,1844,8.5,1280,5.9,1193,5.5,3103,10309,804,1577,577,845,8.2,608,5.9,557,5.4,1268,11388,763,1560,342,991,8.7,672,5.9,626,5.5,1845
0500000US13191,"McIntosh County, Georgia",14142,580,1810,495,1485,10.5,523,3.7,849,6,2517,6557,197,820,105,761,11.6,334,5.1,407,6.2,1134,7585,387,978,394,728,9.6,182,2.4,440,5.8,1380
0500000US13193,"Macon County, Georgia",14455,838,1749,622,1503,10.4,997,6.9,911,6.3,1894,7806,445,866,390,905,11.6,601,7.7,617,7.9,827,6649,399,884,226,598,9,399,6,293,4.4,1064
0500000US13195,"Madison County, Georgia",28044,1683,3870,1178,2187,7.8,1711,6.1,1711,6.1,4010,13793,772,2014,621,1090,7.9,828,6,869,6.3,1848,14251,926,1853,570,1112,7.8,869,6.1,855,6,2180
0500000US13197,"Marion County, Georgia",8673,373,1431,225,650,7.5,555,6.4,312,3.6,1258,4494,261,715,153,328,7.3,301,6.7,126,2.8,566,4179,113,723,71,322,7.7,251,6,188,4.5,690
0500000US13199,"Meriwether County, Georgia",21695,1323,2820,868,1844,8.5,1237,5.7,1215,5.6,3601,10375,654,1421,467,934,9,591,5.7,571,5.5,1515,11320,668,1404,396,917,8.1,657,5.8,657,5.8,2072
0500000US13201,"Miller County, Georgia",6054,406,811,206,502,8.3,333,5.5,230,3.8,1162,2924,193,415,120,301,10.3,126,4.3,91,3.1,500,3130,216,398,85,203,6.5,207,6.6,141,4.5,664
0500000US13205,"Mitchell County, Georgia",23340,1564,3221,910,2101,9,1564,6.7,1517,6.5,3174,12196,829,1744,463,1183,9.7,903,7.4,878,7.2,1293,11144,747,1482,446,914,8.2,657,5.9,635,5.7,1872
0500000US13207,"Monroe County, Georgia",26613,1464,3300,1144,2315,8.7,1464,5.5,1650,6.2,3885,13312,745,1664,612,1265,9.5,785,5.9,919,6.9,1757,13301,732,1636,545,1037,7.8,678,5.1,732,5.5,2128
0500000US13209,"Montgomery County, Georgia",9050,561,1113,353,1113,12.3,570,6.3,498,5.5,1231,4553,255,555,159,674,14.8,255,5.6,273,6,519,4497,306,562,193,441,9.8,319,7.1,225,5,711
0500000US13211,"Morgan County, Georgia",17870,1019,2555,768,1269,7.1,822,4.6,1054,5.9,2895,8677,529,1328,356,651,7.5,347,4,538,6.2,1284,9193,496,1232,404,625,6.8,469,5.1,515,5.6,1609
0500000US13213,"Murray County, Georgia",39504,2647,5886,1778,3595,9.1,2489,6.3,2489,6.3,4464,19563,1350,2974,919,1898,9.7,1174,6,1252,6.4,2015,19941,1276,2931,857,1715,8.6,1316,6.6,1256,6.3,2453
0500000US13215,"Muscogee County, Georgia",194949,14621,26318,8188,23199,11.9,15596,8,14036,7.2,22614,94321,7357,13394,4056,12545,13.3,7640,8.1,6980,7.4,8772,100628,7245,12981,4126,10566,10.5,7849,7.8,6943,6.9,13786
0500000US13217,"Newton County, Georgia",100808,7359,16230,5040,9375,9.3,5847,5.8,6653,6.6,10484,47736,3628,8211,2435,4774,10,2769,5.8,3055,6.4,4439,53072,3715,7961,2547,4617,8.7,3131,5.9,3609,6.8,6050
0500000US13219,"Oconee County, Georgia",33240,1861,5518,1828,2460,7.4,1396,4.2,1695,5.1,3889,16375,917,2948,966,1245,7.6,704,4.3,786,4.8,1769,16865,944,2563,860,1214,7.2,675,4,928,5.5,2125
0500000US13221,"Oglethorpe County, Georgia",14730,810,1900,737,1237,8.4,737,5,869,5.9,2239,7355,419,993,382,669,9.1,360,4.9,405,5.5,1015,7375,384,907,354,561,7.6,369,5,457,6.2,1224
0500000US13223,"Paulding County, Georgia",143845,10501,24741,7192,11939,8.3,8631,6,10357,7.2,11220,70397,5350,12601,3661,6195,8.8,4083,5.8,4857,6.9,4857,73448,5215,12045,3452,5729,7.8,4627,6.3,5435,7.4,6390
0500000US13225,"Peach County, Georgia",27481,1704,3380,1072,4892,17.8,1594,5.8,1511,5.5,3188,13353,881,1749,574,2377,17.8,774,5.8,761,5.7,1322,14128,834,1625,494,2515,17.8,805,5.7,763,5.4,1865
0500000US13227,"Pickens County, Georgia",29486,1563,3804,1032,2094,7.1,1415,4.8,1740,5.9,5249,14719,824,1928,530,1060,7.2,692,4.7,942,6.4,2443,14767,724,1875,502,1034,7,709,4.8,797,5.4,2791
0500000US13229,"Pierce County, Georgia",18774,1446,2497,901,1652,8.8,1014,5.4,1145,6.1,2722,9225,738,1310,452,821,8.9,517,5.6,572,6.2,1245,9549,697,1184,449,821,8.6,497,5.2,573,6,1480
0500000US13231,"Pike County, Georgia",17807,944,2867,890,1407,7.9,855,4.8,997,5.6,2333,8710,453,1481,427,714,8.2,401,4.6,436,5,1071,9097,500,1383,455,691,7.6,464,5.1,564,6.2,1255
0500000US13233,"Polk County, Georgia",41308,3098,6196,1611,3800,9.2,2685,6.5,2313,5.6,5659,20248,1498,3138,871,1984,9.8,1397,6.9,1114,5.5,2410,21060,1601,3054,716,1790,8.5,1285,6.1,1179,5.6,3243
0500000US13235,"Pulaski County, Georgia",11775,730,1189,283,883,7.5,918,7.8,930,7.9,1696,5031,382,699,116,322,6.4,257,5.1,272,5.4,800,6744,344,499,162,560,8.3,668,9.9,654,9.7,897
0500000US13237,"Putnam County, Georgia",21241,1168,2506,722,1614,7.6,1253,5.9,956,4.5,4078,10475,524,1309,346,943,9,639,6.1,461,4.4,1990,10766,646,1206,366,678,6.3,614,5.7,506,4.7,2089
0500000US13239,"Quitman County, Georgia",2396,125,283,175,235,9.8,69,2.9,58,2.4,491,1189,10,201,93,126,10.6,24,2,19,1.6,220,1207,115,82,81,110,9.1,45,3.7,39,3.2,272
0500000US13241,"Rabun County, Georgia",16271,765,1725,716,1106,6.8,830,5.1,895,5.5,3645,8023,361,931,329,610,7.6,409,5.1,505,6.3,1677,8248,404,800,379,495,6,429,5.2,396,4.8,1971
0500000US13243,"Randolph County, Georgia",7498,652,697,247,600,8,360,4.8,420,5.6,1402,3672,353,393,121,334,9.1,143,3.9,253,6.9,665,3826,298,306,126,268,7,218,5.7,168,4.4,742
0500000US13245,"Richmond County, Georgia",201081,14679,26342,7842,24532,12.2,17494,8.7,13875,6.9,23526,97389,7499,13342,4090,12758,13.1,8765,9,6817,7,9739,103692,7258,12962,3733,11717,11.3,8606,8.3,7051,6.8,13791
0500000US13247,"Rockdale County, Georgia",85650,5653,12848,4283,7880,9.2,4882,5.7,4968,5.8,9507,40680,2807,6509,2115,4109,10.1,2359,5.8,2237,5.5,4068,44970,2833,6296,2159,3777,8.4,2518,5.6,2698,6,5441
0500000US13249,"Schley County, Georgia",5017,216,893,231,371,7.4,196,3.9,281,5.6,697,2503,100,468,100,165,6.6,93,3.7,205,8.2,298,2514,118,425,133,206,8.2,106,4.2,75,3,400
0500000US13251,"Screven County, Georgia",14455,968,1821,723,1344,9.3,781,5.4,795,5.5,2212,7085,489,942,468,659,9.3,390,5.5,397,5.6,935,7370,479,884,258,685,9.3,398,5.4,405,5.5,1282
0500000US13253,"Seminole County, Georgia",8831,530,1192,344,742,8.4,291,3.3,530,6,1731,4064,207,593,158,301,7.4,199,4.9,256,6.3,748,4767,319,601,186,443,9.3,95,2,276,5.8,987
0500000US13255,"Spalding County, Georgia",64011,4481,8898,2560,5761,9,4225,6.6,4353,6.8,9026,30887,2286,4571,1297,2934,9.5,2100,6.8,2224,7.2,3799,33124,2219,4339,1259,2816,8.5,2120,6.4,2120,6.4,5234
0500000US13257,"Stephens County, Georgia",25910,1555,3265,1036,2824,10.9,1399,5.4,1192,4.6,4405,12243,698,1690,514,1310,10.7,698,5.7,588,4.8,1910,13667,861,1572,506,1503,11,697,5.1,615,4.5,2487
0500000US13259,"Stewart County, Georgia",6007,246,499,162,781,13,547,9.1,457,7.6,865,3693,111,303,81,547,14.8,439,11.9,355,9.6,355,2314,134,199,81,236,10.2,104,4.5,104,4.5,509
0500000US13261,"Sumter County, Georgia",32099,2279,4365,1348,4301,13.4,2086,6.5,1958,6.1,4205,15172,1077,2185,728,2109,13.9,1001,6.6,925,6.1,1745,16927,1202,2184,643,2184,12.9,1066,6.3,1033,6.1,2471
0500000US13263,"Talbot County, Georgia",6689,308,783,247,615,9.2,174,2.6,274,4.1,1157,3276,187,396,177,308,9.4,98,3,134,4.1,491,3413,119,386,72,311,9.1,75,2.2,143,4.2,662
0500000US13265,"Taliaferro County, Georgia",1766,111,145,55,230,13,99,5.6,87,4.9,390,847,59,66,20,126,14.9,53,6.3,58,6.8,181,919,52,78,35,103,11.2,46,5,29,3.2,209
0500000US13267,"Tattnall County, Georgia",25343,1546,3016,811,2737,10.8,1901,7.5,2205,8.7,2940,14776,857,1507,443,1906,12.9,1256,8.5,1492,10.1,1256,10567,697,1501,370,835,7.9,655,6.2,708,6.7,1680
0500000US13269,"Taylor County, Georgia",8595,516,1152,378,791,9.2,413,4.8,413,4.8,1375,4169,321,567,213,429,10.3,188,4.5,246,5.9,579,4426,195,593,164,363,8.2,221,5,159,3.6,797
0500000US13271,"Telfair County, Georgia",16391,885,1705,508,1360,8.3,1229,7.5,1278,7.8,2311,9442,349,859,302,840,8.9,831,8.8,925,9.8,935,6949,535,848,208,528,7.6,403,5.8,347,5,1369
0500000US13273,"Terrell County, Georgia",9246,666,1211,370,952,10.3,472,5.1,527,5.7,1452,4511,374,623,203,546,12.1,198,4.4,275,6.1,573,4735,298,587,170,402,8.5,275,5.8,246,5.2,876
0500000US13275,"Thomas County, Georgia",44692,2905,6212,1877,3709,8.3,2682,6,2592,5.8,6927,21519,1829,3206,968,1808,8.4,1227,5.7,1313,6.1,2862,23173,1066,3012,904,1900,8.2,1437,6.2,1298,5.6,4078
0500000US13277,"Tift County, Georgia",40537,2878,5756,1662,5027,12.4,2594,6.4,2675,6.6,5351,19481,1481,2883,838,2552,13.1,1247,6.4,1383,7.1,2201,21056,1390,2864,842,2485,11.8,1348,6.4,1284,6.1,3158
0500000US13279,"Toombs County, Georgia",27229,2206,4193,1225,2478,9.1,1525,5.6,1743,6.4,3785,12820,1154,1974,603,1269,9.9,654,5.1,808,6.3,1513,14409,1037,2219,620,1210,8.4,879,6.1,937,6.5,2277
0500000US13281,"Towns County, Georgia",10551,411,886,285,1171,11.1,369,3.5,380,3.6,3155,5070,254,477,137,558,11,172,3.4,183,3.6,1445,5481,153,411,148,608,11.1,203,3.7,197,3.6,1710
0500000US13283,"Treutlen County, Georgia",6817,423,1104,252,532,7.8,409,6,354,5.2,1166,3330,220,473,186,286,8.6,167,5,147,4.4,403,3487,202,635,63,251,7.2,241,6.9,209,6,764
0500000US13285,"Troup County, Georgia",67776,4744,9963,3118,6845,10.1,4134,6.1,4134,6.1,8608,32818,2363,5218,1674,3512,10.7,1936,5.9,1936,5.9,3544,34958,2377,4789,1433,3356,9.6,2202,6.3,2202,6.3,5104
0500000US13287,"Turner County, Georgia",8637,397,1382,371,812,9.4,475,5.5,415,4.8,1416,4435,239,767,266,523,11.8,200,4.5,160,3.6,608,4202,155,618,105,290,6.9,277,6.6,252,6,811
0500000US13289,"Twiggs County, Georgia",8808,396,1092,282,854,9.7,361,4.1,388,4.4,1515,4319,147,570,190,423,9.8,181,4.2,216,5,674,4489,247,521,90,426,9.5,175,3.9,171,3.8,844
0500000US13291,"Union County, Georgia",21399,813,2332,663,1263,5.9,770,3.6,920,4.3,6077,10526,400,1200,453,684,6.5,379,3.6,432,4.1,2831,10873,413,1142,196,576,5.3,381,3.5,500,4.6,3240
0500000US13293,"Upson County, Georgia",26918,1615,3392,1104,2503,9.3,1319,4.9,1400,5.2,4388,12753,803,1709,561,1212,9.5,689,5.4,714,5.6,1798,14165,822,1686,538,1289,9.1,623,4.4,680,4.8,2578
0500000US13295,"Walker County, Georgia",68481,3972,9176,2808,5273,7.7,4040,5.9,4314,6.3,10615,33662,2020,4746,1380,2693,8,2020,6,2188,6.5,4477,34819,1985,4422,1393,2577,7.4,1985,5.7,2124,6.1,6128
0500000US13297,"Walton County, Georgia",84397,5486,12997,3882,6921,8.2,4642,5.5,5233,6.2,10550,41197,2801,6798,1936,3584,8.7,2183,5.3,2554,6.2,4532,43200,2678,6221,1901,3370,7.8,2506,5.8,2678,6.2,6005
0500000US13299,"Ware County, Georgia",36008,2521,4645,1332,3493,9.7,2377,6.6,2305,6.4,5509,17902,1325,2327,680,1880,10.5,1289,7.2,1217,6.8,2238,18106,1177,2318,652,1611,8.9,1086,6,1086,6,3295
0500000US13301,"Warren County, Georgia",5706,331,685,280,496,8.7,257,4.5,302,5.3,1061,2646,180,333,119,275,10.4,103,3.9,156,5.9,437,3060,153,349,159,223,7.3,156,5.1,147,4.8,624
0500000US13303,"Washington County, Georgia",20982,1364,2665,923,1909,9.1,1322,6.3,1280,6.1,2958,10677,683,1377,512,1100,10.3,737,6.9,747,7,1185,10305,680,1288,412,824,8,587,5.7,536,5.2,1772
0500000US13305,"Wayne County, Georgia",30187,2083,4226,1177,2355,7.8,2023,6.7,2083,6.9,4075,15715,1069,2216,597,1304,8.3,1006,6.4,1226,7.8,1776,14472,1028,2012,564,1042,7.2,1028,7.1,839,5.8,2287
0500000US13307,"Webster County, Georgia",2769,158,385,163,199,7.2,144,5.2,133,4.8,415,1432,95,203,72,112,7.8,89,6.2,44,3.1,202,1337,64,180,92,86,6.4,56,4.2,88,6.6,213
