GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
0500000US36063,"Niagara County, New York",216064,11667,27008,9291,20094,9.3,12100,5.6,11019,5.1,33706,104668,5861,13816,4710,10048,9.6,5966,5.7,5338,5.1,14026,111396,5681,13145,4567,10026,9,6127,5.5,5681,5.1,19717
0500000US36065,"Oneida County, New York",234533,13134,28848,10085,23219,9.9,13837,5.9,12430,5.3,37760,117094,6674,14871,5269,12178,10.4,7494,6.4,6557,5.6,15808,117439,6342,13975,4932,10922,9.3,6342,5.4,5989,5.1,21844
0500000US36067,"Onondaga County, New York",463704,27359,61209,20867,50080,10.8,29677,6.4,25040,5.4,63991,223042,14052,31003,10483,24535,11,14498,6.5,12044,5.4,26319,240662,13236,30083,10348,25751,10.7,15162,6.3,12996,5.4,37543
0500000US36069,"Ontario County, New York",106298,5740,14031,4783,9567,9,5209,4.9,4890,4.6,15520,51991,2963,7123,2496,4887,9.4,2600,5,2392,4.6,6759,54307,2770,6897,2281,4725,8.7,2607,4.8,2444,4.5,8852
0500000US36071,"Orange County, New York",370201,26654,57381,18510,35539,9.6,19621,5.3,21472,5.8,39241,185158,13702,29625,9628,19997,10.8,9813,5.3,10739,5.8,16664,185043,12953,27941,8882,15359,8.3,9992,5.4,10732,5.8,22760
0500000US36073,"Orleans County, New York",43169,2288,5655,2029,4058,9.4,2374,5.5,2374,5.5,6000,21460,1180,2940,1073,2146,10,1223,5.7,1137,5.3,2640,21709,1107,2714,977,1889,8.7,1151,5.3,1216,5.6,3365
0500000US36075,"Oswego County, New York",122220,7089,16255,5989,14789,12.1,6722,5.5,6233,5.1,14911,60761,3646,8324,2977,7534,12.4,3403,5.6,3038,5,6562,61459,3380,7990,2950,7252,11.8,3319,5.4,3134,5.1,8297
0500000US36077,"Otsego County, New York",62604,2755,6824,2567,10517,16.8,2629,4.2,2755,4.4,9954,30298,1394,3484,1333,4939,16.3,1273,4.2,1424,4.7,4363,32306,1389,3328,1260,5589,17.3,1325,4.1,1325,4.1,5589
0500000US36079,"Putnam County, New York",99545,5375,14235,4878,7068,7.1,4480,4.5,5077,5.1,11448,49548,2626,7432,2477,3865,7.8,2527,5.1,2527,5.1,5103,49997,2750,6850,2400,3200,6.4,2000,4,2550,5.1,6300
0500000US36081,"Queens County, New York",2199169,131950,244108,83568,211120,9.6,184730,8.4,171535,7.8,281494,1063190,68044,124393,42528,107382,10.1,92498,8.7,85055,8,113761,1135979,64751,120414,40895,103374,9.1,93150,8.2,86334,7.6,169261
0500000US36083,"Rensselaer County, New York",158629,8883,19353,6504,17608,11.1,10311,6.5,9042,5.7,21256,78169,4456,9849,3283,9849,12.6,5003,6.4,4456,5.7,8911,80460,4345,9575,3218,7724,9.6,5230,6.5,4586,5.7,12391
0500000US36085,"Richmond County, New York",463450,28270,61175,20392,42637,9.2,30124,6.5,29661,6.4,57004,224673,14604,31230,10560,21793,9.7,15278,6.8,14379,6.4,23591,238777,13849,29608,10029,20774,8.7,14804,6.2,15282,6.4,33668
0500000US36087,"Rockland County, New York",305461,23215,47652,14968,26881,8.8,16800,5.5,16495,5.4,40015,149577,11966,24381,7778,14060,9.4,8825,5.9,8227,5.5,16753,155884,11224,23227,7327,12782,8.2,8106,5.2,8106,5.2,23071
0500000US36089,"St. Lawrence County, New York",111778,6483,13190,4583,17326,15.5,6260,5.6,5812,5.2,15090,56879,3413,6712,2389,9499,16.7,3413,6,3071,5.4,6484,54899,3129,6478,2251,7796,14.2,2800,5.1,2745,5,8564
0500000US36091,"Saratoga County, New York",217264,12167,29113,9125,17381,8,11732,5.4,12601,5.8,28462,106821,6089,14955,4700,8866,8.3,6089,5.7,6196,5.8,12498,110443,6074,14137,4528,8504,7.7,5743,5.2,6406,5.8,16014
0500000US36093,"Schenectady County, New York",153268,9349,19618,6744,13947,9.1,9043,5.9,8736,5.7,22837,73966,4808,9985,3550,7101,9.6,4364,5.9,4216,5.7,9320,79302,4520,9675,3251,6820,8.6,4679,5.9,4520,5.7,13640
0500000US36095,"Schoharie County, New York",32789,1541,3902,1410,3869,11.8,1639,5,1541,4.7,5050,16356,736,1979,687,2061,12.6,900,5.5,736,4.5,2372,16433,789,1923,707,1808,11,723,4.4,805,4.9,2679
0500000US36097,"Schuyler County, New York",18566,835,2321,891,1541,8.3,928,5,873,4.7,2989,9310,428,1182,456,922,9.9,484,5.2,419,4.5,1341,9256,417,1138,426,620,6.7,454,4.9,454,4.9,1648
0500000US36099,"Seneca County, New York",35309,1977,4237,1518,3319,9.4,2154,6.1,1977,5.6,5332,18438,977,2120,830,2028,11,1272,6.9,1143,6.2,2415,16871,995,2092,709,1299,7.7,877,5.2,844,5,2936
0500000US36101,"Steuben County, New York",98724,5825,13426,4541,7602,7.7,5331,5.4,5331,5.4,15302,48876,3030,6794,2346,4008,8.2,2590,5.3,2590,5.3,6696,49848,2791,6630,2193,3639,7.3,2742,5.5,2692,5.4,8574
0500000US36103,"Suffolk County, New York",1482548,88953,207557,68197,124534,8.4,80058,5.4,84505,5.7,192731,728895,45191,106419,34987,65601,9,41547,5.7,42276,5.8,81636,753653,42958,100990,33161,59539,7.9,39190,5.2,42205,5.6,111541
0500000US36105,"Sullivan County, New York",77625,4658,9703,3493,6288,8.1,4425,5.7,4037,5.2,11100,39742,2464,5047,1788,3378,8.5,2226,5.6,2186,5.5,5246,37883,2197,4660,1743,2917,7.7,2197,5.8,1856,4.9,5834
0500000US36107,"Tioga County, New York",51377,2980,6987,2415,3905,7.6,2517,4.9,2620,5.1,7758,25544,1507,3576,1277,2018,7.9,1303,5.1,1303,5.1,3551,25833,1447,3410,1111,1886,7.3,1188,4.6,1343,5.2,4211
0500000US36109,"Tompkins County, New York",100612,4326,9055,3521,26763,26.6,7244,7.2,5634,5.6,10564,49716,2237,4673,2038,13572,27.3,3580,7.2,2834,5.7,4474,50896,2138,4326,1476,13233,26,3665,7.2,2748,5.4,6057
0500000US36111,"Ulster County, New York",182782,9139,21385,7860,17913,9.8,10053,5.5,9870,5.4,25955,90934,4547,10912,4092,9002,9.9,5365,5.9,5092,5.6,11276,91848,4592,10471,3674,8909,9.7,4776,5.2,4776,5.2,14604
0500000US36113,"Warren County, New York",65707,3351,7819,2825,5059,7.7,3548,5.4,3417,5.2,10776,32080,1764,3946,1444,2534,7.9,1829,5.7,1700,5.3,4684,33627,1580,3833,1379,2522,7.5,1715,5.1,1681,5,6053
0500000US36115,"Washington County, New York",63088,3281,7697,2776,5489,8.7,3596,5.7,3407,5.4,9400,32716,1669,4057,1472,3272,10,1963,6,1832,5.6,4122,30372,1610,3645,1276,2248,7.4,1610,5.3,1579,5.2,5254
0500000US36117,"Wayne County, New York",93654,5526,13018,4589,6930,7.4,4776,5.1,4776,5.1,12831,46523,2745,6606,2326,3722,8,2373,5.1,2419,5.2,5769,47131,2734,6363,2215,3252,6.9,2357,5,2357,5,7070
0500000US36119,"Westchester County, New York",939406,58243,128699,42273,75152,8,51667,5.5,54486,5.8,135274,451581,29353,66382,21676,38384,8.5,25740,5.7,26643,5.9,55093,487825,28294,62929,20001,36587,7.5,25855,5.3,27806,5.7,80003
0500000US36121,"Wyoming County, New York",42367,2076,5084,1864,3432,8.1,2881,6.8,2669,6.3,5550,23247,1023,2650,953,1976,8.5,1906,8.2,1651,7.1,2511,19120,1052,2447,918,1453,7.6,956,5,994,5.2,3059
0500000US36123,"Yates County, New York",25250,1515,3611,1162,2702,10.7,1187,4.7,1086,4.3,4116,12323,727,1873,604,1282,10.4,567,4.6,518,4.2,1873,12927,776,1732,569,1409,10.9,608,4.7,556,4.3,2236
0500000US37001,"Alamance County, North Carolina",147072,9413,19414,6030,15001,10.2,8383,5.7,8677,5.9,21178,70095,4837,9883,3084,7080,10.1,3925,5.6,4066,5.8,8692,76977,4619,9468,2925,7929,10.3,4465,5.8,4542,5.9,12547
0500000US37003,"Alexander County, North Carolina",36797,2245,4820,1435,2760,7.5,2355,6.4,2171,5.9,5299,18295,1116,2378,732,1427,7.8,1299,7.1,1079,5.9,2269,18502,1110,2442,722,1332,7.2,1055,5.7,1110,6,3034
0500000US37005,"Alleghany County, North Carolina",11084,477,1075,521,964,8.7,488,4.4,510,4.6,2283,5643,158,525,282,553,9.8,361,6.4,265,4.7,1004,5441,316,550,234,408,7.5,120,2.2,239,4.4,1279
0500000US37007,"Anson County, North Carolina",26785,1607,3348,1152,2250,8.4,1795,6.7,1607,6,3830,13975,880,1719,601,1244,8.9,1076,7.7,936,6.7,1495,12810,717,1640,551,999,7.8,705,5.5,679,5.3,2331
0500000US37009,"Ashe County, North Carolina",26787,1420,2947,857,1795,6.7,1473,5.5,1500,5.6,5223,13181,712,1476,461,962,7.3,764,5.8,738,5.6,2254,13606,721,1456,395,844,6.2,708,5.2,748,5.5,2980
0500000US37011,"Avery County, North Carolina",17951,772,1759,610,1777,9.9,1149,6.4,1275,7.1,3034,9661,425,908,213,1005,10.4,725,7.5,783,8.1,1343,8290,340,854,390,779,9.4,423,5.1,489,5.9,1699
0500000US37013,"Beaufort County, North Carolina",47185,2878,5898,1840,3350,7.1,2359,5,2690,5.7,8163,22558,1466,3000,947,1647,7.3,1150,5.1,1150,5.1,3496,24627,1404,2931,887,1699,6.9,1231,5,1527,6.2,4679
0500000US37015,"Bertie County, North Carolina",20890,1233,2465,898,1734,8.3,1191,5.7,856,4.1,3530,10179,611,1272,458,947,9.3,662,6.5,377,3.7,1425,10711,621,1200,428,793,7.4,536,5,493,4.6,2121
0500000US37017,"Bladen County, North Carolina",34629,2182,4502,1558,2978,8.6,1697,4.9,2112,6.1,5194,16739,1138,2394,820,1640,9.8,686,4.1,1055,6.3,2126,17890,1038,2129,751,1324,7.4,1020,5.7,1056,5.9,3059
0500000US37019,"Brunswick County, North Carolina",101994,5508,10709,3264,6426,6.3,5202,5.1,5406,5.3,20399,49854,2892,5384,1695,3340,6.7,2592,5.2,2692,5.4,9871,52140,2607,5318,1564,3128,6,2659,5.1,2711,5.2,10480
0500000US37021,"Buncombe County, North Carolina",233249,13295,26590,8630,20059,8.6,15628,6.7,15628,6.7,36387,111907,6714,13541,4588,9736,8.7,7498,6.7,7945,7.1,15107,121342,6431,13105,4004,10314,8.5,8009,6.6,7645,6.3,21235
0500000US37023,"Burke County, North Carolina",90557,5071,11320,4166,8150,9,4800,5.3,5162,5.7,14036,45160,2619,5871,2213,4697,10.4,2439,5.4,2664,5.9,5916,45397,2451,5493,1907,3450,7.6,2315,5.1,2497,5.5,8126
0500000US37025,"Cabarrus County, North Carolina",169990,12749,26008,7650,12749,7.5,10369,6.1,12069,7.1,18699,82869,6547,13259,4061,6464,7.8,5055,6.1,5801,7,7790,87121,6273,12807,3659,6360,7.3,5402,6.2,6273,7.2,10890
0500000US37027,"Caldwell County, North Carolina",82162,4683,10763,3533,6244,7.6,4190,5.1,4848,5.9,12160,40365,2382,5409,1816,3270,8.1,2018,5,2422,6,5207,41797,2299,5308,1714,3009,7.2,2173,5.2,2382,5.7,6980
0500000US37029,"Camden County, North Carolina",9719,603,1536,428,904,9.3,253,2.6,515,5.3,1293,4822,313,718,251,463,9.6,154,3.2,265,5.5,608,4897,294,818,176,441,9,93,1.9,245,5,686
0500000US37031,"Carteret County, North Carolina",65068,3188,6897,2342,4750,7.3,3384,5.2,3774,5.8,11777,32156,1833,3505,1254,2380,7.4,1833,5.7,1865,5.8,5370,32912,1382,3390,1086,2370,7.2,1580,4.8,1909,5.8,6418
0500000US37033,"Caswell County, North Carolina",23848,1145,2933,978,1693,7.1,1264,5.3,1335,5.6,3673,12142,583,1603,486,899,7.4,741,6.1,765,6.3,1542,11706,562,1323,503,808,6.9,527,4.5,585,5,2130
0500000US37035,"Catawba County, North Carolina",153149,9802,20675,6432,12405,8.1,8883,5.8,9802,6.4,20828,75157,5036,10672,3307,6388,8.5,4359,5.8,4960,6.6,8718,77992,4836,10061,3120,6083,7.8,4524,5.8,4913,6.3,12167
0500000US37037,"Chatham County, North Carolina",61426,3993,7433,2150,3747,6.1,3256,5.3,3686,6,10688,29728,2022,3775,1100,1903,6.4,1635,5.5,1784,6,4608,31698,1934,3645,1046,1838,5.8,1617,5.1,1902,6,6054
0500000US37039,"Cherokee County, North Carolina",27317,1339,3060,956,1612,5.9,1257,4.6,1339,4.9,5873,13268,690,1526,425,823,6.2,637,4.8,663,5,2720,14049,660,1545,534,787,5.6,618,4.4,660,4.7,3161
0500000US37041,"Chowan County, North Carolina",14859,773,1887,639,1530,10.3,431,2.9,728,4.9,2808,7298,431,1022,387,839,11.5,175,2.4,423,5.8,1175,7561,340,870,250,688,9.1,250,3.3,302,4,1633
0500000US37043,"Clay County, North Carolina",10418,458,1073,396,635,6.1,417,4,427,4.1,2365,5129,185,580,251,313,6.1,195,3.8,215,4.2,1072,5289,270,497,148,323,6.1,222,4.2,217,4.1,1296
0500000US37045,"Cleveland County, North Carolina",97786,5867,13103,4498,8605,8.8,5183,5.3,5672,5.8,14277,46955,2911,6668,2348,4273,9.1,2395,5.1,2817,6,5869,50831,2948,6456,2186,4321,8.5,2796,5.5,2897,5.7,8387
0500000US37047,"Columbus County, North Carolina",56856,3582,7676,2388,4890,8.6,3298,5.8,3355,5.9,8358,27904,1870,3851,1228,2539,9.1,1758,6.3,1730,6.2,3432,28952,1708,3822,1158,2316,8,1534,5.3,1621,5.6,4922
0500000US37049,"Craven County, North Carolina",100001,7300,12300,3900,12200,12.2,6700,6.7,5900,5.9,14900,49735,3780,6117,1940,7112,14.3,3481,7,2984,6,6565,50266,3519,6183,2011,5077,10.1,3217,6.4,2865,5.7,8344
0500000US37051,"Cumberland County, North Carolina",312994,25353,45384,13772,41315,13.2,26291,8.4,21597,6.9,28795,152352,12950,23158,7008,22548,14.8,12950,8.5,10360,6.8,11731,160642,12530,22169,6747,18795,11.7,13333,8.3,11245,7,17028
0500000US37053,"Currituck County, North Carolina",23299,1445,3169,1025,1701,7.3,1072,4.6,1468,6.3,2749,11622,767,1604,523,872,7.5,535,4.6,755,6.5,1290,11677,689,1565,490,829,7.1,537,4.6,712,6.1,1460
0500000US37055,"Dare County, North Carolina",33650,1716,3870,1245,2187,6.5,1985,5.9,2019,6,4846,17037,971,2044,716,1278,7.5,903,5.3,1039,6.1,2334,16613,748,1811,515,914,5.5,1063,6.4,980,5.9,2525
0500000US37057,"Davidson County, North Carolina",160638,10120,22007,6907,11887,7.4,8835,5.5,9638,6,22329,78920,5209,11286,3551,6077,7.7,4341,5.5,4814,6.1,9707,81718,4821,10623,3350,5802,7.1,4576,5.6,4903,6,12666
0500000US37059,"Davie County, North Carolina",40581,2354,5681,1745,2638,6.5,1867,4.6,2151,5.3,6371,19861,1291,2920,894,1311,6.6,854,4.3,1033,5.2,2721,20720,1057,2776,850,1326,6.4,995,4.8,1119,5.4,3667
0500000US37061,"Duplin County, North Carolina",56657,4193,7875,2380,4929,8.7,3456,6.1,3739,6.6,7819,27937,2095,4107,1285,2626,9.4,1732,6.2,1900,6.8,3213,28720,2097,3791,1091,2355,8.2,1723,6,1838,6.4,4595
0500000US37063,"Durham County, North Carolina",258578,19135,30771,9050,30771,11.9,24823,9.6,22755,8.8,25082,123569,9886,15570,4696,14705,11.9,11739,9.5,11368,9.2,10133,135009,9316,15121,4320,15931,11.8,13096,9.7,11341,8.4,14851
0500000US37065,"Edgecombe County, North Carolina",56247,3825,7818,2700,4893,8.7,3150,5.6,3094,5.5,7875,26077,1956,4068,1356,2399,9.2,1330,5.1,1460,5.6,3051,30170,1871,3741,1358,2504,8.3,1810,6,1629,5.4,4797
0500000US37067,"Forsyth County, North Carolina",342989,23666,45961,14406,33956,9.9,21951,6.4,22294,6.5,43560,163067,12230,23482,7338,15981,9.8,10110,6.2,10762,6.6,17774,179922,11335,22310,7017,17812,9.9,11695,6.5,11335,6.3,25909
0500000US37069,"Franklin County, North Carolina",58473,3918,8128,2456,4736,8.1,3274,5.6,3684,6.3,7075,29008,1973,4119,1276,2582,8.9,1624,5.6,1886,6.5,2988,29465,1945,3978,1179,2151,7.3,1650,5.6,1768,6,4066
0500000US37071,"Gaston County, North Carolina",202642,12969,27357,8916,17022,8.4,11753,5.8,12969,6.4,26343,97801,6650,13986,4303,8509,8.7,5672,5.8,6357,6.5,10758,104841,6290,13315,4508,8387,8,6081,5.8,6605,6.3,15621
0500000US37073,"Gates County, North Carolina",12039,686,1697,614,855,7.1,578,4.8,554,4.6,1734,5930,391,901,326,415,7,285,4.8,178,3,777,6109,299,800,281,440,7.2,299,4.9,379,6.2,953
0500000US37075,"Graham County, North Carolina",8702,548,1079,305,740,8.5,426,4.9,313,3.6,1610,4238,250,526,178,326,7.7,233,5.5,229,5.4,737,4464,299,549,125,420,9.4,192,4.3,85,1.9,870
0500000US37077,"Granville County, North Carolina",58071,3368,7433,2555,5052,8.7,3194,5.5,3891,6.7,6969,30724,1782,3871,1321,3165,10.3,1659,5.4,2151,7,2980,27347,1613,3555,1203,1860,6.8,1504,5.5,1750,6.4,3993
0500000US37079,"Greene County, North Carolina",21157,1375,2666,910,1756,8.3,1544,7.3,1523,7.2,2772,11312,656,1414,532,1075,9.5,882,7.8,995,8.8,1063,9845,709,1260,384,679,6.9,660,6.7,522,5.3,1693
0500000US37081,"Guilford County, North Carolina",475786,30450,62328,19507,54240,11.4,32353,6.8,30926,6.5,57570,226670,15640,31960,9973,25160,11.1,15414,6.8,14734,6.5,23574,249116,14698,30641,9716,28897,11.6,16940,6.8,15943,6.4,33880
0500000US37083,"Halifax County, North Carolina",55293,3373,7243,2654,4589,8.3,2986,5.4,2931,5.3,8681,26375,1688,3719,1345,2321,8.8,1503,5.7,1451,5.5,3429,28918,1706,3528,1330,2256,7.8,1504,5.2,1475,5.1,5234
0500000US37085,"Harnett County, North Carolina",109031,8504,16573,4906,11012,10.1,7632,7,7850,7.2,11339,53461,4384,8554,2459,5453,10.2,3635,6.8,3903,7.3,4758,55570,4168,8058,2390,5557,10,4001,7.2,4001,7.2,6613
0500000US37087,"Haywood County, North Carolina",58597,2930,6504,2168,4160,7.1,2695,4.6,3164,5.4,12130,28218,1467,3358,1101,2145,7.6,1326,4.7,1608,5.7,5277,30379,1458,3159,1033,2035,6.7,1337,4.4,1549,5.1,6866
0500000US37089,"Henderson County, North Carolina",103881,5921,11842,3636,6648,6.4,5090,4.9,5817,5.6,22646,50230,3064,6028,2009,3365,6.7,2612,5.2,2913,5.8,9946,53651,2844,5848,1663,3273,6.1,2522,4.7,2951,5.5,12769
0500000US37091,"Hertford County, North Carolina",24384,1439,2877,1024,2536,10.4,1390,5.7,1366,5.6,3755,11950,741,1458,526,1279,10.7,765,6.4,753,6.3,1482,12434,709,1417,497,1243,10,634,5.1,609,4.9,2275
0500000US37093,"Hoke County, North Carolina",44128,4280,7281,1853,3972,9,3927,8.9,3663,8.3,3221,21601,2160,3694,950,1944,9,1966,9.1,1771,8.2,1318,22527,2140,3559,924,2027,9,1982,8.8,1915,8.5,1892
0500000US37095,"Hyde County, North Carolina",5721,235,698,195,400,7,492,8.6,286,5,933,3332,133,340,73,267,8,463,13.9,213,6.4,436,2389,100,356,117,136,5.7,29,1.2,74,3.1,492
0500000US37097,"Iredell County, North Carolina",154632,10051,22886,6958,11752,7.6,8659,5.6,9433,6.1,19638,75986,5091,11702,3647,6231,8.2,4179,5.5,4711,6.2,8282,78646,4876,11168,3224,5505,7,4483,5.7,4797,6.1,11325
0500000US37099,"Jackson County, North Carolina",39144,1918,3875,1174,7516,19.2,2349,6,2035,5.2,5637,19326,986,1913,638,3788,19.6,1295,6.7,1044,5.4,2416,19818,951,1942,535,3746,18.9,1050,5.3,1011,5.1,3211
0500000US37101,"Johnston County, North Carolina",160675,12533,25065,6909,11729,7.3,9480,5.9,11729,7.3,16068,79314,6424,13007,3569,6028,7.6,4759,6,5869,7.4,6742,81361,6102,12123,3417,5614,6.9,4800,5.9,5939,7.3,9275
0500000US37103,"Jones County, North Carolina",10060,583,1247,423,744,7.4,513,5.1,543,5.4,1720,4877,312,644,166,346,7.1,283,5.8,297,6.1,771,5183,270,601,254,399,7.7,233,4.5,244,4.7,954
0500000US37105,"Lee County, North Carolina",55576,4057,7725,2445,4780,8.6,3446,6.2,3279,5.9,7447,27223,2069,3920,1307,2423,8.9,1742,6.4,1524,5.6,3131,28353,2013,3771,1134,2382,8.4,1673,5.9,1758,6.2,4338
0500000US37107,"Lenoir County, North Carolina",59307,3796,8066,2669,4507,7.6,3380,5.7,3262,5.5,9193,28283,1895,4271,1499,2319,8.2,1584,5.6,1584,5.6,3649,31024,1892,3816,1179,2203,7.1,1799,5.8,1675,5.4,5553
0500000US37109,"Lincoln County, North Carolina",75697,4542,10143,3406,5374,7.1,3936,5.2,4618,6.1,9689,37690,2337,5239,1809,2789,7.4,1998,5.3,2261,6,4297,38007,2204,4903,1558,2584,6.8,1938,5.1,2318,6.1,5359
0500000US37111,"McDowell County, North Carolina",44593,2720,5485,1695,3300,7.4,2453,5.5,2988,6.7,7090,22344,1519,2838,961,1653,7.4,1341,6,1564,7,3083,22249,1224,2648,756,1624,7.3,1112,5,1402,6.3,3983
0500000US37113,"Macon County, North Carolina",33453,1639,3513,1204,2542,7.6,1539,4.6,1572,4.7,7627,16301,848,1875,652,1467,9,750,4.6,815,5,3342,17152,806,1647,549,1081,6.3,789,4.6,755,4.4,4271
0500000US37115,"Madison County, North Carolina",20549,945,2425,719,2075,10.1,986,4.8,1110,5.4,3534,10247,502,1332,379,1076,10.5,502,4.9,553,5.4,1588,10302,443,1092,340,999,9.7,484,4.7,556,5.4,1957
0500000US37117,"Martin County, North Carolina",24471,1468,3083,1028,1933,7.9,1077,4.4,1297,5.3,4111,11433,743,1532,537,949,8.3,492,4.3,617,5.4,1646,13038,730,1552,495,978,7.5,587,4.5,678,5.2,2477
0500000US37119,"Mecklenburg County, North Carolina",882761,67090,122704,35310,83862,9.5,75035,8.5,75035,8.5,75917,427470,34198,62411,17954,41892,9.8,36762,8.6,36335,8.5,30350,455291,32781,60098,17756,42342,9.3,38700,8.5,38244,8.4,45074
0500000US37121,"Mitchell County, North Carolina",15680,753,1631,627,1160,7.4,768,4.9,956,6.1,3152,7686,330,845,323,630,8.2,400,5.2,546,7.1,1383,7994,408,783,304,520,6.5,376,4.7,416,5.2,1775
0500000US37123,"Montgomery County, North Carolina",27611,1767,3976,1104,2154,7.8,1546,5.6,1767,6.4,4114,13388,763,1955,589,1125,8.4,736,5.5,924,6.9,1754,14223,996,2005,526,1024,7.2,796,5.6,839,5.9,2347
0500000US37125,"Moore County, North Carolina",85914,4897,10482,3265,5670,6.6,3952,4.6,4382,5.1,19073,41280,2518,5449,1692,2848,6.9,1981,4.8,2147,5.2,8462,44634,2410,5044,1607,2812,6.3,1964,4.4,2232,5,10578
0500000US37127,"Nash County, North Carolina",94402,5853,13122,4059,7835,8.3,5192,5.5,5664,6,12555,45471,3001,6639,2046,3956,8.7,2546,5.6,2774,6.1,5047,48931,2887,6508,2006,3866,7.9,2691,5.5,2887,5.9,7438
0500000US37129,"New Hanover County, North Carolina",197272,11442,21503,6707,25645,13,14598,7.4,13414,6.8,26434,95260,5811,10955,3334,12289,12.9,7526,7.9,6859,7.2,11050,102012,5611,10507,3468,13262,13,7141,7,6529,6.4,15302
0500000US37131,"Northampton County, North Carolina",22161,1285,2637,975,1729,7.8,1042,4.7,1019,4.6,4166,10665,661,1354,544,885,8.3,533,5,501,4.7,1653,11496,621,1276,437,828,7.2,517,4.5,517,4.5,2529
0500000US37133,"Onslow County, North Carolina",169207,15229,21320,5584,40271,23.8,15736,9.3,10660,6.3,12691,91883,7810,10934,2756,28208,30.7,8729,9.5,5421,5.9,5513,77324,7423,10439,2861,12140,15.7,6959,9,5335,6.9,7191
0500000US37135,"Orange County, North Carolina",129562,6867,15029,5053,24228,18.7,8810,6.8,7515,5.8,12179,61730,3519,7716,2654,10864,17.6,4198,6.8,3766,6.1,5124,67832,3324,7394,2442,13363,19.7,4545,6.7,3799,5.6,7055
0500000US37137,"Pamlico County, North Carolina",13072,588,1294,471,876,6.7,575,4.4,641,4.9,2797,6765,325,622,257,494,7.3,338,5,379,5.6,1346,6307,259,669,214,385,6.1,246,3.9,252,4,1457
0500000US37139,"Pasquotank County, North Carolina",40167,2812,4941,1607,5021,12.5,2731,6.8,2450,6.1,5262,19564,1409,2524,861,2504,12.8,1409,7.2,1213,6.2,2191,20603,1422,2431,762,2534,12.3,1298,6.3,1257,6.1,3090
0500000US37141,"Pender County, North Carolina",50256,2965,6383,2211,3518,7,2664,5.3,3066,6.1,7438,25240,1641,3231,1161,1943,7.7,1287,5.1,1540,6.1,3407,25016,1326,3177,1051,1551,6.2,1351,5.4,1501,6,4028
0500000US37143,"Perquimans County, North Carolina",13091,641,1519,497,1047,8,484,3.7,563,4.3,2788,6284,352,792,182,509,8.1,233,3.7,226,3.6,1269,6807,300,722,313,538,7.9,252,3.7,340,5,1525
0500000US37145,"Person County, North Carolina",38942,2414,5179,1675,2921,7.5,2025,5.2,2298,5.9,5608,18980,1234,2752,892,1518,8,911,4.8,1120,5.9,2335,19962,1178,2415,779,1417,7.1,1118,5.6,1178,5.9,3294
0500000US37147,"Pitt County, North Carolina",161385,10813,19850,6133,30179,18.7,11942,7.4,10651,6.6,15654,76030,5550,10036,3041,13533,17.8,5778,7.6,5094,6.7,6387,85355,5207,9730,3073,16644,19.5,6060,7.1,5463,6.4,9304
0500000US37149,"Polk County, North Carolina",20289,893,2171,852,1096,5.4,791,3.9,893,4.4,4808,9856,522,1094,483,552,5.6,424,4.3,473,4.8,2070,10433,365,1085,365,543,5.2,365,3.5,417,4,2733
0500000US37151,"Randolph County, North Carolina",140034,9102,19465,6161,11063,7.9,7562,5.4,8542,6.1,18625,69033,4625,9941,3176,5661,8.2,3590,5.2,4211,6.1,7939,71001,4473,9514,2911,5396,7.6,3976,5.6,4331,6.1,10721
0500000US37153,"Richmond County, North Carolina",46477,2975,6414,2138,4229,9.1,2696,5.8,2835,6.1,6600,22777,1412,3325,1116,2369,10.4,1276,5.6,1458,6.4,2733,23700,1564,3105,1019,1872,7.9,1422,6,1375,5.8,3887
0500000US37155,"Robeson County, North Carolina",131708,10142,19493,6322,13961,10.6,8429,6.4,8824,6.7,14224,64084,5191,9997,3204,7049,11,4101,6.4,4358,6.8,5832,67624,4937,9535,3111,6965,10.3,4396,6.5,4463,6.6,8453
0500000US37157,"Rockingham County, North Carolina",93322,5319,11852,3920,6906,7.4,4573,4.9,5319,5.7,14745,45055,2703,6173,2073,3469,7.7,2208,4.9,2613,5.8,6037,48267,2606,5696,1882,3475,7.2,2413,5,2751,5.7,8688
0500000US37159,"Rowan County, North Carolina",136880,8897,18205,5886,12319,9,8076,5.9,8213,6,19300,67360,4513,9363,2896,6332,9.4,3974,5.9,4109,6.1,8083,69520,4310,8899,2989,6048,8.7,4102,5.9,4032,5.8,11193
0500000US37161,"Rutherford County, North Carolina",66928,3815,8567,2811,4886,7.3,3413,5.1,3815,5.7,11378,32222,1933,4382,1321,2546,7.9,1579,4.9,1837,5.7,4769,34706,1909,4199,1492,2325,6.7,1874,5.4,1944,5.6,6594
