GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,S0101_C05_030E
0500000US12073,"Leon County, Florida",289770,15053,29935,9227,63332,23717,18180,37380,137486,7748,15217,4699,29260,11768,8884,16351,152284,7305,14718,4528,34072,11949,9296,21029
0500000US12075,"Levy County, Florida",40403,2027,4559,1361,2841,2139,2172,9734,19718,1001,2384,693,1531,970,1097,4735,20685,1026,2175,668,1310,1169,1075,4999
0500000US12077,"Liberty County, Florida",8345,313,768,295,1007,551,598,1280,4973,195,352,176,669,412,328,642,3372,118,416,119,338,139,270,638
0500000US12079,"Madison County, Florida",18460,901,1966,595,1403,1449,1191,3716,9866,480,1067,334,852,827,712,1739,8594,421,899,261,551,622,479,1977
0500000US12081,"Manatee County, Florida",384213,18377,40299,12659,25835,20733,19731,103677,185822,9397,20360,6586,13432,10317,9696,48103,198391,8980,19939,6073,12403,10416,10035,55574
0500000US12083,"Marion County, Florida",353526,17643,36973,11367,23996,19871,18095,101238,169652,8979,18945,5781,12303,9873,8775,46888,183874,8664,18028,5586,11693,9998,9320,54350
0500000US12085,"Martin County, Florida",159065,6453,14874,4948,10160,7261,7223,48674,78707,3330,7603,2574,5496,3949,3906,22530,80358,3123,7271,2374,4664,3312,3317,26144
0500000US12086,"Miami-Dade County, Florida",2699428,157980,301639,93644,232071,194407,190689,430906,1311459,80710,153592,47696,118169,98705,97146,179355,1387969,77270,148047,45948,113902,95702,93543,251551
0500000US12087,"Monroe County, Florida",75798,3489,6142,1824,4851,4780,4629,16789,39491,1738,3177,932,2675,2428,2359,8843,36307,1751,2965,892,2176,2352,2270,7946
0500000US12089,"Nassau County, Florida",83098,4205,9320,3034,5457,4835,4537,17884,41211,2286,4797,1671,2779,2447,2281,8489,41887,1919,4523,1363,2678,2388,2256,9395
0500000US12091,"Okaloosa County, Florida",203794,13463,24841,6947,18465,17226,15354,32045,103422,6888,12635,3634,10629,9339,8163,14576,100372,6575,12206,3313,7836,7887,7191,17469
0500000US12093,"Okeechobee County, Florida",41144,2472,4820,1590,3310,2704,2457,8135,22205,1332,2429,1046,1882,1554,1354,3994,18939,1140,2391,544,1428,1150,1103,4141
0500000US12095,"Orange County, Florida",1349746,82998,167718,51004,143651,120313,106856,157152,662036,42530,85800,25547,70238,61103,53611,68653,687710,40468,81918,25457,73413,59210,53245,88499
0500000US12097,"Osceola County, Florida",351955,22355,48703,15610,33131,25461,25153,45618,173562,11542,25040,7960,16957,12964,12753,20401,178393,10813,23663,7650,16174,12497,12400,25217
0500000US12099,"Palm Beach County, Florida",1465027,75202,156638,49935,111258,88846,85620,346044,710241,38467,79705,25574,56958,45439,43493,153095,754786,36735,76933,24361,54300,43407,42127,192949
0500000US12101,"Pasco County, Florida",524602,27274,60513,19011,37075,28679,29369,118202,255248,13938,31008,9647,19066,14149,14218,54085,269354,13336,29505,9364,18009,14530,15151,64117
0500000US12103,"Pinellas County, Florida",964666,42428,87709,28126,65007,59537,56118,234815,463198,21761,44671,14329,32788,29540,27663,104441,501468,20667,43038,13797,32219,29997,28455,130374
0500000US12105,"Polk County, Florida",686218,39987,86272,26600,58103,45898,42522,138341,336279,20463,44195,13633,29332,22997,21299,63538,349939,19524,42077,12967,28771,22901,21223,74803
0500000US12107,"Putnam County, Florida",73252,4180,8866,2664,5265,4351,3702,16634,36255,2304,4554,1245,2763,2232,1808,7992,36997,1876,4312,1419,2502,2119,1894,8642
0500000US12109,"St. Johns County, Florida",244674,12316,31150,9949,17856,10983,12825,48237,119055,6164,15773,5120,9193,5342,6105,22383,125619,6152,15377,4829,8663,5641,6720,25854
0500000US12111,"St. Lucie County, Florida",312947,16265,35259,11160,22992,18289,17172,74360,152727,8366,18070,5817,11750,9426,8433,34635,160220,7899,17189,5343,11242,8863,8739,39725
0500000US12113,"Santa Rosa County, Florida",174755,9918,21724,6958,13989,11807,11629,27609,89306,5090,11143,3616,7985,6480,6080,12736,85449,4828,10581,3342,6004,5327,5549,14873
0500000US12115,"Sarasota County, Florida",419496,14937,34073,11372,24084,18197,17036,151209,200053,7612,17550,5852,12221,9296,8520,69300,219443,7325,16523,5520,11863,8901,8516,81909
0500000US12117,"Seminole County, Florida",461402,24450,55151,18025,38825,34273,32483,70111,223000,12543,27933,9036,19670,17434,16199,30220,238402,11907,27218,8989,19155,16839,16284,39891
0500000US12119,"Sumter County, Florida",125044,2280,5171,1639,3743,3399,3421,70918,62567,1275,2738,701,2168,2084,2307,34061,62477,1005,2433,938,1575,1315,1114,36857
0500000US12121,"Suwannee County, Florida",44046,2185,5896,1490,3340,2476,2238,9036,22633,1145,2782,839,1762,1347,1177,4201,21413,1040,3114,651,1578,1129,1061,4835
0500000US12123,"Taylor County, Florida",21870,1006,2652,663,1449,1733,1546,4304,12254,505,1435,344,925,1277,996,2010,9616,501,1217,319,524,456,550,2294
0500000US12125,"Union County, Florida",15303,893,1553,476,1163,1319,1139,2290,9979,448,792,221,827,920,834,1376,5324,445,761,255,336,399,305,914
0500000US12127,"Volusia County, Florida",536487,25358,52988,16833,43979,32873,29252,129563,261504,12678,27027,8700,22902,16913,14924,59096,274983,12680,25961,8133,21077,15960,14328,70467
0500000US12129,"Wakulla County, Florida",32321,1510,3899,1453,2116,1963,2224,4715,17541,777,1906,810,1320,1148,1302,2221,14780,733,1993,643,796,815,922,2494
0500000US12131,"Walton County, Florida",68262,4034,7646,2253,4301,3967,4359,13310,34533,2060,3788,1246,2372,2114,2186,6374,33729,1974,3858,1007,1929,1853,2173,6936
0500000US12133,"Washington County, Florida",24764,1175,2827,790,2091,1679,1867,4268,13409,559,1373,411,1264,1070,1177,2002,11355,616,1454,379,827,609,690,2266
0500000US13001,"Appling County, Georgia",18440,1236,2518,823,1575,1051,1085,3107,9318,648,1309,513,884,567,563,1397,9122,588,1209,310,691,484,522,1710
0500000US13003,"Atkinson County, Georgia",8239,526,1317,380,816,512,475,1117,4179,311,719,142,424,261,270,506,4060,215,598,238,392,251,205,611
0500000US13005,"Bacon County, Georgia",11201,795,1600,477,975,721,754,1721,5473,347,857,245,509,363,396,724,5728,448,743,232,466,358,358,997
0500000US13007,"Baker County, Georgia",3132,101,392,163,227,144,160,743,1530,44,226,70,124,92,73,293,1602,57,166,93,103,52,87,450
0500000US13009,"Baldwin County, Georgia",45111,2216,4846,1443,8436,2895,2378,6959,22815,1156,2462,685,4145,1553,1268,3234,22296,1060,2384,758,4291,1342,1110,3725
0500000US13011,"Banks County, Georgia",18708,1010,2446,891,1403,1087,1108,3079,9400,486,1335,495,776,488,499,1407,9308,524,1111,396,627,599,609,1672
0500000US13013,"Barrow County, Georgia",78991,5461,11848,3436,6327,5743,5882,9745,38740,2754,6036,1758,3238,2834,2907,4223,40251,2707,5812,1678,3089,2909,2975,5522
0500000US13015,"Bartow County, Georgia",104919,6860,14254,4531,9029,7165,6628,14363,51825,3570,7281,2281,4625,3468,3237,6417,53094,3290,6973,2250,4404,3697,3391,7946
0500000US13017,"Ben Hill County, Georgia",17033,1095,2420,759,1598,773,935,2850,8139,654,1250,296,787,364,362,1156,8894,441,1170,463,811,409,573,1694
0500000US13019,"Berrien County, Georgia",19152,1208,2626,814,1311,1212,1197,3364,9384,598,1366,371,692,543,696,1557,9768,610,1260,443,619,669,501,1807
0500000US13021,"Bibb County, Georgia",153200,10533,20921,6160,15655,11299,9502,23236,71915,5254,10705,3199,7405,5325,4403,9506,81285,5279,10216,2961,8250,5974,5099,13730
0500000US13023,"Bleckley County, Georgia",12807,754,1457,515,2230,570,747,2261,6054,395,736,230,1165,254,235,963,6753,359,721,285,1065,316,512,1298
0500000US13025,"Brantley County, Georgia",18756,1120,2524,814,1530,1143,1022,3008,9198,611,1216,445,748,552,514,1369,9558,509,1308,369,782,591,508,1639
0500000US13027,"Brooks County, Georgia",15590,983,1926,546,1070,1134,879,2944,7612,568,953,304,516,624,387,1286,7978,415,973,242,554,510,492,1658
0500000US13029,"Bryan County, Georgia",37063,2706,6302,1864,2834,2342,2648,3892,18476,1401,3248,1069,1478,1143,1284,1806,18587,1305,3054,795,1356,1199,1364,2086
0500000US13031,"Bulloch County, Georgia",76120,4324,8408,2484,18347,5796,4777,8479,37316,2227,4219,1237,9393,2998,2385,3804,38804,2097,4189,1247,8954,2798,2392,4675
0500000US13033,"Burke County, Georgia",22520,1646,3244,988,1914,1477,1283,3384,10715,785,1678,502,984,714,580,1456,11805,861,1566,486,930,763,703,1928
0500000US13035,"Butts County, Georgia",24090,1331,2794,812,2170,1984,1776,3707,12846,702,1371,397,1308,1246,1054,1552,11244,629,1423,415,862,738,722,2155
0500000US13037,"Calhoun County, Georgia",6365,201,696,226,532,487,516,958,3891,108,387,123,346,363,386,406,2474,93,309,103,186,124,130,552
0500000US13039,"Camden County, Georgia",53231,3820,7109,1888,6785,4756,3742,6762,27495,1891,3583,1138,4264,2650,2014,3169,25736,1929,3526,750,2521,2106,1728,3593
0500000US13043,"Candler County, Georgia",10812,569,1774,366,906,703,601,1890,5339,314,918,187,414,376,319,858,5473,255,856,179,492,327,282,1032
0500000US13045,"Carroll County, Georgia",117183,7401,15582,5029,15040,8412,7370,15650,57024,3870,8029,2449,7242,4197,3625,6788,60159,3531,7553,2580,7798,4215,3745,8862
0500000US13047,"Catoosa County, Georgia",66700,3801,8640,2937,5363,4050,4023,11485,32000,1993,4398,1505,2563,1921,1963,4956,34700,1808,4242,1432,2800,2129,2060,6529
0500000US13049,"Charlton County, Georgia",13040,718,1450,368,1359,770,949,1940,7455,310,748,120,828,481,612,920,5585,408,702,248,531,289,337,1020
0500000US13051,"Chatham County, Georgia",288496,18505,33884,9697,32078,25579,22128,43050,138879,9422,17240,4899,15838,12825,11006,18627,149617,9083,16644,4798,16240,12754,11122,24423
0500000US13053,"Chattahoochee County, Georgia",10560,885,1188,172,3193,1598,928,338,6875,377,611,130,2690,1142,633,110,3685,508,577,42,503,456,295,228
0500000US13055,"Chattooga County, Georgia",24812,1436,3229,920,2120,1766,1314,4295,12858,739,1642,469,1264,1100,722,1893,11954,697,1587,451,856,666,592,2402
0500000US13057,"Cherokee County, Georgia",247515,14898,35463,11206,19668,14462,15253,33259,121808,7600,18305,5688,10117,7026,7553,14841,125707,7298,17158,5518,9551,7436,7700,18418
0500000US13059,"Clarke County, Georgia",126176,6706,12136,3057,33363,11869,9094,13351,60045,3433,6179,1581,15672,5749,4463,5483,66131,3273,5957,1476,17691,6120,4631,7868
0500000US13061,"Clay County, Georgia",2951,111,340,113,190,197,114,762,1427,19,178,50,79,120,50,335,1524,92,162,63,111,77,64,427
0500000US13063,"Clayton County, Georgia",283538,21627,45002,12893,28202,23669,20354,25570,132756,10873,22828,6342,13960,11097,9274,10726,150782,10754,22174,6551,14242,12572,11080,14844
0500000US13065,"Clinch County, Georgia",6686,458,1007,259,531,473,251,1039,3380,302,502,207,313,166,53,478,3306,156,505,52,218,307,198,561
0500000US13067,"Cobb County, Georgia",751218,47301,101065,31463,67600,55344,54143,89040,363539,24015,50984,15921,34166,27456,26555,38859,387679,23286,50081,15542,33434,27888,27588,50181
0500000US13069,"Coffee County, Georgia",43021,2937,5810,1812,4245,3276,2691,5873,22155,1509,2926,1022,2283,1858,1506,2531,20866,1428,2884,790,1962,1418,1185,3342
0500000US13071,"Colquitt County, Georgia",45486,3119,6849,1943,4087,2889,2869,6937,22504,1590,3555,1079,2162,1479,1427,2994,22982,1529,3294,864,1925,1410,1442,3943
0500000US13073,"Columbia County, Georgia",150705,9594,22016,6807,12240,10056,10813,19884,73770,4878,11106,3523,6287,5126,5231,8936,76935,4716,10910,3284,5953,4930,5582,10948
0500000US13075,"Cook County, Georgia",17177,1125,2492,779,1479,1007,1032,2729,8224,615,1225,378,758,453,509,1198,8953,510,1267,401,721,554,523,1531
0500000US13077,"Coweta County, Georgia",143260,8713,20294,6533,11908,8625,8858,19347,69744,4375,10279,3278,6008,4234,4255,8706,73516,4338,10015,3255,5900,4391,4603,10641
0500000US13079,"Crawford County, Georgia",12325,661,1462,503,993,688,584,2219,6484,384,752,418,619,326,316,1012,5841,277,710,85,374,362,268,1207
0500000US13081,"Crisp County, Georgia",22713,1445,3070,1001,2056,1200,1365,4137,10958,833,1590,565,1151,454,667,1820,11755,612,1480,436,905,746,698,2317
0500000US13083,"Dade County, Georgia",16197,776,1792,522,1996,908,824,3068,7913,426,927,274,965,460,390,1341,8284,350,865,248,1031,448,434,1727
0500000US13085,"Dawson County, Georgia",24536,1315,2714,953,2029,1451,1372,4913,12224,652,1440,495,1040,760,667,2275,12312,663,1274,458,989,691,705,2638
0500000US13087,"Decatur County, Georgia",26682,1790,3621,1113,2414,1774,1621,4267,12823,895,1776,574,1260,919,793,1796,13859,895,1845,539,1154,855,828,2471
0500000US13089,"DeKalb County, Georgia",749323,52967,95467,26412,64786,64081,61419,89507,354278,26876,48626,13312,31020,30682,29419,36626,395045,26091,46841,13100,33766,33399,32000,52881
0500000US13091,"Dodge County, Georgia",20829,1065,2348,693,1851,1388,1158,3642,10958,679,1179,351,1019,866,665,1592,9871,386,1169,342,832,522,493,2050
0500000US13093,"Dooly County, Georgia",13736,548,1392,493,1384,586,727,2642,7433,270,684,236,870,369,425,1202,6303,278,708,257,514,217,302,1440
0500000US13095,"Dougherty County, Georgia",89703,5974,12108,3560,10521,6551,5547,13718,41433,3060,6221,1750,4983,3081,2508,5652,48270,2914,5887,1810,5538,3470,3039,8066
0500000US13097,"Douglas County, Georgia",143316,8996,21472,6942,13306,9298,8706,16318,68291,4576,10973,3522,6633,4516,4016,7092,75025,4420,10499,3420,6673,4782,4690,9226
0500000US13099,"Early County, Georgia",10312,674,1463,460,889,552,516,1957,4793,338,737,216,460,235,236,808,5519,336,726,244,429,317,280,1149
0500000US13101,"Echols County, Georgia",3981,175,502,204,310,207,302,641,1888,64,177,64,214,63,178,322,2093,111,325,140,96,144,124,319
0500000US13103,"Effingham County, Georgia",60477,4156,9124,2836,4928,3906,4404,6903,29954,2194,4695,1402,2521,1984,2162,3102,30523,1962,4429,1434,2407,1922,2242,3801
0500000US13105,"Elbert County, Georgia",19166,1143,2353,693,1604,1133,1056,3884,9205,572,1143,415,765,628,558,1681,9961,571,1210,278,839,505,498,2203
0500000US13107,"Emanuel County, Georgia",22533,1582,3155,891,2024,1517,1533,3545,11047,771,1542,462,1139,752,775,1505,11486,811,1613,429,885,765,758,2040
0500000US13109,"Evans County, Georgia",10687,748,1644,432,656,800,798,1756,5290,443,909,225,322,396,437,764,5397,305,735,207,334,404,361,992
0500000US13111,"Fannin County, Georgia",25395,1006,2470,766,1580,1194,1037,7228,12319,520,1302,381,888,582,479,3398,13076,486,1168,385,692,612,558,3830
0500000US13113,"Fayette County, Georgia",112303,5079,15270,5864,9818,4969,4820,19884,54446,2703,7814,2906,5020,2483,2258,9059,57857,2376,7456,2958,4798,2486,2562,10825
0500000US13115,"Floyd County, Georgia",97369,5868,12862,3950,9873,6598,5756,16060,47109,3005,6639,2002,4563,3370,2823,6983,50260,2863,6223,1948,5310,3228,2933,9077
0500000US13117,"Forsyth County, Georgia",228383,13858,38030,11721,16705,9292,12938,26669,113527,7169,19509,6002,8641,4614,6075,11982,114856,6689,18521,5719,8064,4678,6863,14687
0500000US13119,"Franklin County, Georgia",22766,1377,2747,856,2281,1429,1202,4388,11116,783,1377,407,1264,609,625,1843,11650,594,1370,449,1017,820,577,2545
0500000US13121,"Fulton County, Georgia",1036200,61929,128692,39399,105534,90800,83465,118227,501571,31540,65255,19697,53495,44441,40781,49492,534629,30389,63437,19702,52039,46359,42684,68735
0500000US13123,"Gilmer County, Georgia",30414,1603,3197,1142,2174,1470,1329,7335,15178,707,1706,522,1056,812,677,3545,15236,896,1491,620,1118,658,652,3790
0500000US13125,"Glascock County, Georgia",2996,125,411,147,272,153,140,494,1461,103,259,33,130,70,82,214,1535,22,152,114,142,83,58,280
0500000US13127,"Glynn County, Georgia",84470,4924,10546,3240,6628,5253,4946,16612,39757,2460,5311,1637,3327,2527,2235,7314,44713,2464,5235,1603,3301,2726,2711,9298
0500000US13129,"Gordon County, Georgia",57202,3340,8085,2669,4949,3547,3571,8247,28313,1735,4208,1407,2533,1701,1843,3584,28889,1605,3877,1262,2416,1846,1728,4663
0500000US13131,"Grady County, Georgia",24828,1371,3737,1034,1753,1601,1493,4406,12073,653,2058,527,823,839,817,1913,12755,718,1679,507,930,762,676,2493
0500000US13133,"Greene County, Georgia",17349,909,1871,516,1190,766,956,4935,8535,487,987,332,659,321,501,2387,8814,422,884,184,531,445,455,2548
0500000US13135,"Gwinnett County, Georgia",915046,61117,142553,45040,83287,60331,61030,88110,446993,30991,72187,22865,42452,30045,29892,38671,468053,30126,70366,22175,40835,30286,31138,49439
0500000US13137,"Habersham County, Georgia",44626,2606,5628,1784,4324,2806,2433,8245,21134,1369,2812,901,2051,1259,1232,3767,23492,1237,2816,883,2273,1547,1201,4478
0500000US13139,"Hall County, Georgia",198667,13101,28798,9027,18053,13423,12395,28912,98831,6691,14899,4637,9218,6855,6294,12930,99836,6410,13899,4390,8835,6568,6101,15982
0500000US13141,"Hancock County, Georgia",8515,332,644,208,741,823,523,1904,4816,156,328,174,528,602,453,878,3699,176,316,34,213,221,70,1026
0500000US13143,"Haralson County, Georgia",29227,1839,4037,1186,2250,1955,1816,4608,14126,899,1986,577,1174,930,936,1991,15101,940,2051,609,1076,1025,880,2617
0500000US13145,"Harris County, Georgia",34105,1701,4269,1494,2729,1685,1757,6163,17143,1001,2220,704,1501,884,911,2928,16962,700,2049,790,1228,801,846,3235
0500000US13147,"Hart County, Georgia",25773,1369,3128,832,1803,1656,1452,5628,12664,673,1583,442,993,861,725,2512,13109,696,1545,390,810,795,727,3116
0500000US13149,"Heard County, Georgia",11736,656,1504,506,977,669,631,1953,5796,372,791,246,493,336,274,894,5940,284,713,260,484,333,357,1059
0500000US13151,"Henry County, Georgia",225356,12983,33711,11956,21141,13955,13086,25576,107505,6616,17174,6117,10671,6703,6067,11228,117851,6367,16537,5839,10470,7252,7019,14348
0500000US13153,"Houston County, Georgia",153507,10304,22537,6546,13647,11373,11228,19060,74436,5273,11434,3479,6996,5721,5302,8245,79071,5031,11103,3067,6651,5652,5926,10815
0500000US13155,"Irwin County, Georgia",9320,423,1234,395,1030,460,503,1741,4904,238,663,202,540,367,311,796,4416,185,571,193,490,93,192,945
0500000US13157,"Jackson County, Georgia",67885,4449,9842,2968,4769,4519,4386,9779,33636,2349,5037,1416,2491,2180,2130,4397,34249,2100,4805,1552,2278,2339,2256,5382
0500000US13159,"Jasper County, Georgia",13916,773,1964,504,1031,828,703,2441,6730,412,988,227,551,381,284,1083,7186,361,976,277,480,447,419,1358
0500000US13161,"Jeff Davis County, Georgia",15036,1027,2350,633,1291,1014,952,2274,7347,571,1174,318,627,473,498,1030,7689,456,1176,315,664,541,454,1244
0500000US13163,"Jefferson County, Georgia",15618,950,2071,670,1282,1001,871,2806,7522,497,1027,335,674,525,422,1166,8096,453,1044,335,608,476,449,1640
0500000US13165,"Jenkins County, Georgia",8793,586,1174,208,978,393,273,1567,4094,429,628,38,556,139,85,553,4699,157,546,170,422,254,188,1014
0500000US13167,"Johnson County, Georgia",9691,548,966,353,855,552,490,1756,5505,301,502,178,486,364,333,822,4186,247,464,175,369,188,157,934
0500000US13169,"Jones County, Georgia",28579,1459,3958,1276,2243,1624,1551,4967,13728,689,1959,622,1159,825,784,2201,14851,770,1999,654,1084,799,767,2766
0500000US13171,"Lamar County, Georgia",18672,1084,2061,756,2627,1188,929,3127,9111,610,1101,444,1180,587,289,1386,9561,474,960,312,1447,601,640,1741
0500000US13173,"Lanier County, Georgia",10380,752,1426,439,913,740,852,1434,5028,336,614,276,539,353,463,628,5352,416,812,163,374,387,389,806
0500000US13175,"Laurens County, Georgia",47405,3123,6662,1934,3947,3011,2696,8175,22431,1627,3496,971,1957,1420,1169,3410,24974,1496,3166,963,1990,1591,1527,4765
0500000US13177,"Lee County, Georgia",29502,1787,4643,1386,2350,1875,1864,3691,14736,842,2397,761,1325,785,941,1755,14766,945,2246,625,1025,1090,923,1936
0500000US13179,"Liberty County, Georgia",61349,6262,8863,2157,8565,7059,4889,5382,31138,3207,4592,1098,4911,3829,2507,2332,30211,3055,4271,1059,3654,3230,2382,3050
0500000US13181,"Lincoln County, Georgia",7856,400,919,188,585,424,326,1826,3675,180,405,24,309,218,178,836,4181,220,514,164,276,206,148,990
0500000US13183,"Long County, Georgia",18692,1401,3070,802,1705,1663,1352,1692,9457,749,1471,470,1026,793,636,750,9235,652,1599,332,679,870,716,942
0500000US13185,"Lowndes County, Georgia",115364,8157,15334,4191,19573,9595,7947,13703,56144,4161,7737,2189,9662,4971,4081,5821,59220,3996,7597,2002,9911,4624,3866,7882
0500000US13187,"Lumpkin County, Georgia",32402,1409,3438,1084,6054,1894,1714,5459,15737,811,1593,523,3083,976,845,2494,16665,598,1845,561,2971,918,869,2965
0500000US13189,"McDuffie County, Georgia",21455,1417,2982,1022,1918,1215,1310,3710,9827,578,1472,491,889,639,498,1524,11628,839,1510,531,1029,576,812,2186
0500000US13191,"McIntosh County, Georgia",14174,476,1458,445,738,981,673,3639,7128,322,812,275,516,349,369,1738,7046,154,646,170,222,632,304,1901
0500000US13193,"Macon County, Georgia",13305,579,1437,538,1224,1032,964,2201,7262,264,774,226,718,704,647,1008,6043,315,663,312,506,328,317,1193
0500000US13195,"Madison County, Georgia",29218,1690,3970,1071,2340,1701,1751,4865,14346,821,2047,536,1182,921,832,2192,14872,869,1923,535,1158,780,919,2673
0500000US13197,"Marion County, Georgia",8432,422,1040,359,559,454,395,1742,4031,211,409,215,269,188,183,821,4401,211,631,144,290,266,212,921
0500000US13199,"Meriwether County, Georgia",21106,1254,2515,805,1717,1301,1143,4191,10234,655,1290,445,895,625,559,1803,10872,599,1225,360,822,676,584,2388
0500000US13201,"Miller County, Georgia",5787,331,734,268,345,394,363,1252,2806,184,396,144,189,172,157,533,2981,147,338,124,156,222,206,719
0500000US13205,"Mitchell County, Georgia",22244,1291,2950,874,1890,1548,1385,3579,11535,689,1578,288,1129,890,775,1485,10709,602,1372,586,761,658,610,2094
0500000US13207,"Monroe County, Georgia",27171,1334,3260,1031,2486,1370,1632,4908,13586,768,1616,589,1451,625,860,2235,13585,566,1644,442,1035,745,772,2673
0500000US13209,"Montgomery County, Georgia",9058,502,956,413,1152,470,573,1502,4642,248,518,182,669,239,305,677,4416,254,438,231,483,231,268,825
0500000US13211,"Morgan County, Georgia",18507,1046,2395,757,1489,993,892,3611,9065,609,1288,314,867,450,430,1614,9442,437,1107,443,622,543,462,1997
0500000US13213,"Murray County, Georgia",39724,2500,5666,1745,3340,2732,2316,5720,19683,1261,2886,945,1714,1413,1079,2531,20041,1239,2780,800,1626,1319,1237,3189
0500000US13215,"Muscogee County, Georgia",195739,14181,26815,7493,20109,16695,14926,25445,95539,7264,13760,3876,10854,8585,7493,10292,100200,6917,13055,3617,9255,8110,7433,15153
0500000US13217,"Newton County, Georgia",108079,6920,16178,5431,10282,6892,6390,13687,51233,3560,8213,2821,5195,3310,2915,5887,56846,3360,7965,2610,5087,3582,3475,7800
0500000US13219,"Oconee County, Georgia",38132,2046,6137,1963,3031,1499,2038,5714,18737,1077,3120,1038,1566,773,904,2717,19395,969,3017,925,1465,726,1134,2997
0500000US13221,"Oglethorpe County, Georgia",14931,860,1973,513,1097,866,741,2818,7559,476,1120,298,610,421,355,1332,7372,384,853,215,487,445,386,1486
0500000US13223,"Paulding County, Georgia",159825,10470,24315,7745,13902,10315,10243,16679,77953,5388,12383,3865,6949,5196,4754,7256,81872,5082,11932,3880,6953,5119,5489,9423
0500000US13225,"Peach County, Georgia",27145,1471,3297,983,3724,1689,1632,4210,13203,703,1693,644,1813,821,796,1835,13942,768,1604,339,1911,868,836,2375
0500000US13227,"Pickens County, Georgia",31387,1527,3692,1151,2173,1852,1552,6708,15557,776,1963,596,1093,936,759,3145,15830,751,1729,555,1080,916,793,3563
0500000US13229,"Pierce County, Georgia",19250,1262,2763,793,1470,1076,1064,3228,9699,620,1582,446,760,514,497,1462,9551,642,1181,347,710,562,567,1766
0500000US13231,"Pike County, Georgia",18327,889,2546,873,1541,1106,1152,2837,8964,490,1316,432,753,522,568,1302,9363,399,1230,441,788,584,584,1535
0500000US13233,"Polk County, Georgia",41908,2853,6162,1822,3572,2691,2739,6453,20607,1433,3092,968,1896,1356,1334,2834,21301,1420,3070,854,1676,1335,1405,3619
0500000US13235,"Pulaski County, Georgia",11216,540,945,430,952,878,1014,2229,5199,277,556,241,508,451,328,1002,6017,263,389,189,444,427,686,1227
0500000US13237,"Putnam County, Georgia",21691,986,2691,749,1578,1065,1255,5101,10510,498,1285,440,785,512,540,2471,11181,488,1406,309,793,553,715,2630
0500000US13239,"Quitman County, Georgia",2289,163,223,68,80,117,256,570,1087,49,127,31,40,62,139,245,1202,114,96,37,40,55,117,325
0500000US13241,"Rabun County, Georgia",16645,734,1498,523,1195,920,789,4571,8219,310,785,274,657,517,398,2174,8426,424,713,249,538,403,391,2397
0500000US13243,"Randolph County, Georgia",6973,405,1104,266,512,342,297,1503,3378,177,565,137,249,77,232,686,3595,228,539,129,263,265,65,817
0500000US13245,"Richmond County, Georgia",201852,13765,25415,7495,23163,18332,14654,27400,97611,7196,12836,3710,12737,9150,7099,11382,104241,6569,12579,3785,10426,9182,7555,16018
0500000US13247,"Rockdale County, Georgia",89717,5229,12855,4278,8315,5486,4779,12577,42245,2630,6538,2099,4297,2626,2046,5506,47472,2599,6317,2179,4018,2860,2733,7071
0500000US13249,"Schley County, Georgia",5221,339,665,238,587,320,274,837,2574,182,262,149,282,221,165,386,2647,157,403,89,305,99,109,451
0500000US13251,"Screven County, Georgia",13989,871,1597,552,1247,831,747,2554,6801,454,834,229,625,451,355,1153,7188,417,763,323,622,380,392,1401
0500000US13253,"Seminole County, Georgia",8321,448,991,275,611,495,435,1900,3949,276,509,91,293,253,212,836,4372,172,482,184,318,242,223,1064
0500000US13255,"Spalding County, Georgia",65306,3958,8877,2710,5232,4513,4029,11529,31624,2016,4709,1378,2629,2181,1972,4978,33682,1942,4168,1332,2603,2332,2057,6551
0500000US13257,"Stephens County, Georgia",25750,1697,2971,1091,2564,1582,1421,5081,11981,934,1427,247,1187,794,705,2255,13769,763,1544,844,1377,788,716,2826
0500000US13259,"Stewart County, Georgia",6293,159,392,218,634,834,876,937,4187,35,273,119,519,661,743,405,2106,124,119,99,115,173,133,532
0500000US13261,"Sumter County, Georgia",30064,1850,3933,1138,4108,1903,1742,5014,14197,969,1946,620,1923,959,890,2109,15867,881,1987,518,2185,944,852,2905
0500000US13263,"Talbot County, Georgia",6321,281,604,203,532,247,293,1483,3051,154,313,116,233,147,158,673,3270,127,291,87,299,100,135,810
0500000US13265,"Taliaferro County, Georgia",1611,54,131,56,135,111,125,406,793,8,41,51,84,60,63,171,818,46,90,5,51,51,62,235
0500000US13267,"Tattnall County, Georgia",25382,1325,3010,872,2295,2151,2117,3520,14924,671,1561,554,1687,1640,1403,1526,10458,654,1449,318,608,511,714,1994
0500000US13269,"Taylor County, Georgia",8116,409,931,317,800,376,337,1581,3863,193,468,165,450,143,110,666,4253,216,463,152,350,233,227,915
0500000US13271,"Telfair County, Georgia",16035,761,1373,550,1292,1110,1179,2811,9238,322,636,228,722,875,829,1222,6797,439,737,322,570,235,350,1589
