GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
0500000US20043,"Doniphan County, Kansas",7931,404,983,317,1079,13.6,404,5.1,428,5.4,1269,4018,197,474,177,619,15.4,201,5,233,5.8,546,3913,211,509,137,462,11.8,203,5.2,200,5.1,724
0500000US20045,"Douglas County, Kansas",111073,6109,11552,3332,27879,25.1,9552,8.6,7442,6.7,9997,55492,3163,5938,1609,14206,25.6,5161,9.3,3995,7.2,4328,55581,2946,5669,1667,13673,24.6,4391,7.9,3502,6.3,5725
0500000US20047,"Edwards County, Kansas",3021,181,390,139,163,5.4,106,3.5,208,6.9,571,1563,138,191,84,89,5.7,63,4,102,6.5,264,1458,44,200,55,74,5.1,44,3,106,7.3,308
0500000US20049,"Elk County, Kansas",2856,146,317,131,151,5.3,120,4.2,114,4,711,1427,81,171,66,77,5.4,68,4.8,51,3.6,325,1429,64,147,64,74,5.2,51,3.6,63,4.4,384
0500000US20051,"Ellis County, Kansas",28525,1826,3280,827,5249,18.4,2282,8,1683,5.9,3822,14144,877,1669,438,2687,19,1245,8.8,905,6.4,1641,14381,949,1596,403,2574,17.9,1050,7.3,777,5.4,2200
0500000US20053,"Ellsworth County, Kansas",6477,324,615,246,589,9.1,479,7.4,330,5.1,1224,3623,159,315,141,442,12.2,341,9.4,199,5.5,536,2854,168,303,103,148,5.2,140,4.9,131,4.6,685
0500000US20055,"Finney County, Kansas",36608,3588,6260,1830,3917,10.7,2489,6.8,2416,6.6,3112,18556,1893,3247,891,2152,11.6,1262,6.8,1188,6.4,1429,18052,1679,3015,939,1769,9.8,1228,6.8,1246,6.9,1697
0500000US20057,"Ford County, Kansas",33725,3238,5598,1551,3642,10.8,2597,7.7,2327,6.9,3305,17314,1714,2891,814,1905,11,1299,7.5,1264,7.3,1454,16411,1526,2691,738,1723,10.5,1280,7.8,1083,6.6,1854
0500000US20059,"Franklin County, Kansas",25916,1840,3654,1088,2281,8.8,1633,6.3,1581,6.1,3680,12813,948,1922,564,1115,8.7,846,6.6,782,6.1,1627,13103,904,1743,524,1179,9,786,6,799,6.1,2044
0500000US20061,"Geary County, Kansas",34110,3718,5389,1296,4707,13.8,3684,10.8,2524,7.4,2558,17209,1910,2839,774,2409,14,1910,11.1,1170,6.8,1136,16901,1808,2535,541,2299,13.6,1775,10.5,1369,8.1,1420
0500000US20063,"Gove County, Kansas",2771,180,319,130,152,5.5,130,4.7,155,5.6,637,1413,113,164,71,66,4.7,76,5.4,82,5.8,297,1358,67,155,61,87,6.4,56,4.1,72,5.3,340
0500000US20065,"Graham County, Kansas",2617,149,259,102,152,5.8,128,4.9,107,4.1,670,1308,77,132,52,82,6.3,77,5.9,58,4.4,301,1309,72,126,48,69,5.3,52,4,48,3.7,370
0500000US20067,"Grant County, Kansas",7817,704,1477,289,680,8.7,461,5.9,422,5.4,821,3887,358,746,101,396,10.2,206,5.3,214,5.5,377,3930,350,735,189,279,7.1,255,6.5,208,5.3,440
0500000US20069,"Gray County, Kansas",5982,497,1011,299,455,7.6,335,5.6,377,6.3,760,2878,216,492,147,216,7.5,161,5.6,176,6.1,348,3104,279,521,152,242,7.8,177,5.7,199,6.4,413
0500000US20071,"Greeley County, Kansas",1234,44,168,52,67,5.4,60,4.9,35,2.8,292,594,12,89,22,26,4.4,26,4.4,20,3.4,133,640,32,79,30,41,6.4,35,5.5,14,2.2,159
0500000US20073,"Greenwood County, Kansas",6654,399,872,246,406,6.1,319,4.8,306,4.6,1464,3245,172,425,133,198,6.1,162,5,162,5,652,3409,228,450,109,208,6.1,157,4.6,147,4.3,811
0500000US20075,"Hamilton County, Kansas",2656,218,404,114,199,7.5,202,7.6,165,6.2,388,1387,119,221,62,118,8.5,76,5.5,94,6.8,194,1269,100,183,51,82,6.5,126,9.9,71,5.6,193
0500000US20077,"Harper County, Kansas",5998,414,774,240,396,6.6,318,5.3,330,5.5,1272,2994,225,389,129,213,7.1,186,6.2,183,6.1,539,3004,189,388,111,180,6,129,4.3,147,4.9,733
0500000US20079,"Harvey County, Kansas",34572,2247,4944,1521,3215,9.3,1832,5.3,1901,5.5,5946,16792,1108,2519,705,1595,9.5,974,5.8,907,5.4,2502,17780,1120,2436,818,1618,9.1,871,4.9,978,5.5,3432
0500000US20081,"Haskell County, Kansas",4222,346,697,245,355,8.4,228,5.4,283,6.7,498,2111,182,361,116,194,9.2,101,4.8,154,7.3,215,2111,167,334,129,160,7.6,127,6,127,6,281
0500000US20083,"Hodgeman County, Kansas",1949,119,251,117,96,4.9,86,4.4,74,3.8,439,980,30,154,76,44,4.5,54,5.5,30,3.1,199,969,88,97,40,51,5.3,32,3.3,45,4.6,240
0500000US20085,"Jackson County, Kansas",13401,858,2050,603,951,7.1,643,4.8,657,4.9,2091,6724,430,1123,343,471,7,303,4.5,309,4.6,962,6677,421,928,254,481,7.2,341,5.1,354,5.3,1128
0500000US20087,"Jefferson County, Kansas",19036,1142,2589,952,1180,6.2,895,4.7,971,5.1,2970,9710,583,1418,486,621,6.4,447,4.6,486,5,1418,9326,560,1184,457,550,5.9,448,4.8,494,5.3,1557
0500000US20089,"Jewell County, Kansas",3085,145,315,114,167,5.4,126,4.1,114,3.7,848,1560,84,161,41,105,6.7,66,4.2,62,4,382,1525,61,153,73,61,4,59,3.9,50,3.3,465
0500000US20091,"Johnson County, Kansas",546046,38769,80815,23480,39861,7.3,39861,7.3,39861,7.3,60611,266675,19734,41335,12000,20267,7.6,19467,7.3,19734,7.4,25601,279371,18718,39391,11454,19835,7.1,20394,7.3,19835,7.1,34642
0500000US20093,"Kearny County, Kansas",3952,312,672,209,269,6.8,281,7.1,166,4.2,514,2072,203,352,151,128,6.2,153,7.4,73,3.5,215,1880,107,321,58,143,7.6,128,6.8,92,4.9,299
0500000US20095,"Kingman County, Kansas",7876,457,1087,347,512,6.5,362,4.6,394,5,1630,3938,248,571,169,287,7.3,189,4.8,224,5.7,709,3938,213,516,181,224,5.7,177,4.5,169,4.3,925
0500000US20097,"Kiowa County, Kansas",2503,130,275,118,263,10.5,145,5.8,133,5.3,478,1244,61,128,63,137,11,76,6.1,76,6.1,219,1259,69,147,54,126,10,69,5.5,55,4.4,261
0500000US20099,"Labette County, Kansas",21574,1424,2869,949,2006,9.3,1187,5.5,1143,5.3,3581,10729,697,1534,569,1073,10,633,5.9,569,5.3,1459,10845,727,1323,380,922,8.5,542,5,586,5.4,2115
0500000US20101,"Lane County, Kansas",1666,103,227,58,97,5.8,82,4.9,60,3.6,373,789,39,103,25,66,8.4,37,4.7,28,3.5,135,877,65,124,33,30,3.4,45,5.1,32,3.6,239
0500000US20103,"Leavenworth County, Kansas",76286,5035,10680,3128,6103,8,4882,6.4,5493,7.2,8544,40569,2637,5517,1582,3489,8.6,2880,7.1,3164,7.8,3732,35717,2429,5215,1572,2643,7.4,1964,5.5,2357,6.6,4822
0500000US20105,"Lincoln County, Kansas",3240,201,447,136,120,3.7,175,5.4,162,5,654,1605,101,233,71,51,3.2,103,6.4,83,5.2,281,1635,101,214,64,69,4.2,72,4.4,78,4.8,374
0500000US20107,"Linn County, Kansas",9613,615,1250,385,586,6.1,442,4.6,529,5.5,1865,4769,248,620,200,324,6.8,229,4.8,258,5.4,892,4844,363,625,189,262,5.4,213,4.4,271,5.6,969
0500000US20109,"Logan County, Kansas",2766,171,351,105,183,6.6,124,4.5,199,7.2,575,1374,47,202,67,95,6.9,63,4.6,92,6.7,250,1392,124,150,36,88,6.3,61,4.4,109,7.8,324
0500000US20111,"Lyon County, Kansas",34103,2387,4331,1262,5866,17.2,2251,6.6,1944,5.7,4161,16612,1163,2209,648,2774,16.7,1113,6.7,1030,6.2,1794,17491,1224,2134,630,3096,17.7,1137,6.5,910,5.2,2344
0500000US20113,"McPherson County, Kansas",29208,1723,3943,1168,2541,8.7,1548,5.3,1490,5.1,5345,14402,879,2016,634,1311,9.1,792,5.5,735,5.1,2261,14806,859,1910,518,1229,8.3,770,5.2,770,5.2,3094
0500000US20115,"Marion County, Kansas",12565,679,1646,515,1181,9.4,528,4.2,591,4.7,2639,6294,359,862,283,642,10.2,277,4.4,308,4.9,1152,6271,320,784,226,546,8.7,257,4.1,282,4.5,1492
0500000US20117,"Marshall County, Kansas",10083,605,1321,383,605,6,595,5.9,565,5.6,2107,4957,292,694,183,317,6.4,307,6.2,273,5.5,917,5126,318,620,205,287,5.6,292,5.7,292,5.7,1189
0500000US20119,"Meade County, Kansas",4504,342,599,266,338,7.5,239,5.3,234,5.2,730,2312,217,319,139,199,8.6,123,5.3,125,5.4,324,2192,125,281,127,140,6.4,114,5.2,107,4.9,406
0500000US20121,"Miami County, Kansas",32546,2083,5142,1497,2311,7.1,1497,4.6,1823,5.6,4296,16107,1031,2738,741,1127,7,757,4.7,886,5.5,1917,16439,1052,2400,773,1184,7.2,740,4.5,921,5.6,2384
0500000US20123,"Mitchell County, Kansas",6359,356,725,248,585,9.2,318,5,286,4.5,1367,3224,187,358,113,390,12.1,177,5.5,155,4.8,600,3135,172,367,138,198,6.3,144,4.6,132,4.2,768
0500000US20125,"Montgomery County, Kansas",35167,2356,4607,1372,3482,9.9,1969,5.6,1969,5.6,6119,17308,1229,2389,727,1765,10.2,1056,6.1,952,5.5,2579,17859,1143,2215,643,1714,9.6,911,5.1,1036,5.8,3554
0500000US20127,"Morris County, Kansas",5917,296,746,249,396,6.7,254,4.3,260,4.4,1302,2905,154,357,122,203,7,134,4.6,137,4.7,596,3012,139,386,127,193,6.4,123,4.1,123,4.1,705
0500000US20129,"Morton County, Kansas",3207,234,462,138,244,7.6,154,4.8,241,7.5,561,1631,170,228,60,113,6.9,80,4.9,155,9.5,225,1576,63,233,77,131,8.3,74,4.7,87,5.5,337
0500000US20131,"Nemaha County, Kansas",10170,651,1485,478,610,6,498,4.9,509,5,2085,5126,343,764,251,328,6.4,256,5,261,5.1,892,5044,308,721,227,288,5.7,237,4.7,247,4.9,1190
0500000US20133,"Neosho County, Kansas",16501,1139,2195,677,1535,9.3,908,5.5,891,5.4,2871,8142,570,1083,383,806,9.9,440,5.4,456,5.6,1238,8359,577,1120,301,736,8.8,468,5.6,435,5.2,1630
0500000US20135,"Ness County, Kansas",3102,180,279,171,115,3.7,186,6,127,4.1,779,1505,93,161,75,48,3.2,99,6.6,59,3.9,299,1597,86,118,94,69,4.3,86,5.4,70,4.4,481
0500000US20137,"Norton County, Kansas",5658,266,617,221,419,7.4,351,6.2,255,4.5,1103,3117,128,309,94,274,8.8,252,8.1,137,4.4,468,2541,140,305,127,145,5.7,99,3.9,114,4.5,633
0500000US20139,"Osage County, Kansas",16300,978,2331,750,1092,6.7,750,4.6,864,5.3,2738,8140,497,1205,383,562,6.9,391,4.8,431,5.3,1254,8160,481,1126,359,522,6.4,351,4.3,424,5.2,1485
0500000US20141,"Osborne County, Kansas",3852,196,431,169,247,6.4,185,4.8,158,4.1,978,1913,99,224,86,143,7.5,99,5.2,84,4.4,406,1939,99,207,81,103,5.3,85,4.4,74,3.8,576
0500000US20143,"Ottawa County, Kansas",6099,366,884,281,323,5.3,287,4.7,342,5.6,1061,3184,201,509,146,188,5.9,159,5,185,5.8,503,2915,166,379,137,137,4.7,131,4.5,157,5.4,563
0500000US20145,"Pawnee County, Kansas",6945,326,785,438,569,8.2,396,5.7,382,5.5,1195,3978,175,410,350,370,9.3,231,5.8,251,6.3,533,2967,151,371,89,199,6.7,166,5.6,134,4.5,656
0500000US20147,"Phillips County, Kansas",5579,307,787,234,318,5.7,240,4.3,301,5.4,1149,2762,160,406,122,182,6.6,127,4.6,149,5.4,492,2817,149,380,115,135,4.8,113,4,152,5.4,659
0500000US20149,"Pottawatomie County, Kansas",21620,1838,3438,1059,1665,7.7,1362,6.3,1427,6.6,2681,10727,923,1781,536,847,7.9,687,6.4,708,6.6,1169,10893,915,1645,523,806,7.4,686,6.3,730,6.7,1503
0500000US20151,"Pratt County, Kansas",9670,677,1131,367,1064,11,609,6.3,532,5.5,1779,4821,410,598,178,583,12.1,270,5.6,299,6.2,757,4849,272,538,184,485,10,339,7,233,4.8,1023
0500000US20153,"Rawlins County, Kansas",2555,141,230,97,156,6.1,125,4.9,100,3.9,685,1274,75,101,59,87,6.8,73,5.7,52,4.1,313,1281,67,129,37,70,5.5,53,4.1,47,3.7,370
0500000US20155,"Reno County, Kansas",64346,4182,8494,2445,5984,9.3,3925,6.1,3475,5.4,10939,32160,2026,4342,1190,3377,10.5,2058,6.4,1801,5.6,4663,32186,2156,4184,1223,2607,8.1,1867,5.8,1674,5.2,6244
0500000US20157,"Republic County, Kansas",4965,248,531,189,258,5.2,209,4.2,179,3.6,1346,2426,114,250,97,146,6,109,4.5,97,4,575,2539,132,282,94,112,4.4,102,4,81,3.2,769
0500000US20159,"Rice County, Kansas",10077,655,1350,363,1129,11.2,595,5.9,504,5,1804,4857,248,690,199,593,12.2,316,6.5,233,4.8,763,5220,407,658,167,538,10.3,282,5.4,271,5.2,1039
0500000US20161,"Riley County, Kansas",71927,4819,6617,1654,24239,33.7,8056,11.2,4675,6.5,5179,37554,2479,3342,901,13407,35.7,4582,12.2,2479,6.6,2253,34373,2372,3265,791,10862,31.6,3437,10,2200,6.4,2922
0500000US20163,"Rooks County, Kansas",5205,307,661,203,359,6.9,291,5.6,245,4.7,1041,2591,158,324,106,192,7.4,163,6.3,122,4.7,438,2614,146,335,97,167,6.4,131,5,125,4.8,604
0500000US20165,"Rush County, Kansas",3262,170,336,98,219,6.7,144,4.4,179,5.5,770,1634,83,170,51,124,7.6,62,3.8,106,6.5,346,1628,86,168,46,94,5.8,81,5,73,4.5,423
0500000US20167,"Russell County, Kansas",6926,353,783,249,422,6.1,422,6.1,332,4.8,1655,3470,184,406,121,239,6.9,267,7.7,153,4.4,722,3456,173,380,124,183,5.3,156,4.5,180,5.2,937
0500000US20169,"Saline County, Kansas",55493,3995,7547,2331,5216,9.4,3663,6.6,3274,5.9,8213,27479,2033,3792,1237,2720,9.9,2033,7.4,1594,5.8,3517,28014,1989,3726,1065,2493,8.9,1625,5.8,1681,6,4678
0500000US20171,"Scott County, Kansas",4872,351,624,180,278,5.7,175,3.6,214,4.4,848,2271,127,263,61,177,7.8,84,3.7,125,5.5,343,2601,224,359,117,101,3.9,91,3.5,91,3.5,507
0500000US20173,"Sedgwick County, Kansas",497062,38771,73565,21871,47718,9.6,37280,7.5,32806,6.6,57659,245595,19648,37576,11052,24068,9.8,18420,7.5,16455,6.7,24805,251467,19111,36211,10562,23889,9.5,18609,7.4,16345,6.5,32691
0500000US20175,"Seward County, Kansas",23013,2485,3843,1082,2716,11.8,1680,7.3,1588,6.9,1956,11762,1259,1964,565,1506,12.8,870,7.4,870,7.4,800,11251,1226,1868,529,1204,10.7,821,7.3,720,6.4,1159
0500000US20177,"Shawnee County, Kansas",177688,12260,24343,7285,15459,8.7,12083,6.8,11017,6.2,25765,86093,6371,12397,3788,7662,8.9,5768,6.7,5424,6.3,11020,91595,5954,11907,3481,7786,8.5,6228,6.8,5587,6.1,14747
0500000US20179,"Sheridan County, Kansas",2562,164,346,95,184,7.2,79,3.1,90,3.5,574,1305,76,183,54,111,8.5,40,3.1,54,4.1,252,1257,87,162,41,74,5.9,39,3.1,35,2.8,321
0500000US20181,"Sherman County, Kansas",6036,453,682,199,441,7.3,519,8.6,398,6.6,1129,3037,194,377,134,325,10.7,240,7.9,161,5.3,489,2999,258,303,63,114,3.8,282,9.4,237,7.9,639
0500000US20183,"Smith County, Kansas",3835,192,391,153,134,3.5,215,5.6,150,3.9,1051,1896,83,197,112,83,4.4,100,5.3,80,4.2,463,1939,109,194,41,52,2.7,112,5.8,72,3.7,588
0500000US20185,"Stafford County, Kansas",4398,255,585,189,295,6.7,198,4.5,189,4.3,928,2189,116,333,81,151,6.9,105,4.8,105,4.8,405,2209,139,252,108,144,6.5,95,4.3,84,3.8,524
0500000US20187,"Stanton County, Kansas",2200,194,352,106,198,9,132,6,110,5,330,1115,93,157,72,116,10.4,77,6.9,50,4.5,130,1085,101,196,31,82,7.6,54,5,60,5.5,199
0500000US20189,"Stevens County, Kansas",5633,456,975,287,253,4.5,439,7.8,428,7.6,744,2767,224,487,119,97,3.5,205,7.4,307,11.1,327,2866,232,487,169,155,5.4,235,8.2,123,4.3,416
0500000US20191,"Sumner County, Kansas",24000,1560,3480,1200,1896,7.9,1272,5.3,1296,5.4,3696,11989,803,1762,623,1031,8.6,719,6,659,5.5,1607,12011,757,1718,565,853,7.1,565,4.7,637,5.3,2078
0500000US20193,"Thomas County, Kansas",7854,526,935,377,1084,13.8,526,6.7,401,5.1,1178,3806,247,464,160,510,13.4,301,7.9,206,5.4,510,4048,279,474,215,575,14.2,231,5.7,194,4.8,672
0500000US20195,"Trego County, Kansas",2977,137,435,92,214,7.2,83,2.8,125,4.2,676,1489,57,208,45,130,8.7,39,2.6,73,4.9,337,1488,80,228,48,86,5.8,45,3,54,3.6,339
0500000US20197,"Wabaunsee County, Kansas",7048,486,1015,303,423,6,359,5.1,395,5.6,1099,3564,249,510,153,232,6.5,171,4.8,189,5.3,524,3484,233,502,146,188,5.4,185,5.3,209,6,575
0500000US20199,"Wallace County, Kansas",1508,100,213,74,65,4.3,101,6.7,57,3.8,290,750,53,85,36,57,7.6,46,6.1,38,5.1,124,758,47,128,38,8,1.1,55,7.3,20,2.6,165
0500000US20201,"Washington County, Kansas",5806,343,703,250,348,6,314,5.4,273,4.7,1341,2954,174,375,133,210,7.1,177,6,151,5.1,591,2852,168,328,114,137,4.8,140,4.9,120,4.2,753
0500000US20203,"Wichita County, Kansas",2239,188,367,103,74,3.3,123,5.5,206,9.2,381,1241,88,228,78,34,2.7,57,4.6,138,11.1,185,998,99,139,24,39,3.9,66,6.6,67,6.7,195
0500000US20205,"Wilson County, Kansas",9368,618,1227,412,665,7.1,459,4.9,487,5.2,1808,4634,306,639,222,352,7.6,227,4.9,255,5.5,802,4734,317,587,194,312,6.6,237,5,237,5,1008
0500000US20207,"Woodson County, Kansas",3311,189,387,96,209,6.3,179,5.4,156,4.7,745,1650,104,193,30,102,6.2,96,5.8,78,4.7,350,1661,85,194,66,105,6.3,85,5.1,78,4.7,397
0500000US20209,"Wyandotte County, Kansas",157274,13683,24063,6763,14941,9.5,12267,7.8,11324,7.2,16986,77538,6901,12173,3489,7599,9.8,6126,7.9,5738,7.4,7133,79736,6698,11801,3349,7336,9.2,6060,7.6,5582,7,9808
0500000US21001,"Adair County, Kentucky",18651,1063,2387,727,2089,11.2,1100,5.9,989,5.3,2984,9259,565,1268,361,1056,11.4,611,6.6,481,5.2,1333,9392,507,1118,366,1043,11.1,479,5.1,507,5.4,1644
0500000US21003,"Allen County, Kentucky",20007,1300,2661,860,1761,8.8,1220,6.1,1160,5.8,2961,9773,635,1358,410,889,9.1,596,6.1,557,5.7,1339,10234,665,1300,440,880,8.6,614,6,604,5.9,1627
0500000US21005,"Anderson County, Kentucky",21442,1394,2959,986,1630,7.6,1158,5.4,1501,7,2680,10402,707,1498,499,801,7.7,531,5.1,770,7.4,1123,11040,684,1468,497,828,7.5,629,5.7,729,6.6,1557
0500000US21007,"Ballard County, Kentucky",8268,455,1000,322,620,7.5,422,5.1,471,5.7,1455,4060,219,512,166,329,8.1,219,5.4,244,6,629,4208,236,492,156,290,6.9,202,4.8,227,5.4,825
0500000US21009,"Barren County, Kentucky",42229,2618,5743,1774,3294,7.8,2576,6.1,2407,5.7,6588,20390,1285,2957,938,1652,8.1,1264,6.2,1142,5.6,2712,21839,1354,2795,830,1638,7.5,1310,6,1267,5.8,3887
0500000US21011,"Bath County, Kentucky",11665,828,1598,467,863,7.4,618,5.3,723,6.2,1726,5790,452,834,266,411,7.1,290,5,342,5.9,787,5875,388,770,206,458,7.8,323,5.5,382,6.5,940
0500000US21013,"Bell County, Kentucky",28613,1688,3434,1173,2575,9,1631,5.7,1745,6.1,4464,13808,842,1809,580,1284,9.3,828,6,884,6.4,1850,14805,859,1614,592,1273,8.6,799,5.4,859,5.8,2606
0500000US21015,"Boone County, Kentucky",119406,8955,19463,5134,8955,7.5,7403,6.2,8358,7,11582,58982,4483,9909,2772,4542,7.7,3716,6.3,4011,6.8,5131,60424,4471,9547,2417,4411,7.3,3746,6.2,4351,7.2,6405
0500000US21017,"Bourbon County, Kentucky",20004,1200,2681,880,1560,7.8,1020,5.1,1100,5.5,3181,9779,557,1457,489,880,9,509,5.2,509,5.2,1350,10225,654,1237,389,675,6.6,521,5.1,603,5.9,1820
0500000US21019,"Boyd County, Kentucky",49358,2863,5775,1925,3652,7.4,2961,6,3110,6.3,8292,24499,1470,2891,1004,1886,7.7,1494,6.1,1666,6.8,3503,24859,1367,2909,920,1740,7,1467,5.9,1417,5.7,4773
0500000US21021,"Boyle County, Kentucky",28445,1593,3413,1166,3101,10.9,1365,4.8,1593,5.6,4637,13998,798,1750,602,1680,12,714,5.1,798,5.7,1890,14447,795,1661,563,1430,9.9,650,4.5,795,5.5,2745
0500000US21023,"Bracken County, Kentucky",8488,594,1171,356,730,8.6,467,5.5,475,5.6,1163,4257,307,592,192,349,8.2,243,5.7,238,5.6,524,4231,288,580,169,377,8.9,220,5.2,237,5.6,643
0500000US21025,"Breathitt County, Kentucky",13922,821,1643,668,1253,9,766,5.5,849,6.1,1893,7008,420,862,364,694,9.9,392,5.6,442,6.3,834,6914,394,774,297,567,8.2,380,5.5,415,6,1058
0500000US21027,"Breckinridge County, Kentucky",20068,1224,2850,843,1425,7.1,1023,5.1,1064,5.3,3171,10081,645,1472,433,776,7.7,524,5.2,534,5.3,1472,9987,579,1378,399,649,6.5,499,5,539,5.4,1688
0500000US21029,"Bullitt County, Kentucky",74431,4540,10718,3424,6029,8.1,4391,5.9,4764,6.4,8411,36825,2283,5450,1804,3204,8.7,2136,5.8,2320,6.3,3867,37606,2256,5227,1579,2858,7.6,2256,6,2444,6.5,4550
0500000US21031,"Butler County, Kentucky",12748,765,1734,510,1007,7.9,778,6.1,778,6.1,2001,6401,384,896,262,544,8.5,397,6.2,378,5.9,922,6347,381,831,248,463,7.3,387,6.1,400,6.3,1079
0500000US21033,"Caldwell County, Kentucky",12977,818,1596,467,1025,7.9,675,5.2,727,5.6,2349,6315,436,821,246,480,7.6,341,5.4,347,5.5,1010,6662,393,773,220,533,8,333,5,373,5.6,1339
0500000US21035,"Calloway County, Kentucky",37198,1971,3608,1116,8072,21.7,2381,6.4,1897,5.1,5617,17619,1057,1762,564,3453,19.6,1304,7.4,987,5.6,2502,19579,901,1860,548,4621,23.6,1096,5.6,920,4.7,3113
0500000US21037,"Campbell County, Kentucky",90119,5677,11355,3515,10093,11.2,6489,7.2,5858,6.5,11715,44184,2872,5876,1856,5037,11.4,3225,7.3,2960,6.7,4904,45935,2802,5420,1700,5053,11,3307,7.2,2894,6.3,6798
0500000US21039,"Carlisle County, Kentucky",5081,305,620,213,376,7.4,264,5.2,274,5.4,976,2436,139,302,107,183,7.5,119,4.9,132,5.4,414,2645,169,320,106,196,7.4,145,5.5,143,5.4,563
0500000US21041,"Carroll County, Kentucky",10851,825,1432,488,966,8.9,781,7.2,673,6.2,1432,5551,483,760,216,544,9.8,427,7.7,355,6.4,622,5300,334,668,270,429,8.1,350,6.6,323,6.1,811
0500000US21043,"Carter County, Kentucky",27594,1683,3532,1159,2677,9.7,1600,5.8,1628,5.9,4167,13781,841,1929,620,1351,9.8,799,5.8,813,5.9,1929,13813,856,1588,553,1326,9.6,787,5.7,801,5.8,2252
0500000US21045,"Casey County, Kentucky",15984,1055,2142,671,1199,7.5,927,5.8,911,5.7,2637,7881,567,1127,339,623,7.9,449,5.7,426,5.4,1143,8103,486,1013,324,575,7.1,478,5.9,478,5.9,1499
0500000US21047,"Christian County, Kentucky",73722,7077,11132,2654,10469,14.2,6856,9.3,5308,7.2,7593,37795,3628,5745,1361,6614,17.5,3628,9.6,2608,6.9,3213,35927,3413,5389,1257,3880,10.8,3269,9.1,2659,7.4,4383
0500000US21049,"Clark County, Kentucky",35555,2240,4658,1387,2596,7.3,2027,5.7,2347,6.6,5120,17408,1236,2402,731,1340,7.7,975,5.6,1132,6.5,2228,18147,998,2268,671,1270,7,1053,5.8,1198,6.6,2885
0500000US21051,"Clay County, Kentucky",21833,1419,2445,982,2009,9.2,1463,6.7,1725,7.9,2620,11721,797,1301,481,1102,9.4,832,7.1,1090,9.3,1160,10112,617,1153,495,900,8.9,617,6.1,637,6.3,1456
0500000US21053,"Clinton County, Kentucky",10244,645,1321,481,809,7.9,502,4.9,563,5.5,1690,5060,304,713,233,385,7.6,248,4.9,278,5.5,749,5184,342,607,249,430,8.3,254,4.9,290,5.6,943
0500000US21055,"Crittenden County, Kentucky",9321,597,1174,345,652,7,494,5.3,522,5.6,1706,4629,324,555,185,338,7.3,241,5.2,268,5.8,764,4692,277,624,164,314,6.7,249,5.3,258,5.5,943
0500000US21057,"Cumberland County, Kentucky",6857,411,823,302,535,7.8,336,4.9,288,4.2,1317,3412,215,450,160,273,8,164,4.8,130,3.8,601,3445,193,376,138,265,7.7,172,5,162,4.7,713
0500000US21059,"Daviess County, Kentucky",96711,6576,13056,3965,8317,8.6,6093,6.3,5706,5.9,14313,46961,3428,6715,2019,4273,9.1,3006,6.4,2771,5.9,5917,49750,3134,6368,1940,4080,8.2,3085,6.2,2935,5.9,8358
0500000US21061,"Edmonson County, Kentucky",12141,692,1481,522,1214,10,571,4.7,704,5.8,2028,6085,341,748,292,761,12.5,213,3.5,347,5.7,943,6056,351,727,236,454,7.5,363,6,351,5.8,1090
0500000US21063,"Elliott County, Kentucky",7774,428,871,272,801,10.3,342,4.4,599,7.7,1189,4356,218,470,161,536,12.3,183,4.2,388,8.9,545,3418,208,400,109,270,7.9,157,4.6,212,6.2,649
0500000US21065,"Estill County, Kentucky",14647,864,1875,571,1040,7.1,835,5.7,923,6.3,2270,7210,433,945,296,541,7.5,411,5.7,497,6.9,988,7437,431,922,283,498,6.7,424,5.7,431,5.8,1279
0500000US21067,"Fayette County, Kentucky",296766,18993,34128,9497,42438,14.3,25819,8.7,23148,7.8,31457,145843,9771,17355,4813,21001,14.4,13126,9,11959,8.2,12834,150923,9357,16602,4679,21582,14.3,12678,8.4,11017,7.3,18564
0500000US21069,"Fleming County, Kentucky",14415,908,2004,663,1096,7.6,750,5.2,836,5.8,2148,7034,464,1034,317,549,7.8,373,5.3,415,5.9,950,7381,435,967,347,554,7.5,384,5.2,413,5.6,1196
0500000US21071,"Floyd County, Kentucky",39454,2486,4813,1578,3275,8.3,2407,6.1,2604,6.6,5405,19397,1280,2580,834,1668,8.6,1222,6.3,1261,6.5,2347,20057,1223,2226,742,1605,8,1203,6,1344,6.7,3049
0500000US21073,"Franklin County, Kentucky",49399,3013,5928,1729,4989,10.1,2816,5.7,2915,5.9,6965,23991,1559,2975,960,2543,10.6,1343,5.6,1320,5.5,2975,25408,1474,2947,788,2465,9.7,1474,5.8,1575,6.2,3964
0500000US21075,"Fulton County, Kentucky",6758,412,730,243,541,8,405,6,318,4.7,1223,3410,235,385,164,303,8.9,194,5.7,171,5,501,3348,177,345,80,238,7.1,208,6.2,144,4.3,727
