GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US01089,"Madison County, Alabama",329299,20417,43797,14489,33918,10.3,22722,6.9,20087,6.1,39845,,161559,10501,22295,7432,17287,10.7,11471,7.1,10017,6.2,17125,,167740,10064,21303,7045,16439,9.8,11239,6.7,10232,6.1,22813
0500000US01091,"Marengo County, Alabama",21130,1310,2958,1057,1796,8.5,1078,5.1,1078,5.1,3402,,9956,657,1503,538,916,9.2,478,4.8,498,5,1424,,11174,648,1453,514,883,7.9,603,5.4,581,5.2,1967
0500000US01093,"Marion County, Alabama",30771,1815,3662,1200,2308,7.5,1754,5.7,1662,5.4,5662,,15257,1007,1877,626,1114,7.3,900,5.9,885,5.8,2456,,15514,807,1800,559,1179,7.6,838,5.4,776,5,3196
0500000US01095,"Marshall County, Alabama",92052,6812,12427,3958,7916,8.6,5799,6.3,5615,6.1,13440,,45386,3404,6354,2133,4176,9.2,2950,6.5,2814,6.2,5719,,46666,3360,6067,1820,3733,8,2800,6,2800,6,7747
0500000US01097,"Mobile County, Alabama",410520,28326,57062,18473,41052,10,27915,6.8,25452,6.2,52547,,197159,14393,29180,9661,19913,10.1,13210,6.7,12224,6.2,21687,,213361,13868,27950,8961,20909,9.8,14509,6.8,13228,6.2,30724
0500000US01099,"Monroe County, Alabama",23159,1413,3335,1135,1969,8.5,1065,4.6,903,3.9,3520,,11258,799,1677,608,1092,9.7,439,3.9,417,3.7,1486,,11901,607,1654,536,881,7.4,631,5.3,488,4.1,2047
0500000US01101,"Montgomery County, Alabama",228939,15797,31136,9844,26328,11.5,17399,7.6,15110,6.6,27015,,108928,8170,15686,5011,12962,11.9,8496,7.8,7189,6.6,10893,,120011,7681,15361,4680,13321,11.1,8881,7.4,7921,6.6,16201
0500000US01103,"Morgan County, Alabama",118521,7585,15882,5096,9956,8.4,7585,6.4,7348,6.2,16474,,58073,3833,8014,2497,5227,9,3775,6.5,3717,6.4,7085,,60448,3748,7858,2539,4715,7.8,3748,6.2,3687,6.1,9430
0500000US01105,"Perry County, Alabama",10620,701,1487,457,1158,10.9,722,6.8,616,5.8,1720,,4980,383,717,244,672,13.5,324,6.5,199,4,712,,5640,327,767,214,479,8.5,400,7.1,417,7.4,1004
0500000US01107,"Pickens County, Alabama",19765,1206,2708,870,1660,8.4,1028,5.2,1028,5.2,3301,,9321,597,1342,438,839,9,466,5,475,5.1,1389,,10444,606,1368,428,825,7.9,564,5.4,543,5.2,1922
0500000US01109,"Pike County, Alabama",32471,1851,3702,1234,6819,21,2078,6.4,1656,5.1,4091,,15355,845,1843,660,3148,20.5,1090,7.1,798,5.2,1750,,17116,1010,1866,548,3680,21.5,976,5.7,873,5.1,2345
0500000US01111,"Randolph County, Alabama",22838,1347,3037,982,2078,9.1,1119,4.9,1142,5,3837,,11237,685,1596,551,1011,9,629,5.6,517,4.6,1618,,11601,650,1439,441,1067,9.2,499,4.3,615,5.3,2204
0500000US01113,"Russell County, Alabama",52490,3727,7191,2520,4934,9.4,3832,7.3,3307,6.3,6719,,25121,1934,3743,1281,2311,9.2,1859,7.4,1633,6.5,2688,,27369,1806,3421,1232,2655,9.7,1943,7.1,1642,6,3996
0500000US01115,"St. Clair County, Alabama",82363,5518,10872,3295,6589,8,5354,6.5,5848,7.1,10542,,41121,2796,5634,1727,3495,8.5,2632,6.4,3084,7.5,4729,,41242,2763,5238,1567,3134,7.6,2763,6.7,2763,6.7,5856
0500000US01117,"Shelby County, Alabama",191705,13036,27989,8052,14761,7.7,13036,6.8,13994,7.3,19937,,93893,6666,14272,4225,7418,7.9,6197,6.6,6854,7.3,8920,,97812,6358,13596,3912,7434,7.6,6749,6.9,7140,7.3,11053
0500000US01119,"Sumter County, Alabama",13758,812,1692,674,2091,15.2,674,4.9,743,5.4,2036,,6216,373,839,348,914,14.7,367,5.9,367,5.9,758,,7542,437,852,324,1177,15.6,309,4.1,377,5,1282
0500000US01121,"Talladega County, Alabama",82265,4936,10859,3537,7157,8.7,4854,5.9,5018,6.1,11435,,39967,2438,5396,1838,3517,8.8,2398,6,2518,6.3,4796,,42298,2538,5456,1734,3680,8.7,2453,5.8,2496,5.9,6598
0500000US01123,"Tallapoosa County, Alabama",41614,2455,5119,1789,3371,8.1,2414,5.8,2122,5.1,7158,,20110,1247,2634,905,1689,8.4,1166,5.8,1026,5.1,3097,,21504,1204,2494,860,1699,7.9,1226,5.7,1075,5,4064
0500000US01125,"Tuscaloosa County, Alabama",191489,11489,22979,7085,37532,19.6,13596,7.1,12255,6.4,20681,,92648,5837,11674,3521,18437,19.9,6856,7.4,6022,6.5,8524,,98841,5535,11268,3459,19076,19.3,6721,6.8,6128,6.2,12157
0500000US01127,"Walker County, Alabama",67308,4038,8548,2692,5385,8,3837,5.7,3971,5.9,10769,,32757,2064,4357,1441,2784,8.5,1867,5.7,1900,5.8,4553,,34551,1969,4146,1244,2626,7.6,1969,5.7,2073,6,6219
0500000US01129,"Washington County, Alabama",17487,962,2710,804,1434,8.2,874,5,1032,5.9,2553,,8852,593,1434,505,806,9.1,443,5,522,5.9,1168,,8635,371,1269,302,639,7.4,423,4.9,518,6,1399
0500000US01131,"Wilcox County, Alabama",11862,700,1922,641,973,8.2,617,5.2,664,5.6,1696,,5617,371,1005,326,511,9.1,275,4.9,348,6.2,674,,6245,331,912,318,456,7.3,337,5.4,318,5.1,1024
0500000US01133,"Winston County, Alabama",24593,1279,3197,1107,1771,7.2,1254,5.1,1328,5.4,4279,,12079,604,1655,580,906,7.5,616,5.1,689,5.7,1836,,12514,663,1552,538,851,6.8,638,5.1,651,5.2,2440
0500000US02013,"Aleutians East Borough, Alaska",3084,62,114,46,398,12.9,315,10.2,352,11.4,114,,2232,36,56,29,317,14.2,263,11.8,308,13.8,85,,852,26,59,17,80,9.4,52,6.1,43,5,29
0500000US02016,"Aleutians West Census Area, Alaska",5488,192,477,159,428,7.8,417,7.6,445,8.1,285,,3624,120,232,69,337,9.3,275,7.6,337,9.3,207,,1864,71,244,91,89,4.8,140,7.5,110,5.9,76
0500000US02020,"Anchorage Municipality, Alaska",287390,21267,40522,12933,32475,11.3,23853,8.3,19830,6.9,20692,,145572,11063,20671,6696,17323,11.9,12082,8.3,10044,6.9,9462,,141818,10353,19713,6240,15175,10.7,11771,8.3,9785,6.9,11345
0500000US02050,"Bethel Census Area, Alaska",16973,1782,3344,1052,2003,11.8,1222,7.2,984,5.8,967,,8812,890,1727,511,1031,11.7,626,7.1,485,5.5,476,,8161,890,1624,547,979,12,588,7.2,498,6.1,498
0500000US02060,"Bristol Bay Borough, Alaska",1035,49,161,57,73,7.1,50,4.8,61,5.9,73,,539,23,85,31,26,4.8,38,7.1,30,5.6,33,,496,26,76,26,47,9.5,12,2.4,31,6.3,41
0500000US02068,"Denali Borough, Alaska",1770,113,173,67,112,6.3,67,3.8,115,6.5,89,,913,9,73,39,81,8.9,34,3.7,32,3.5,56,,857,105,100,28,31,3.6,34,4,83,9.7,32
0500000US02070,"Dillingham Census Area, Alaska",4845,417,862,329,562,11.6,300,6.2,262,5.4,354,,2535,210,436,195,294,11.6,152,6,139,5.5,183,,2310,208,425,134,268,11.6,150,6.5,120,5.2,171
0500000US02090,"Fairbanks North Star Borough, Alaska",96161,7693,13078,3943,13270,13.8,8751,9.1,6827,7.1,6058,,50777,4011,6753,2031,7515,14.8,4824,9.5,3605,7.1,3047,,45384,3721,6354,1906,5764,12.7,3903,8.6,3222,7.1,2995
0500000US02100,"Haines Borough, Alaska",2519,156,333,53,106,4.2,209,8.3,139,5.5,393,,1383,106,202,12,76,5.5,126,9.1,58,4.2,183,,1136,50,131,42,30,2.6,82,7.2,80,7,210
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2029,97,215,71,69,3.4,144,7.1,158,7.8,268,,1038,40,90,48,35,3.4,70,6.7,58,5.6,137,,991,58,125,23,33,3.3,74,7.5,101,10.2,131
0500000US02110,"Juneau City and Borough, Alaska",31244,1968,4030,1406,2874,9.2,2187,7,1937,6.2,2468,,15875,1048,2048,730,1540,9.7,1032,6.5,1016,6.4,1159,,15369,907,1998,676,1322,8.6,1137,7.4,922,6,1291
0500000US02122,"Kenai Peninsula Borough, Alaska",54718,3283,7332,2517,4432,8.1,3174,5.8,2900,5.3,5855,,28588,1630,3745,1344,2487,8.7,1687,5.9,1515,5.3,3030,,26130,1646,3580,1202,1934,7.4,1489,5.7,1385,5.3,2822
0500000US02130,"Ketchikan Gateway Borough, Alaska",13417,832,1798,604,1194,8.9,926,6.9,818,6.1,1275,,6825,375,915,314,689,10.1,471,6.9,430,6.3,621,,6592,461,877,283,514,7.8,455,6.9,396,6,659
0500000US02150,"Kodiak Island Borough, Alaska",13488,1160,2064,688,1578,11.7,890,6.6,836,6.2,863,,7151,651,1158,272,930,13,479,6.7,429,6,451,,6337,513,900,412,659,10.4,412,6.5,412,6.5,412
0500000US02164,"Lake and Peninsula Borough, Alaska",1540,139,226,106,189,12.3,94,6.1,102,6.6,79,,769,68,118,47,79,10.3,62,8.1,49,6.4,41,,771,71,109,60,111,14.4,32,4.2,53,6.9,37
0500000US02170,"Matanuska-Susitna Borough, Alaska",86817,6685,13978,4514,7379,8.5,5469,6.3,5556,6.4,6685,,44822,3496,7261,2331,3855,8.6,2913,6.5,2779,6.2,3362,,41995,3150,6677,2226,3528,8.4,2562,6.1,2772,6.6,3360
0500000US02180,"Nome Census Area, Alaska",9443,1039,1634,557,1086,11.5,699,7.4,595,6.3,557,,5058,536,845,298,566,11.2,369,7.3,319,6.3,268,,4385,504,789,259,513,11.7,324,7.4,276,6.3,285
0500000US02185,"North Slope Borough, Alaska",9088,727,1536,636,1091,12,609,6.7,554,6.1,391,,5368,403,811,419,650,12.1,349,6.5,311,5.8,193,,3720,327,733,219,439,11.8,260,7,242,6.5,197
0500000US02188,"Northwest Arctic Borough, Alaska",7532,813,1386,452,1002,13.3,520,6.9,414,5.5,452,,4048,453,688,243,567,14,263,6.5,215,5.3,206,,3484,366,700,209,439,12.6,254,7.3,199,5.7,244
0500000US02195,"Petersburg Census Area, Alaska",3831,249,433,153,283,7.4,215,5.6,176,4.6,418,,2127,157,266,66,200,9.4,102,4.8,138,6.5,183,,1704,90,169,89,82,4.8,111,6.5,37,2.2,237
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",5541,393,759,260,477,8.6,266,4.8,294,5.3,554,,3018,184,404,142,275,9.1,145,4.8,145,4.8,314,,2523,207,353,119,199,7.9,124,4.9,146,5.8,242
0500000US02220,"Sitka City and Borough, Alaska",8879,577,1030,364,1012,11.4,515,5.8,586,6.6,879,,4376,311,525,140,438,10,254,5.8,324,7.4,359,,4503,270,500,230,576,12.8,261,5.8,261,5.8,522
0500000US02230,"Skagway Municipality, Alaska",1105,83,107,24,98,8.9,88,8,60,5.4,90,,631,57,48,12,76,12,31,4.9,37,5.9,54,,474,26,59,12,22,4.6,57,12,23,4.9,36
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7000,518,1071,343,686,9.8,322,4.6,413,5.9,602,,3866,255,572,174,321,8.3,240,6.2,236,6.1,344,,3134,260,501,169,367,11.7,85,2.7,179,5.7,257
0500000US02261,"Valdez-Cordova Census Area, Alaska",9596,614,1315,432,864,9,470,4.9,528,5.5,768,,5119,317,625,256,461,9,297,5.8,246,4.8,399,,4477,300,689,179,403,9,175,3.9,278,6.2,372
0500000US02270,"Wade Hampton Census Area, Alaska",7473,889,1681,553,1054,14.1,478,6.4,381,5.1,389,,3925,471,891,283,557,14.2,239,6.1,188,4.8,177,,3548,419,788,270,493,13.9,238,6.7,188,5.3,209
0500000US02275,"Wrangell City and Borough, Alaska",2353,73,400,92,193,8.2,106,4.5,66,2.8,395,,1136,43,160,62,99,8.7,52,4.6,0,0,217,,1217,29,239,30,92,7.6,54,4.4,67,5.5,178
0500000US02282,"Yakutat City and Borough, Alaska",731,28,82,39,82,11.2,36,4.9,35,4.8,45,,421,17,26,34,70,16.6,13,3.1,26,6.2,29,,310,11,56,5,12,3.9,23,7.4,9,2.9,16
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5613,410,825,303,584,10.4,342,6.1,320,5.7,567,,3000,207,408,153,330,11,186,6.2,195,6.5,318,,2613,204,413,149,253,9.7,157,6,123,4.7,248
0500000US04001,"Apache County, Arizona",70906,5885,12338,4396,7374,10.4,3829,5.4,3758,5.3,8083,,35341,2933,6255,2297,3781,10.7,2014,5.7,1944,5.5,3746,,35565,2952,6117,2098,3557,10,1778,5,1849,5.2,4339
0500000US04003,"Cochise County, Arizona",130464,8480,16178,5479,12133,9.3,8611,6.6,7436,5.7,22309,,66431,4384,8304,2857,6909,10.4,4584,6.9,3919,5.9,10629,,64033,4098,7876,2561,5251,8.2,3970,6.2,3586,5.6,11654
0500000US04005,"Coconino County, Arizona",132978,9043,17021,5718,23803,17.9,9574,7.2,8112,6.1,11702,,65934,4615,8769,3033,11407,17.3,4945,7.5,4088,6.2,5341,,67044,4425,8246,2749,12470,18.6,4559,6.8,4023,6,6302
0500000US04007,"Gila County, Arizona",53380,3096,6299,2189,3790,7.1,2349,4.4,2082,3.9,12064,,26710,1790,3178,1202,1977,7.4,1229,4.6,1068,4,5769,,26670,1334,3120,1013,1814,6.8,1093,4.1,1040,3.9,6294
0500000US04009,"Graham County, Arizona",36720,3048,5545,1799,4590,12.5,2570,7,2424,6.6,4333,,19614,1550,2785,941,2550,13,1491,7.6,1451,7.4,1942,,17106,1505,2771,855,2036,11.9,1078,6.3,958,5.6,2378
0500000US04011,"Greenlee County, Arizona",8472,669,1372,424,627,7.4,635,7.5,517,6.1,991,,4439,368,737,244,249,5.6,391,8.8,266,6,448,,4033,302,633,181,371,9.2,246,6.1,246,6.1,540
0500000US04012,"La Paz County, Arizona",20521,1026,1970,636,1006,4.9,1026,5,759,3.7,6710,,10543,548,1012,358,517,4.9,580,5.5,390,3.7,3564,,9978,479,968,279,499,5,439,4.4,369,3.7,3143
0500000US04013,"Maricopa County, Arizona",3798374,288676,554563,163330,376039,9.9,284878,7.5,265886,7,452007,,1882120,148687,282318,84695,193858,10.3,144923,7.7,133631,7.1,199505,,1916254,141803,270192,80483,182044,9.5,139887,7.3,130305,6.8,252946
0500000US04015,"Mohave County, Arizona",200690,11239,23280,7426,13647,6.8,9633,4.8,9031,4.5,45356,,100828,5848,11898,3831,7058,7,4941,4.9,4739,4.7,22585,,99862,5492,11284,3695,6591,6.6,4594,4.6,4394,4.4,22868
0500000US04017,"Navajo County, Arizona",107418,8701,17724,6015,10205,9.5,6015,5.6,5801,5.4,13857,,53738,4407,9028,2956,5374,10,3171,5.9,3063,5.7,6556,,53680,4294,8750,3006,4885,9.1,2845,5.3,2738,5.1,7300
0500000US04019,"Pima County, Arizona",974181,63322,122747,38967,106186,10.9,67218,6.9,58451,6,148076,,478589,32544,62695,20101,54081,11.3,33980,7.1,29673,6.2,66045,,495592,30727,59967,18832,52037,10.5,33700,6.8,29240,5.9,82268
0500000US04021,"Pinal County, Arizona",351709,28137,50998,13013,27785,7.9,25675,7.3,26730,7.6,49239,,184962,14612,25895,6844,15907,8.6,14057,7.6,14982,8.1,24045,,166747,13673,25012,6336,11839,7.1,11506,6.9,11839,7.1,25346
0500000US04023,"Santa Cruz County, Arizona",46727,3691,7990,2757,4112,8.8,2290,4.9,2523,5.4,6028,,22185,1797,4104,1420,2019,9.1,1087,4.9,1131,5.1,2684,,24542,1865,3878,1350,2111,8.6,1203,4.9,1399,5.7,3338
0500000US04025,"Yavapai County, Arizona",210838,10542,22771,7379,14969,7.1,9488,4.5,9066,4.3,49547,,103458,5380,11794,3828,8070,7.8,4863,4.7,4656,4.5,23278,,107380,5262,11060,3436,6872,6.4,4617,4.3,4403,4.1,26093
0500000US04027,"Yuma County, Arizona",193995,15132,30069,9700,20757,10.7,12998,6.7,11058,5.7,30845,,97447,7601,15299,4970,11401,11.7,6821,7,5652,5.8,14909,,96548,7434,14772,4731,9462,9.8,6083,6.3,5407,5.6,15834
0500000US05001,"Arkansas County, Arkansas",19146,1149,2489,804,1570,8.2,1034,5.4,1130,5.9,3140,,9253,629,1268,333,796,8.6,527,5.7,500,5.4,1323,,9893,524,1217,475,772,7.8,495,5,633,6.4,1810
0500000US05003,"Ashley County, Arkansas",21966,1406,3031,988,1691,7.7,1274,5.8,1340,6.1,3493,,10600,710,1548,498,784,7.4,572,5.4,710,6.7,1548,,11366,682,1489,489,921,8.1,705,6.2,636,5.6,1955
0500000US05005,"Baxter County, Arkansas",41527,1910,4236,1370,2575,6.2,1827,4.4,1744,4.2,11545,,19933,1017,2173,718,1236,6.2,857,4.3,857,4.3,5482,,21594,907,2051,626,1339,6.2,972,4.5,907,4.2,6046
0500000US05007,"Benton County, Arkansas",216314,17521,33745,8869,18170,8.4,15791,7.3,15791,7.3,26174,,106758,8968,17188,4591,9181,8.6,7687,7.2,8007,7.5,11850,,109556,8436,16653,4382,8984,8.2,7998,7.3,7778,7.1,14461
0500000US05009,"Boone County, Arkansas",36908,2251,4835,1513,2879,7.8,2214,6,2030,5.5,6607,,18061,1102,2529,759,1445,8,1084,6,1066,5.9,2926,,18847,1131,2318,754,1451,7.7,1131,6,961,5.1,3656
0500000US05011,"Bradley County, Arkansas",11580,776,1552,417,903,7.8,614,5.3,660,5.7,2073,,5544,355,765,211,444,8,310,5.6,249,4.5,898,,6036,423,797,205,465,7.7,308,5.1,404,6.7,1171
0500000US05013,"Calhoun County, Arkansas",5417,244,650,265,466,8.6,320,5.9,395,7.3,910,,2841,151,364,196,313,11,139,4.9,162,5.7,386,,2576,95,289,72,155,6,178,6.9,232,9,523
0500000US05015,"Carroll County, Arkansas",27145,1656,3420,1004,1900,7,1466,5.4,1412,5.2,4968,,13353,881,1682,534,1042,7.8,721,5.4,721,5.4,2297,,13792,786,1738,469,869,6.3,745,5.4,703,5.1,2676
0500000US05017,"Chicot County, Arkansas",11947,789,1517,502,1027,8.6,621,5.2,502,4.2,2127,,5883,400,788,241,588,10,306,5.2,235,4,877,,6064,388,728,261,437,7.2,315,5.2,261,4.3,1255
0500000US05019,"Clark County, Arkansas",23066,1269,2491,807,5144,22.3,1199,5.2,1176,5.1,3368,,11056,685,1260,387,2587,23.4,575,5.2,564,5.1,1393,,12010,576,1225,420,2558,21.3,613,5.1,601,5,1982
0500000US05021,"Clay County, Arkansas",16136,920,2001,694,1226,7.6,807,5,839,5.2,3227,,7870,441,1023,370,645,8.2,409,5.2,425,5.4,1346,,8266,471,967,331,579,7,389,4.7,413,5,1876
0500000US05023,"Cleburne County, Arkansas",25788,1289,2966,928,1728,6.7,1264,4.9,1264,4.9,6009,,12706,635,1487,496,915,7.2,648,5.1,661,5.2,2808,,13082,654,1491,419,824,6.3,602,4.6,615,4.7,3205
0500000US05025,"Cleveland County, Arkansas",8738,542,1293,367,655,7.5,472,5.4,481,5.5,1372,,4331,282,654,208,329,7.6,230,5.3,212,4.9,628,,4407,260,639,159,331,7.5,238,5.4,264,6,745
0500000US05027,"Columbia County, Arkansas",24607,1452,3125,1033,3691,15,1329,5.4,1206,4.9,3937,,11747,775,1551,505,1950,16.6,587,5,576,4.9,1598,,12860,669,1582,527,1736,13.5,746,5.8,630,4.9,2353
0500000US05029,"Conway County, Arkansas",21164,1397,2899,847,1820,8.6,1164,5.5,1101,5.2,3640,,10460,701,1475,439,868,8.3,596,5.7,586,5.6,1642,,10704,685,1424,407,942,8.8,567,5.3,514,4.8,2002
0500000US05031,"Craighead County, Arkansas",95034,6937,13020,3801,11784,12.4,7698,8.1,6462,6.8,11309,,46282,3517,6711,1944,5970,12.9,3749,8.1,3193,6.9,4674,,48752,3364,6338,1853,5850,12,3949,8.1,3266,6.7,6582
0500000US05033,"Crawford County, Arkansas",61336,4232,9139,2883,5275,8.6,3496,5.7,3803,6.2,7912,,30285,2241,4634,1454,2635,8.7,1757,5.8,1817,6,3543,,31051,1987,4502,1428,2639,8.5,1739,5.6,1987,6.4,4347
0500000US05035,"Crittenden County, Arkansas",50701,4259,8011,2586,4766,9.4,3448,6.8,3143,6.2,5374,,24272,2184,4126,1335,2282,9.4,1626,6.7,1456,6,2184,,26429,2088,3885,1242,2484,9.4,1824,6.9,1665,6.3,3198
0500000US05037,"Cross County, Arkansas",17992,1205,2501,882,1223,6.8,1008,5.6,1116,6.2,2717,,8549,581,1240,402,598,7,427,5,641,7.5,1146,,9443,633,1256,491,623,6.6,567,6,482,5.1,1577
0500000US05039,"Dallas County, Arkansas",8200,443,1263,312,640,7.8,418,5.1,295,3.6,1460,,4024,338,571,161,290,7.2,278,6.9,157,3.9,608,,4176,104,689,155,347,8.3,142,3.4,142,3.4,852
0500000US05041,"Desha County, Arkansas",13131,1024,1851,578,998,7.6,880,6.7,709,5.4,2022,,6214,485,938,304,441,7.1,460,7.4,329,5.3,851,,6917,533,920,277,560,8.1,422,6.1,380,5.5,1162
0500000US05043,"Drew County, Arkansas",18499,1128,2460,795,2294,12.4,1202,6.5,1036,5.6,2664,,8961,538,1255,376,1165,13,636,7.1,493,5.5,1165,,9538,591,1202,410,1125,11.8,563,5.9,544,5.7,1497
0500000US05045,"Faulkner County, Arkansas",111058,7774,14882,4553,17658,15.9,8440,7.6,7219,6.5,10995,,54697,3993,7658,2461,8478,15.5,4376,8,3610,6.6,4759,,56361,3720,7271,2085,9187,16.3,4058,7.2,3551,6.3,6256
0500000US05047,"Franklin County, Arkansas",18157,1089,2560,817,1453,8,1144,6.3,1017,5.6,3050,,8861,549,1241,416,797,9,496,5.6,514,5.8,1338,,9296,539,1320,400,651,7,641,6.9,502,5.4,1710
0500000US05049,"Fulton County, Arkansas",12301,640,1427,529,800,6.5,517,4.2,541,4.4,2792,,6012,307,752,313,397,6.6,259,4.3,271,4.5,1311,,6289,333,679,220,409,6.5,258,4.1,270,4.3,1484
0500000US05051,"Garland County, Arkansas",95914,5371,11030,3741,7289,7.6,5275,5.5,4892,5.1,19950,,46613,2704,5687,2098,3729,8,2564,5.5,2517,5.4,8903,,49301,2662,5325,1676,3599,7.3,2662,5.4,2416,4.9,11043
0500000US05053,"Grant County, Arkansas",17767,1048,2416,835,1421,8,995,5.6,1102,6.2,2576,,8799,546,1205,387,713,8.1,510,5.8,546,6.2,1179,,8968,502,1211,448,708,7.9,475,5.3,556,6.2,1390
0500000US05055,"Greene County, Arkansas",41764,2840,5930,1754,3633,8.7,2673,6.4,2589,6.2,5889,,20617,1526,3072,928,1876,9.1,1299,6.3,1278,6.2,2515,,21147,1290,2855,846,1755,8.3,1375,6.5,1311,6.2,3362
0500000US05057,"Hempstead County, Arkansas",22658,1722,3149,1065,1971,8.7,1224,5.4,1495,6.6,3331,,11120,934,1679,556,867,7.8,645,5.8,745,6.7,1434,,11538,796,1477,519,1119,9.7,588,5.1,738,6.4,1904
0500000US05059,"Hot Spring County, Arkansas",32797,2066,4132,1509,2624,8,2099,6.4,1935,5.9,5084,,16647,1082,2098,782,1382,8.3,1065,6.4,1049,6.3,2281,,16150,1001,2035,727,1227,7.6,1034,6.4,888,5.5,2810
0500000US05061,"Howard County, Arkansas",13786,1020,2027,607,1186,8.6,744,5.4,813,5.9,2151,,6594,448,1042,330,607,9.2,310,4.7,468,7.1,917,,7192,575,985,273,583,8.1,432,6,338,4.7,1230
0500000US05063,"Independence County, Arkansas",36279,2431,4861,1415,3120,8.6,2358,6.5,2140,5.9,5514,,17804,1264,2510,730,1656,9.3,1157,6.5,1033,5.8,2332,,18475,1164,2346,684,1496,8.1,1201,6.5,1109,6,3178
0500000US05065,"Izard County, Arkansas",13600,639,1442,517,884,6.5,680,5,734,5.4,3128,,7014,358,708,295,491,7,386,5.5,421,6,1466,,6586,277,738,224,389,5.9,290,4.4,316,4.8,1660
0500000US05067,"Jackson County, Arkansas",17969,1024,2013,647,1599,8.9,1204,6.7,1294,7.2,2821,,8894,543,1023,338,845,9.5,640,7.2,631,7.1,1192,,9075,481,989,309,744,8.2,572,6.3,662,7.3,1634
0500000US05069,"Jefferson County, Arkansas",77693,5050,10255,3341,8546,11,5205,6.7,4584,5.9,10100,,38224,2561,5351,1720,4281,11.2,2637,6.9,2370,6.2,4205,,39469,2487,4894,1618,4263,10.8,2565,6.5,2210,5.6,5920
0500000US05071,"Johnson County, Arkansas",25408,1906,3379,1042,2693,10.6,1601,6.3,1499,5.9,3684,,12518,951,1715,463,1377,11,764,6.1,764,6.1,1627,,12890,941,1663,593,1328,10.3,825,6.4,735,5.7,2062
0500000US05073,"Lafayette County, Arkansas",7691,438,1000,377,754,9.8,277,3.6,354,4.6,1454,,3787,269,519,208,382,10.1,125,3.3,189,5,655,,3904,176,480,168,367,9.4,152,3.9,160,4.1,800
0500000US05075,"Lawrence County, Arkansas",17336,1040,2219,711,1647,9.5,953,5.5,953,5.5,3120,,8466,567,1143,347,804,9.5,499,5.9,483,5.7,1346,,8870,470,1073,364,843,9.5,452,5.1,461,5.2,1765
0500000US05077,"Lee County, Arkansas",10563,465,1373,444,1003,9.5,592,5.6,613,5.8,1574,,5876,247,758,182,599,10.2,388,6.6,452,7.7,682,,4687,211,619,258,398,8.5,202,4.3,164,3.5,895
