GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,,S0101_C05_030E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Male!!Total population,Estimate!!Male!!Total population!!AGE!!Under 5 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Male!!Total population!!AGE!!25 to 29 years,Estimate!!Male!!Total population!!AGE!!30 to 34 years,,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Female!!Total population,Estimate!!Female!!Total population!!AGE!!Under 5 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Female!!Total population!!AGE!!25 to 29 years,Estimate!!Female!!Total population!!AGE!!30 to 34 years,,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!65 years and over
0500000US46013,"Brown County, South Dakota",38840,2473,5195,1608,4013,2769,2419,6439,19060,1315,2605,771,2009,1407,1193,,2774,19780,1158,2590,837,2004,1362,1226,,3665
0500000US46015,"Brule County, South Dakota",5256,333,761,241,366,277,270,910,2598,196,385,113,201,116,143,,411,2658,137,376,128,165,161,127,,499
0500000US46017,"Buffalo County, South Dakota",2053,233,392,144,243,122,122,172,1018,127,198,83,120,47,53,,83,1035,106,194,61,123,75,69,,89
0500000US46019,"Butte County, South Dakota",10177,625,1395,443,763,558,627,1977,5083,284,733,242,420,293,316,,920,5094,341,662,201,343,265,311,,1057
0500000US46021,"Campbell County, South Dakota",1435,62,154,74,65,73,61,357,753,47,72,35,39,25,40,,191,682,15,82,39,26,48,21,,166
0500000US46023,"Charles Mix County, South Dakota",9344,773,1554,440,832,450,501,1698,4693,412,805,238,406,238,261,,785,4651,361,749,202,426,212,240,,913
0500000US46025,"Clark County, South Dakota",3673,338,479,138,242,241,202,761,1876,170,260,81,121,143,110,,332,1797,168,219,57,121,98,92,,429
0500000US46027,"Clay County, South Dakota",13925,713,1326,358,4567,1127,651,1608,6879,404,717,177,2153,513,333,,759,7046,309,609,181,2414,614,318,,849
0500000US46029,"Codington County, South Dakota",27993,1784,3824,1104,2329,1924,1709,4616,14080,949,1914,618,1172,1038,865,,2077,13913,835,1910,486,1157,886,844,,2539
0500000US46031,"Corson County, South Dakota",4168,436,854,206,361,273,245,446,2113,220,435,109,182,134,126,,215,2055,216,419,97,179,139,119,,231
0500000US46033,"Custer County, South Dakota",8573,332,733,289,427,292,441,2392,4286,181,378,210,222,130,224,,1199,4287,151,355,79,205,162,217,,1193
0500000US46035,"Davison County, South Dakota",19901,1144,2512,861,1944,1320,1237,3525,9963,546,1306,400,1090,744,695,,1497,9938,598,1206,461,854,576,542,,2028
0500000US46037,"Day County, South Dakota",5506,301,678,216,379,261,260,1394,2857,149,385,102,234,124,158,,647,2649,152,293,114,145,137,102,,747
0500000US46039,"Deuel County, South Dakota",4306,258,572,174,279,198,244,913,2255,153,305,98,140,101,146,,424,2051,105,267,76,139,97,98,,489
0500000US46041,"Dewey County, South Dakota",5779,706,1098,299,573,359,340,552,2869,393,560,144,285,163,160,,251,2910,313,538,155,288,196,180,,301
0500000US46043,"Douglas County, South Dakota",2930,195,365,118,181,162,130,692,1417,87,170,67,97,68,75,,315,1513,108,195,51,84,94,55,,377
0500000US46045,"Edmunds County, South Dakota",3940,252,554,159,281,220,198,787,2008,113,250,75,172,119,99,,417,1932,139,304,84,109,101,99,,370
0500000US46047,"Fall River County, South Dakota",6774,307,651,233,415,263,270,1797,3404,180,335,184,236,161,115,,885,3370,127,316,49,179,102,155,,912
0500000US46049,"Faulk County, South Dakota",2322,183,265,60,166,90,104,589,1165,107,158,35,81,50,52,,224,1157,76,107,25,85,40,52,,365
0500000US46051,"Grant County, South Dakota",7217,374,965,308,510,279,335,1450,3756,201,500,170,277,160,161,,661,3461,173,465,138,233,119,174,,789
0500000US46053,"Gregory County, South Dakota",4201,258,570,159,264,186,192,1021,2144,142,299,88,152,90,84,,466,2057,116,271,71,112,96,108,,555
0500000US46055,"Haakon County, South Dakota",2082,96,294,104,125,84,111,501,1012,34,113,62,104,41,66,,207,1070,62,181,42,21,43,45,,294
0500000US46057,"Hamlin County, South Dakota",6000,554,1030,300,445,359,294,966,3091,275,537,151,225,205,148,,450,2909,279,493,149,220,154,146,,516
0500000US46059,"Hand County, South Dakota",3301,199,415,99,249,171,146,793,1674,108,204,45,137,98,73,,373,1627,91,211,54,112,73,73,,420
0500000US46061,"Hanson County, South Dakota",3397,282,615,178,252,144,169,500,1709,131,319,90,125,69,75,,260,1688,151,296,88,127,75,94,,240
0500000US46063,"Harding County, South Dakota",1311,70,146,81,102,63,98,233,695,35,75,35,70,35,56,,112,616,35,71,46,32,28,42,,121
0500000US46065,"Hughes County, South Dakota",17617,1264,2322,635,1238,1202,1332,2830,8610,607,1195,322,587,596,623,,1344,9007,657,1127,313,651,606,709,,1486
0500000US46067,"Hutchinson County, South Dakota",7315,579,936,290,517,334,358,1685,3605,284,463,140,284,185,177,,724,3710,295,473,150,233,149,181,,961
0500000US46069,"Hyde County, South Dakota",1331,99,127,52,67,56,56,346,666,40,71,31,39,30,35,,152,665,59,56,21,28,26,21,,194
0500000US46071,"Jackson County, South Dakota",3287,373,528,129,388,184,188,467,1611,171,242,66,150,88,90,,242,1676,202,286,63,238,96,98,,225
0500000US46073,"Jerauld County, South Dakota",2029,101,282,46,107,61,111,548,996,74,144,23,63,20,75,,221,1033,27,138,23,44,41,36,,327
0500000US46075,"Jones County, South Dakota",735,12,70,19,30,26,32,180,364,0,29,17,9,15,30,,92,371,12,41,2,21,11,2,,88
0500000US46077,"Kingsbury County, South Dakota",4967,312,602,180,332,220,287,1111,2537,157,314,94,166,113,142,,537,2430,155,288,86,166,107,145,,574
0500000US46079,"Lake County, South Dakota",12574,770,1416,407,1390,555,699,2533,6569,366,771,209,774,320,424,,1282,6005,404,645,198,616,235,275,,1251
0500000US46081,"Lawrence County, South Dakota",25234,1090,2631,795,3230,1541,1458,5079,12595,561,1290,446,1601,831,751,,2382,12639,529,1341,349,1629,710,707,,2697
0500000US46083,"Lincoln County, South Dakota",54914,4252,9191,2252,4019,3721,4397,6393,27152,2172,4758,1155,1905,1772,2159,,2918,27762,2080,4433,1097,2114,1949,2238,,3475
0500000US46085,"Lyman County, South Dakota",3869,334,594,185,356,194,232,593,2017,180,310,104,192,112,125,,281,1852,154,284,81,164,82,107,,312
0500000US46087,"McCook County, South Dakota",5511,413,843,249,391,257,303,1031,2771,230,439,103,216,141,144,,453,2740,183,404,146,175,116,159,,578
0500000US46089,"McPherson County, South Dakota",2364,156,259,59,137,89,134,692,1192,68,132,33,84,39,77,,294,1172,88,127,26,53,50,57,,398
0500000US46091,"Marshall County, South Dakota",4895,458,647,204,316,259,324,979,2527,211,315,132,162,153,170,,448,2368,247,332,72,154,106,154,,531
0500000US46093,"Meade County, South Dakota",27424,1644,3937,936,3014,1855,1963,3870,14349,898,1990,515,1874,986,951,,1889,13075,746,1947,421,1140,869,1012,,1981
0500000US46095,"Mellette County, South Dakota",2055,150,440,64,149,107,173,306,1026,67,195,29,99,61,80,,148,1029,83,245,35,50,46,93,,158
0500000US46097,"Miner County, South Dakota",2229,135,345,88,109,72,160,470,1152,64,185,47,73,37,66,,225,1077,71,160,41,36,35,94,,245
0500000US46099,"Minnehaha County, South Dakota",186749,14489,25788,7014,17038,15012,14792,23211,94085,7396,13281,3692,8599,7758,7822,,10246,92664,7093,12507,3322,8439,7254,6970,,12965
0500000US46101,"Moody County, South Dakota",6506,437,943,256,445,382,357,1170,3302,220,492,142,236,194,173,,554,3204,217,451,114,209,188,184,,616
0500000US46102,"Oglala Lakota County, South Dakota",14335,1477,3052,804,1783,1128,943,977,6989,765,1553,393,896,544,469,,332,7346,712,1499,411,887,584,474,,645
0500000US46103,"Pennington County, South Dakota",109294,7316,14227,4036,9286,7734,7374,18279,54990,3772,7309,2098,5025,4009,3784,,8561,54304,3544,6918,1938,4261,3725,3590,,9718
0500000US46105,"Perkins County, South Dakota",2907,186,324,115,228,127,123,664,1474,91,153,78,115,73,63,,332,1433,95,171,37,113,54,60,,332
0500000US46107,"Potter County, South Dakota",2326,175,254,76,144,115,99,648,1179,99,136,44,54,71,54,,293,1147,76,118,32,90,44,45,,355
0500000US46109,"Roberts County, South Dakota",10285,801,1536,461,929,533,485,1963,5290,430,784,265,501,268,247,,956,4995,371,752,196,428,265,238,,1007
0500000US46111,"Sanborn County, South Dakota",2388,180,267,81,199,144,137,449,1233,98,142,44,102,73,100,,216,1155,82,125,37,97,71,37,,233
0500000US46115,"Spink County, South Dakota",6543,401,846,356,476,324,360,1323,3280,188,455,214,237,166,188,,607,3263,213,391,142,239,158,172,,716
0500000US46117,"Stanley County, South Dakota",2997,224,445,89,159,167,161,549,1549,147,218,37,51,65,83,,275,1448,77,227,52,108,102,78,,274
0500000US46119,"Sully County, South Dakota",1331,54,208,55,103,34,56,299,698,27,116,27,53,13,23,,160,633,27,92,28,50,21,33,,139
0500000US46121,"Todd County, South Dakota",10146,1251,2219,619,1098,752,620,761,4979,627,1078,352,596,395,272,,315,5167,624,1141,267,502,357,348,,446
0500000US46123,"Tripp County, South Dakota",5468,353,683,202,370,262,252,1206,2719,158,333,114,204,135,136,,521,2749,195,350,88,166,127,116,,685
0500000US46125,"Turner County, South Dakota",8264,503,1137,330,513,400,465,1677,4138,261,593,170,244,197,241,,764,4126,242,544,160,269,203,224,,913
0500000US46127,"Union County, South Dakota",15177,870,2121,674,1085,836,952,2559,7693,452,1093,329,569,466,487,,1202,7484,418,1028,345,516,370,465,,1357
0500000US46129,"Walworth County, South Dakota",5510,349,730,214,331,285,288,1289,2726,156,344,136,178,145,152,,605,2784,193,386,78,153,140,136,,684
0500000US46135,"Yankton County, South Dakota",22717,1360,2689,784,2047,1302,1337,4078,11705,682,1341,412,1016,753,785,,1818,11012,678,1348,372,1031,549,552,,2260
0500000US46137,"Ziebach County, South Dakota",2814,198,535,167,320,135,172,252,1398,103,230,81,167,83,98,,121,1416,95,305,86,153,52,74,,131
0500000US47001,"Anderson County, Tennessee",75775,4075,9046,2883,5798,4560,4270,14731,36904,2130,4569,1444,3047,2313,2104,,6468,38871,1945,4477,1439,2751,2247,2166,,8263
0500000US47003,"Bedford County, Tennessee",47558,3171,7022,2056,3939,3216,2958,7021,23409,1607,3560,1081,2081,1571,1569,,3100,24149,1564,3462,975,1858,1645,1389,,3921
0500000US47005,"Benton County, Tennessee",16112,741,1707,630,1211,728,719,3849,7887,395,907,272,603,366,359,,1743,8225,346,800,358,608,362,360,,2106
0500000US47007,"Bledsoe County, Tennessee",14602,603,1256,510,1082,1021,894,2648,8517,329,685,255,696,698,558,,1280,6085,274,571,255,386,323,336,,1368
0500000US47009,"Blount County, Tennessee",128443,6457,15013,5075,10172,7597,6954,25022,62290,3307,7599,2571,5149,3864,3405,,11171,66153,3150,7414,2504,5023,3733,3549,,13851
0500000US47011,"Bradley County, Tennessee",104557,5982,13047,4176,10410,6856,5973,17356,50905,3019,6630,2210,5198,3316,3042,,7609,53652,2963,6417,1966,5212,3540,2931,,9747
0500000US47013,"Campbell County, Tennessee",39687,2187,4553,1476,2931,2430,2070,8030,19306,1098,2343,739,1471,1164,1012,,3660,20381,1089,2210,737,1460,1266,1058,,4370
0500000US47015,"Cannon County, Tennessee",13976,736,1734,499,1022,1020,811,2564,6899,361,834,265,554,524,398,,1135,7077,375,900,234,468,496,413,,1429
0500000US47017,"Carroll County, Tennessee",28018,1734,3221,1025,2646,1717,1504,5555,13692,935,1691,594,1289,932,760,,2380,14326,799,1530,431,1357,785,744,,3175
0500000US47019,"Carter County, Tennessee",56391,2511,6233,1970,4114,3571,3178,11746,27618,1257,3184,1037,2073,1830,1632,,5305,28773,1254,3049,933,2041,1741,1546,,6441
0500000US47021,"Cheatham County, Tennessee",39929,2109,5259,1706,3061,2420,2570,5654,19817,1117,2597,907,1584,1264,1278,,2624,20112,992,2662,799,1477,1156,1292,,3030
0500000US47023,"Chester County, Tennessee",17150,960,2133,772,2287,1034,910,2840,8207,457,1139,346,1104,478,441,,1263,8943,503,994,426,1183,556,469,,1577
0500000US47025,"Claiborne County, Tennessee",31613,1559,3327,1080,3056,2198,1674,6051,15361,766,1694,548,1493,1142,841,,2703,16252,793,1633,532,1563,1056,833,,3348
0500000US47027,"Clay County, Tennessee",7686,388,898,243,562,363,357,1842,3771,165,483,74,300,175,193,,862,3915,223,415,169,262,188,164,,980
0500000US47029,"Cocke County, Tennessee",35336,1809,4254,1282,2583,1933,1766,7161,17105,903,2206,662,1277,931,833,,3399,18231,906,2048,620,1306,1002,933,,3762
0500000US47031,"Coffee County, Tennessee",54531,3444,7502,2187,4303,3387,3275,9327,26640,1850,3820,1086,2238,1663,1575,,4065,27891,1594,3682,1101,2065,1724,1700,,5262
0500000US47033,"Crockett County, Tennessee",14499,884,2055,552,1162,823,913,2645,6907,429,947,322,578,406,431,,1123,7592,455,1108,230,584,417,482,,1522
0500000US47035,"Cumberland County, Tennessee",58634,2812,6016,1741,3628,3132,2793,17521,28746,1450,3153,882,1852,1658,1304,,8372,29888,1362,2863,859,1776,1474,1489,,9149
0500000US47037,"Davidson County, Tennessee",684017,46442,78317,20731,68584,71648,63302,79891,329948,23612,39510,10603,33023,33959,31314,,33442,354069,22830,38807,10128,35561,37689,31988,,46449
0500000US47039,"Decatur County, Tennessee",11683,605,1477,406,851,569,543,2710,5788,342,766,219,447,293,263,,1203,5895,263,711,187,404,276,280,,1507
0500000US47041,"DeKalb County, Tennessee",19601,1078,2355,826,1384,1113,1259,3527,9750,506,1273,444,689,548,700,,1563,9851,572,1082,382,695,565,559,,1964
0500000US47043,"Dickson County, Tennessee",51988,3200,6837,2242,4151,3356,3167,8051,25458,1553,3533,1247,2205,1634,1472,,3588,26530,1647,3304,995,1946,1722,1695,,4463
0500000US47045,"Dyer County, Tennessee",37576,2247,5103,1662,3099,2257,2098,6341,18157,1151,2701,824,1533,1111,1006,,2692,19419,1096,2402,838,1566,1146,1092,,3649
0500000US47047,"Fayette County, Tennessee",39692,2042,4457,1467,2803,2133,2205,7948,19510,986,2292,831,1440,1035,1080,,3752,20182,1056,2165,636,1363,1098,1125,,4196
0500000US47049,"Fentress County, Tennessee",17994,1063,2110,743,1342,929,839,3729,8893,514,1108,392,718,496,404,,1716,9101,549,1002,351,624,433,435,,2013
0500000US47051,"Franklin County, Tennessee",41512,2057,4804,1669,4624,2282,2119,7927,20414,1137,2457,838,2348,1139,1043,,3617,21098,920,2347,831,2276,1143,1076,,4310
0500000US47053,"Gibson County, Tennessee",49175,3161,6556,2201,4022,2699,2933,8718,23688,1666,3379,1101,2132,1235,1401,,3696,25487,1495,3177,1100,1890,1464,1532,,5022
0500000US47055,"Giles County, Tennessee",29167,1646,3385,1069,2477,1652,1570,5670,14246,908,1664,514,1260,784,793,,2552,14921,738,1721,555,1217,868,777,,3118
0500000US47057,"Grainger County, Tennessee",23013,1091,2732,973,1701,1175,1230,4498,11465,563,1434,456,889,601,645,,2115,11548,528,1298,517,812,574,585,,2383
0500000US47059,"Greene County, Tennessee",68669,3299,7587,2556,5849,3708,3412,14283,33550,1650,3942,1294,3069,1846,1683,,6412,35119,1649,3645,1262,2780,1862,1729,,7871
0500000US47061,"Grundy County, Tennessee",13331,758,1673,526,1035,762,698,2721,6571,391,896,269,536,368,342,,1201,6760,367,777,257,499,394,356,,1520
0500000US47063,"Hamblen County, Tennessee",63740,3876,8333,2628,5254,3674,3526,11409,31141,1985,4137,1332,2932,1698,1739,,4957,32599,1891,4196,1296,2322,1976,1787,,6452
0500000US47065,"Hamilton County, Tennessee",357546,20718,41962,12240,32156,26713,23943,60258,172447,10568,21447,6260,15743,13087,11906,,25957,185099,10150,20515,5980,16413,13626,12037,,34301
0500000US47067,"Hancock County, Tennessee",6585,335,770,235,462,368,372,1319,3293,151,418,132,234,181,187,,621,3292,184,352,103,228,187,185,,698
0500000US47069,"Hardeman County, Tennessee",25562,976,3113,896,2401,1755,1774,4480,14088,437,1676,440,1445,1222,1176,,2021,11474,539,1437,456,956,533,598,,2459
0500000US47071,"Hardin County, Tennessee",25771,1318,3008,1043,1818,1434,1221,5638,12606,724,1438,579,917,756,608,,2576,13165,594,1570,464,901,678,613,,3062
0500000US47073,"Hawkins County, Tennessee",56402,2829,6591,2146,4179,3178,3011,11261,27582,1451,3403,1055,2177,1606,1480,,5148,28820,1378,3188,1091,2002,1572,1531,,6113
0500000US47075,"Haywood County, Tennessee",17779,1046,2330,713,1378,1173,999,3067,8246,520,1120,368,830,431,469,,1305,9533,526,1210,345,548,742,530,,1762
0500000US47077,"Henderson County, Tennessee",27859,1499,3821,1109,2096,1682,1447,4888,13446,701,2028,521,1052,765,669,,2153,14413,798,1793,588,1044,917,778,,2735
0500000US47079,"Henry County, Tennessee",32279,1699,3864,1174,2196,1749,1553,7207,15554,792,1909,630,1131,883,734,,3216,16725,907,1955,544,1065,866,819,,3991
0500000US47081,"Hickman County, Tennessee",24678,1356,2916,1087,2010,1603,1527,4044,12910,712,1499,566,1127,928,858,,1838,11768,644,1417,521,883,675,669,,2206
0500000US47083,"Houston County, Tennessee",8176,405,1064,322,633,430,487,1724,4066,210,535,170,366,215,254,,774,4110,195,529,152,267,215,233,,950
0500000US47085,"Humphreys County, Tennessee",18318,921,2189,678,1494,1060,977,3486,9013,491,1139,375,671,533,488,,1583,9305,430,1050,303,823,527,489,,1903
0500000US47087,"Jackson County, Tennessee",11615,503,1210,424,904,638,534,2492,5826,254,641,222,469,326,249,,1214,5789,249,569,202,435,312,285,,1278
0500000US47089,"Jefferson County, Tennessee",53247,2557,6196,2117,4891,3080,2743,10312,26099,1233,3272,1078,2516,1534,1340,,4713,27148,1324,2924,1039,2375,1546,1403,,5599
0500000US47091,"Johnson County, Tennessee",17789,720,1694,549,1258,1006,1118,3902,9682,380,881,278,775,606,739,,1804,8107,340,813,271,483,400,379,,2098
0500000US47093,"Knox County, Tennessee",456185,26296,54092,16438,55268,31318,30211,69073,221667,13460,27603,8416,27932,15481,14697,,29821,234518,12836,26489,8022,27336,15837,15514,,39252
0500000US47095,"Lake County, Tennessee",7526,307,619,212,727,706,545,1141,4642,120,291,93,590,501,408,,471,2884,187,328,119,137,205,137,,670
0500000US47097,"Lauderdale County, Tennessee",26297,1483,3453,1116,2313,1903,1710,3997,13505,741,1756,598,1313,1094,995,,1733,12792,742,1697,518,1000,809,715,,2264
0500000US47099,"Lawrence County, Tennessee",42937,2880,6028,1890,3251,2691,2351,7567,21088,1508,3124,961,1677,1300,1152,,3376,21849,1372,2904,929,1574,1391,1199,,4191
0500000US47101,"Lewis County, Tennessee",11956,657,1525,495,839,679,612,2468,5735,293,752,286,432,296,305,,1099,6221,364,773,209,407,383,307,,1369
0500000US47103,"Lincoln County, Tennessee",33711,1713,4475,1344,2436,1855,1717,6351,16620,857,2325,743,1345,890,868,,2738,17091,856,2150,601,1091,965,849,,3613
0500000US47105,"Loudon County, Tennessee",51610,2695,5748,1808,3595,2472,2529,13135,25234,1398,2899,940,1837,1254,1240,,6158,26376,1297,2849,868,1758,1218,1289,,6977
0500000US47107,"McMinn County, Tennessee",52773,2864,6412,2034,4251,2948,3057,10108,25537,1436,3223,1035,2184,1418,1492,,4569,27236,1428,3189,999,2067,1530,1565,,5539
0500000US47109,"McNairy County, Tennessee",25903,1389,3283,1076,2004,1465,1367,5253,12685,706,1703,555,1009,772,655,,2332,13218,683,1580,521,995,693,712,,2921
0500000US47111,"Macon County, Tennessee",23487,1685,3112,921,1948,1507,1559,3666,11544,820,1660,483,966,727,756,,1613,11943,865,1452,438,982,780,803,,2053
0500000US47113,"Madison County, Tennessee",97682,6122,12164,3891,10615,6554,5690,15556,46137,3111,6160,2041,5011,3144,2665,,6698,51545,3011,6004,1850,5604,3410,3025,,8858
0500000US47115,"Marion County, Tennessee",28417,1661,3306,1077,2080,1774,1575,5433,13832,834,1689,544,1076,852,777,,2456,14585,827,1617,533,1004,922,798,,2977
0500000US47117,"Marshall County, Tennessee",32269,1890,4301,1479,2441,1947,2012,5034,15877,998,2277,716,1237,968,982,,2221,16392,892,2024,763,1204,979,1030,,2813
0500000US47119,"Maury County, Tennessee",89776,5951,11698,3376,6897,6158,5844,13716,43111,3004,5942,1727,3478,2848,2840,,6002,46665,2947,5756,1649,3419,3310,3004,,7714
0500000US47121,"Meigs County, Tennessee",11962,641,1417,511,804,610,596,2462,5937,283,701,278,411,311,323,,1224,6025,358,716,233,393,299,273,,1238
0500000US47123,"Monroe County, Tennessee",45876,2612,5482,1834,3579,2578,2385,9357,22701,1267,2973,870,1777,1354,1142,,4341,23175,1345,2509,964,1802,1224,1243,,5016
0500000US47125,"Montgomery County, Tennessee",196387,16696,28662,7594,22334,20575,17252,17496,98123,8618,14533,3870,11640,10802,8839,,7804,98264,8078,14129,3724,10694,9773,8413,,9692
0500000US47127,"Moore County, Tennessee",6322,344,694,229,502,288,300,1351,3101,235,333,109,218,138,158,,606,3221,109,361,120,284,150,142,,745
0500000US47129,"Morgan County, Tennessee",21596,1019,2325,785,1816,1537,1459,3573,12050,510,1205,397,1151,1005,965,,1699,9546,509,1120,388,665,532,494,,1874
0500000US47131,"Obion County, Tennessee",30520,1736,3710,1246,2456,1654,1515,5979,14647,921,1782,593,1207,859,696,,2616,15873,815,1928,653,1249,795,819,,3363
0500000US47133,"Overton County, Tennessee",22004,1215,2815,875,1703,1270,1049,4362,10857,695,1474,429,881,635,503,,1988,11147,520,1341,446,822,635,546,,2374
0500000US47135,"Perry County, Tennessee",7912,532,877,341,591,441,440,1613,3978,266,436,210,344,225,203,,757,3934,266,441,131,247,216,237,,856
0500000US47137,"Pickett County, Tennessee",5088,223,531,191,321,229,188,1349,2575,107,284,144,162,121,111,,651,2513,116,247,47,159,108,77,,698
0500000US47139,"Polk County, Tennessee",16782,771,1948,669,1196,889,826,3366,8369,367,995,349,637,473,391,,1578,8413,404,953,320,559,416,435,,1788
0500000US47141,"Putnam County, Tennessee",76440,4451,8770,2801,11388,5153,4392,12617,37707,2119,4502,1449,6229,2628,2226,,5526,38733,2332,4268,1352,5159,2525,2166,,7091
0500000US47143,"Rhea County, Tennessee",32628,2048,4258,1282,2986,1960,1823,5849,16106,1099,2039,704,1544,1000,902,,2720,16522,949,2219,578,1442,960,921,,3129
0500000US47145,"Roane County, Tennessee",52897,2343,5660,2050,3907,2771,2683,11618,25931,1249,2924,998,1988,1362,1337,,5391,26966,1094,2736,1052,1919,1409,1346,,6227
0500000US47147,"Robertson County, Tennessee",69344,4408,9582,3083,5374,4355,4379,9753,34287,2284,4904,1558,2738,2230,2190,,4443,35057,2124,4678,1525,2636,2125,2189,,5310
0500000US47149,"Rutherford County, Tennessee",307128,20275,43282,12900,38867,23018,21987,30572,151446,10417,22144,6614,19549,11818,10807,,13523,155682,9858,21138,6286,19318,11200,11180,,17049
0500000US47151,"Scott County, Tennessee",21954,1335,3056,968,1712,1362,1224,3562,10855,709,1538,481,891,681,603,,1603,11099,626,1518,487,821,681,621,,1959
0500000US47153,"Sequatchie County, Tennessee",14730,746,1805,592,1080,789,886,2871,7331,393,957,294,581,407,410,,1330,7399,353,848,298,499,382,476,,1541
0500000US47155,"Sevier County, Tennessee",96287,5167,11350,3617,7773,6253,5254,17934,47281,2706,6050,1877,4088,3164,2581,,8103,49006,2461,5300,1740,3685,3089,2673,,9831
0500000US47157,"Shelby County, Tennessee",937005,66676,130216,39355,90922,71839,64209,118566,445994,33896,65955,19914,45264,34991,30829,,49039,491011,32780,64261,19441,45658,36848,33380,,69527
0500000US47159,"Smith County, Tennessee",19458,1082,2560,862,1509,1168,1099,3137,9675,578,1354,436,801,597,542,,1416,9783,504,1206,426,708,571,557,,1721
0500000US47161,"Stewart County, Tennessee",13301,772,1525,511,968,753,698,2617,6631,359,845,255,487,398,325,,1229,6670,413,680,256,481,355,373,,1388
0500000US47163,"Sullivan County, Tennessee",156734,7786,17264,5698,12145,9013,8179,33114,76050,3987,8776,2891,6268,4530,4011,,14600,80684,3799,8488,2807,5877,4483,4168,,18514
0500000US47165,"Sumner County, Tennessee",179473,10954,24463,7624,13895,10861,11263,27276,87811,5697,12498,3906,7205,5360,5362,,12148,91662,5257,11965,3718,6690,5501,5901,,15128
0500000US47167,"Tipton County, Tennessee",61446,3791,8734,2861,5256,3967,3817,8469,30240,2036,4454,1413,2780,1979,1950,,3782,31206,1755,4280,1448,2476,1988,1867,,4687
0500000US47169,"Trousdale County, Tennessee",9573,594,1012,290,1092,860,832,1351,5302,338,512,230,806,499,487,,608,4271,256,500,60,286,361,345,,743
0500000US47171,"Unicoi County, Tennessee",17780,725,1902,614,1364,935,908,4130,8895,351,1061,315,723,493,486,,1884,8885,374,841,299,641,442,422,,2246
0500000US47173,"Union County, Tennessee",19293,1066,2432,724,1456,1207,1049,3370,9556,529,1246,387,739,611,518,,1592,9737,537,1186,337,717,596,531,,1778
0500000US47175,"Van Buren County, Tennessee",5704,293,579,194,391,269,274,1262,2882,146,308,124,207,142,149,,599,2822,147,271,70,184,127,125,,663
0500000US47177,"Warren County, Tennessee",40454,2432,5495,1684,3122,2268,2546,6929,20091,1295,2820,933,1592,1130,1301,,3029,20363,1137,2675,751,1530,1138,1245,,3900
0500000US47179,"Washington County, Tennessee",127055,6506,13930,4261,15583,8352,7345,22227,61851,3240,6995,2147,7456,4232,3651,,10031,65204,3266,6935,2114,8127,4120,3694,,12196
0500000US47181,"Wayne County, Tennessee",16649,812,1725,602,1314,1169,1023,3134,9186,441,920,329,847,751,620,,1431,7463,371,805,273,467,418,403,,1703
0500000US47183,"Weakley County, Tennessee",33626,1724,3642,1199,5576,1956,1607,5951,16541,916,1957,613,2775,1073,787,,2561,17085,808,1685,586,2801,883,820,,3390
0500000US47185,"White County, Tennessee",26580,1568,3374,987,1990,1542,1434,5263,12982,818,1736,510,1040,777,720,,2359,13598,750,1638,477,950,765,714,,2904
0500000US47187,"Williamson County, Tennessee",218648,13080,35971,11480,16427,8873,11186,27140,107021,6668,18262,5870,8344,4496,5124,,12371,111627,6412,17709,5610,8083,4377,6062,,14769
0500000US47189,"Wilson County, Tennessee",132663,7966,18240,5603,9906,7329,8027,20031,65056,4087,9322,2815,5113,3553,3989,,9142,67607,3879,8918,2788,4793,3776,4038,,10889
0500000US48001,"Anderson County, Texas",57863,2991,6261,1963,4639,4342,4479,8199,35412,1557,3251,1093,2828,3105,3145,,3827,22451,1434,3010,870,1811,1237,1334,,4372
