GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,,S0101_C03_028E
Geography,Geographic Area Name,Total!!Estimate!!Total population,Total!!Estimate!!AGE!!Under 5 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!25 to 29 years,Total!!Estimate!!AGE!!30 to 34 years,Total!!Estimate!!AGE!!30 to 34 years,,Total!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Male!!Estimate!!Total population,Male!!Estimate!!AGE!!Under 5 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!25 to 29 years,Male!!Estimate!!AGE!!30 to 34 years,Male!!Estimate!!AGE!!30 to 34 years,,Male!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over,Female!!Estimate!!Total population,Female!!Estimate!!AGE!!Under 5 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!5 to 14 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!15 to 17 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!SELECTED AGE CATEGORIES!!18 to 24 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!25 to 29 years,Female!!Estimate!!AGE!!30 to 34 years,Female!!Estimate!!AGE!!30 to 34 years,,Female!!Estimate!!SELECTED AGE CATEGORIES!!65 years and over
0500000US53055,"San Juan County, Washington",15956,495,1356,463,814,5.1,622,3.9,654,4.1,,4468,7643,206,657,229,375,4.9,306,4,329,4.3,,2171,8313,283,698,233,441,5.3,308,3.7,333,4,,2294
0500000US53057,"Skagit County, Washington",119343,7519,14918,4654,10025,8.4,7161,6,7280,6.1,,21482,59117,3724,7567,2424,5143,8.7,3724,6.3,3724,6.3,,9991,60226,3734,7408,2289,4878,8.1,3433,5.7,3553,5.9,,11563
0500000US53059,"Skamania County, Washington",11243,540,1349,472,843,7.5,472,4.2,573,5.1,,1844,5665,278,685,266,425,7.5,244,4.3,289,5.1,,929,5578,268,664,206,418,7.5,223,4,284,5.1,,909
0500000US53061,"Snohomish County, Washington",746653,47039,97812,29866,64959,8.7,52266,7,53759,7.2,,87358,374847,24365,49855,15369,34486,9.2,26989,7.2,27739,7.4,,38234,371806,23052,47591,14500,30860,8.3,24911,6.7,26398,7.1,,48707
0500000US53063,"Spokane County, Washington",480832,29812,60585,18272,51449,10.7,36062,7.5,31735,6.6,,68278,238241,15486,31210,9291,25968,10.9,18583,7.8,16200,6.8,,30495,242591,14555,29354,8976,25472,10.5,17467,7.2,15526,6.4,,38087
0500000US53065,"Stevens County, Washington",43548,2264,5574,2047,2918,6.7,1742,4,1960,4.5,,8579,21895,1204,2868,1073,1533,7,876,4,941,4.3,,4291,21653,1039,2685,953,1364,6.3,866,4,1018,4.7,,4309
0500000US53067,"Thurston County, Washington",262723,15763,32315,10246,23908,9.1,18128,6.9,18391,7,,38358,128796,8372,16872,5281,12107,9.4,9402,7.3,9145,7.1,,17130,133927,7366,15536,4955,11920,8.9,8839,6.6,9241,6.9,,21160
0500000US53069,"Wahkiakum County, Washington",4035,101,355,186,331,8.2,141,3.5,190,4.7,,1170,1951,27,179,78,172,8.8,111,5.7,103,5.3,,570,2084,71,175,108,160,7.7,27,1.3,85,4.1,,598
0500000US53071,"Walla Walla County, Washington",59726,3524,7346,2210,7944,13.3,3763,6.3,3643,6.1,,9496,30558,1833,3759,1100,4156,13.6,2200,7.2,2017,6.6,,4156,29168,1692,3588,1108,3792,13,1575,5.4,1604,5.5,,5338
0500000US53073,"Whatcom County, Washington",207100,11391,23195,7249,30651,14.8,13462,6.5,13047,6.3,,30651,102637,5850,12009,3695,15190,14.8,7082,6.9,6671,6.5,,14164,104463,5641,11282,3656,15461,14.8,6477,6.2,6477,6.2,,16505
0500000US53075,"Whitman County, Washington",46737,2010,3926,1075,17293,37,3645,7.8,2430,5.2,,4533,23794,976,2022,619,8780,36.9,2046,8.6,1309,5.5,,2094,22943,1055,1881,459,8512,37.1,1606,7,1147,5,,2455
0500000US53077,"Yakima County, Washington",247408,21277,41317,11628,24988,10.1,16329,6.6,15834,6.4,,30679,123907,10904,21064,6071,13134,10.6,8302,6.7,7930,6.4,,14001,123501,10374,20254,5681,11856,9.6,8028,6.5,7904,6.4,,16673
0500000US54001,"Barbour County, West Virginia",16731,853,2024,619,1840,11,837,5,887,5.3,,3045,8142,440,1034,326,863,10.6,399,4.9,415,5.1,,1376,8589,421,988,292,979,11.4,438,5.1,472,5.5,,1675
0500000US54003,"Berkeley County, West Virginia",108724,6958,15113,4458,8807,8.1,6958,6.4,7285,6.7,,13917,53507,3585,7598,2194,4388,8.2,3264,6.1,3478,6.5,,6474,55217,3368,7510,2264,4362,7.9,3644,6.6,3755,6.8,,7454
0500000US54005,"Boone County, West Virginia",24000,1416,3024,1008,1752,7.3,1224,5.1,1344,5.6,,3840,11917,751,1573,512,941,7.9,608,5.1,632,5.3,,1752,12083,665,1450,483,822,6.8,604,5,701,5.8,,2102
0500000US54007,"Braxton County, West Virginia",14466,781,1649,535,1070,7.4,781,5.4,767,5.3,,2806,7256,392,820,261,559,7.7,421,5.8,406,5.6,,1335,7210,397,829,281,519,7.2,361,5,361,5,,1471
0500000US54009,"Brooke County, West Virginia",23665,970,2461,899,2414,10.2,1065,4.5,1089,4.6,,4875,11537,519,1304,427,1211,10.5,577,5,531,4.6,,2077,12128,449,1152,473,1213,10,497,4.1,546,4.5,,2789
0500000US54011,"Cabell County, West Virginia",96824,5713,10457,3098,12684,13.1,6197,6.4,6487,6.7,,16073,47123,2875,5419,1555,6173,13.1,3204,6.8,3346,7.1,,6786,49701,2833,5070,1541,6561,13.2,3032,6.1,3081,6.2,,9344
0500000US54013,"Calhoun County, West Virginia",7557,287,937,264,605,8,249,3.3,408,5.4,,1519,3783,91,499,132,250,6.6,193,5.1,216,5.7,,749,3774,196,438,136,355,9.4,60,1.6,192,5.1,,766
0500000US54015,"Clay County, West Virginia",9141,548,1143,384,631,6.9,402,4.4,530,5.8,,1645,4578,279,595,174,325,7.1,197,4.3,279,6.1,,806,4563,269,552,214,306,6.7,201,4.4,251,5.5,,835
0500000US54017,"Doddridge County, West Virginia",8201,328,886,312,779,9.5,394,4.8,484,5.9,,1411,4375,136,429,210,503,11.5,188,4.3,271,6.2,,713,3826,191,459,99,275,7.2,207,5.4,214,5.6,,696
0500000US54019,"Fayette County, West Virginia",45534,2687,5191,1594,3324,7.3,2641,5.8,2595,5.7,,8287,22936,1399,2615,872,1812,7.9,1445,6.3,1353,5.9,,3624,22598,1311,2554,723,1491,6.6,1198,5.3,1220,5.4,,4655
0500000US54021,"Gilmer County, West Virginia",8644,363,631,225,1331,15.4,588,6.8,726,8.4,,1348,5111,174,312,133,751,14.7,419,8.2,542,10.6,,659,3533,191,322,92,579,16.4,173,4.9,184,5.2,,685
0500000US54023,"Grant County, West Virginia",11815,614,1335,449,827,7,603,5.1,579,4.9,,2493,5881,282,682,247,429,7.3,276,4.7,288,4.9,,1176,5934,326,653,208,398,6.7,326,5.5,291,4.9,,1323
0500000US54025,"Greenbrier County, West Virginia",35666,1855,3888,1248,2639,7.4,1926,5.4,1997,5.6,,7383,17438,924,1953,680,1430,8.2,977,5.6,959,5.5,,3313,18228,948,1932,602,1221,6.7,930,5.1,1039,5.7,,4065
0500000US54027,"Hampshire County, West Virginia",23542,1059,2778,965,1742,7.4,1224,5.2,1248,5.3,,4355,12085,544,1462,483,955,7.9,713,5.9,592,4.9,,2091,11457,527,1329,481,802,7,516,4.5,642,5.6,,2268
0500000US54029,"Hancock County, West Virginia",30201,1450,3383,1148,1993,6.6,1450,4.8,1631,5.4,,5980,14616,731,1798,570,1067,7.3,716,4.9,818,5.6,,2558,15585,732,1605,592,935,6,732,4.7,810,5.2,,3429
0500000US54031,"Hardy County, West Virginia",13936,725,1519,613,948,6.8,739,5.3,780,5.6,,2662,7023,393,801,309,492,7,351,5,414,5.9,,1250,6913,332,719,304,456,6.6,387,5.6,359,5.2,,1417
0500000US54033,"Harrison County, West Virginia",68998,4002,8349,2553,5244,7.6,4002,5.8,4416,6.4,,12006,33680,2122,4311,1246,2627,7.8,1953,5.8,2223,6.6,,5086,35318,1872,4062,1307,2578,7.3,2013,5.7,2225,6.3,,6887
0500000US54035,"Jackson County, West Virginia",29256,1697,3598,1112,2194,7.5,1492,5.1,1755,6,,5500,14506,943,1871,580,1131,7.8,754,5.2,943,6.5,,2452,14750,767,1711,546,1047,7.1,752,5.1,811,5.5,,3039
0500000US54037,"Jefferson County, West Virginia",55214,3147,7564,2098,5245,9.5,2871,5.2,3258,5.9,,7399,27113,1627,3742,1030,2576,9.5,1356,5,1600,5.9,,3470,28101,1517,3794,1068,2670,9.5,1517,5.4,1658,5.9,,3934
0500000US54039,"Kanawha County, West Virginia",190781,10684,21749,6677,15072,7.9,11447,6,12019,6.3,,33768,91860,5420,11023,3399,7716,8.4,5603,6.1,5971,6.5,,14238,98921,5342,10683,3264,7419,7.5,5836,5.9,6034,6.1,,19487
0500000US54041,"Lewis County, West Virginia",16434,986,1873,575,1183,7.2,855,5.2,1019,6.2,,3090,8181,507,974,311,614,7.5,425,5.2,483,5.9,,1407,8253,487,891,256,569,6.9,429,5.2,536,6.5,,1675
0500000US54043,"Lincoln County, West Virginia",21560,1250,2781,798,1617,7.5,1100,5.1,1250,5.8,,3557,10701,621,1455,417,792,7.4,546,5.1,610,5.7,,1680,10859,630,1325,391,814,7.5,554,5.1,652,6,,1879
0500000US54045,"Logan County, West Virginia",35760,2003,4184,1287,2610,7.3,1860,5.2,2181,6.1,,5829,17612,1021,2096,652,1339,7.6,969,5.5,1092,6.2,,2554,18148,980,2087,617,1270,7,871,4.8,1089,6,,3248
0500000US54047,"McDowell County, West Virginia",20802,1269,2122,666,1435,6.9,1207,5.8,1269,6.1,,3661,10471,649,1079,346,743,7.1,670,6.4,754,7.2,,1644,10331,620,1043,331,682,6.6,527,5.1,527,5.1,,2015
0500000US54049,"Marion County, West Virginia",56790,3407,6133,1931,6360,11.2,3067,5.4,3407,6,,10052,27830,1670,3145,1030,3200,11.5,1558,5.6,1725,6.2,,4341,28960,1738,2983,927,3128,10.8,1535,5.3,1709,5.9,,5705
0500000US54051,"Marshall County, West Virginia",32480,1656,3735,1234,2436,7.5,1689,5.2,1721,5.3,,6074,15990,895,1903,624,1247,7.8,879,5.5,879,5.5,,2654,16490,742,1847,594,1187,7.2,808,4.9,857,5.2,,3430
0500000US54053,"Mason County, West Virginia",27177,1468,3153,1141,1902,7,1468,5.4,1603,5.9,,5028,13144,775,1630,618,946,7.2,697,5.3,723,5.5,,2221,14033,688,1530,519,968,6.9,758,5.4,870,6.2,,2793
0500000US54055,"Mercer County, West Virginia",61891,3837,6746,2228,5508,8.9,3590,5.8,3590,5.8,,11697,29509,1977,3364,1062,2744,9.3,1771,6,1712,5.8,,5046,32382,1878,3400,1133,2785,8.6,1813,5.6,1878,5.8,,6671
0500000US54057,"Mineral County, West Virginia",27755,1443,3275,971,2637,9.5,1416,5.1,1471,5.3,,5273,13696,712,1657,534,1424,10.4,698,5.1,712,5.2,,2438,14059,731,1617,450,1223,8.7,731,5.2,745,5.3,,2826
0500000US54059,"Mingo County, West Virginia",25931,1608,3215,908,1919,7.4,1452,5.6,1608,6.2,,3916,12686,812,1687,457,1002,7.9,710,5.6,736,5.8,,1789,13245,781,1523,450,914,6.9,742,5.6,861,6.5,,2132
0500000US54061,"Monongalia County, West Virginia",101668,4880,8947,2542,24807,24.4,9658,9.5,7422,7.3,,10777,52641,2579,4738,1316,13266,25.2,5317,10.1,4053,7.7,,4738,49027,2304,4167,1177,11570,23.6,4363,8.9,3432,7,,5981
0500000US54063,"Monroe County, West Virginia",13525,690,1569,460,906,6.7,622,4.6,676,5,,3057,6686,341,796,241,468,7,314,4.7,334,5,,1417,6839,342,773,219,438,6.4,308,4.5,342,5,,1635
0500000US54065,"Morgan County, West Virginia",17475,786,1957,664,1206,6.9,856,4.9,821,4.7,,3478,8622,388,1009,328,595,6.9,388,4.5,414,4.8,,1655,8853,398,938,336,611,6.9,469,5.3,407,4.6,,1824
0500000US54067,"Nicholas County, West Virginia",25930,1478,3008,933,1945,7.5,1348,5.2,1426,5.5,,4823,12779,754,1572,486,971,7.6,690,5.4,703,5.5,,2249,13151,723,1420,447,973,7.4,658,5,736,5.6,,2564
0500000US54069,"Ohio County, West Virginia",43637,2313,4538,1484,4756,10.9,2356,5.4,2313,5.3,,8335,20931,1193,2323,733,2302,11,1214,5.8,1193,5.7,,3412,22706,1113,2225,772,2452,10.8,1158,5.1,1135,5,,4904
0500000US54071,"Pendleton County, West Virginia",7402,326,762,252,548,7.4,318,4.3,340,4.6,,1776,3720,160,379,138,298,8,156,4.2,182,4.9,,844,3682,162,379,110,254,6.9,158,4.3,155,4.2,,932
0500000US54073,"Pleasants County, West Virginia",7636,359,825,321,603,7.9,389,5.1,451,5.9,,1374,4059,199,414,170,333,8.2,248,6.1,260,6.4,,637,3577,157,408,150,268,7.5,147,4.1,190,5.3,,740
0500000US54075,"Pocahontas County, West Virginia",8697,444,835,270,565,6.5,435,5,452,5.2,,1870,4452,218,410,138,294,6.6,245,5.5,263,5.9,,908,4245,225,425,132,267,6.3,195,4.6,191,4.5,,964
0500000US54077,"Preston County, West Virginia",33809,1758,3651,1183,2468,7.3,2265,6.7,2299,6.8,,5714,17419,923,1846,610,1272,7.3,1324,7.6,1202,6.9,,2648,16390,836,1803,574,1196,7.3,934,5.7,1082,6.6,,3065
0500000US54079,"Putnam County, West Virginia",56596,3339,7584,2264,3735,6.6,3000,5.3,3679,6.5,,9055,27714,1691,3852,1136,1940,7,1497,5.4,1746,6.3,,4102,28882,1675,3697,1126,1791,6.2,1473,5.1,1906,6.6,,4939
0500000US54081,"Raleigh County, West Virginia",78493,4788,8948,2669,6201,7.9,4788,6.1,5024,6.4,,13736,39343,2479,4603,1416,3265,8.3,2597,6.6,2636,6.7,,6019,39150,2349,4385,1253,2897,7.4,2192,5.6,2388,6.1,,7673
0500000US54083,"Randolph County, West Virginia",29365,1468,3230,969,2525,8.6,1791,6.1,1821,6.2,,5638,15111,740,1677,499,1300,8.6,1043,6.9,1058,7,,2629,14254,741,1539,470,1212,8.5,755,5.3,755,5.3,,3022
0500000US54085,"Ritchie County, West Virginia",10140,477,1227,385,750,7.4,446,4.4,558,5.5,,1987,5015,231,637,181,376,7.5,221,4.4,276,5.5,,933,5125,246,595,200,369,7.2,231,4.5,282,5.5,,1056
0500000US54087,"Roane County, West Virginia",14636,790,1830,571,995,6.8,673,4.6,761,5.2,,2781,7231,405,911,296,513,7.1,340,4.7,390,5.4,,1294,7405,385,918,267,489,6.6,341,4.6,378,5.1,,1488
0500000US54089,"Summers County, West Virginia",13544,542,1368,460,867,6.4,677,5,826,6.1,,2790,6185,260,705,229,402,6.5,254,4.1,359,5.8,,1293,7359,280,670,228,471,6.4,419,5.7,464,6.3,,1501
0500000US54091,"Taylor County, West Virginia",16977,1002,1918,577,1256,7.4,968,5.7,1019,6,,2988,8592,481,1005,292,696,8.1,524,6.1,524,6.1,,1358,8385,511,914,285,553,6.6,444,5.3,495,5.9,,1627
0500000US54093,"Tucker County, West Virginia",6972,307,683,272,495,7.1,321,4.6,342,4.9,,1534,3474,160,351,149,261,7.5,156,4.5,167,4.8,,743,3498,150,332,122,234,6.7,168,4.8,175,5,,791
0500000US54095,"Tyler County, West Virginia",9033,443,1030,352,668,7.4,379,4.2,425,4.7,,1780,4464,223,522,174,330,7.4,196,4.4,214,4.8,,812,4569,215,512,178,338,7.4,183,4,215,4.7,,964
0500000US54097,"Upshur County, West Virginia",24560,1400,2824,835,2849,11.6,1302,5.3,1326,5.4,,4421,12223,697,1406,428,1442,11.8,648,5.3,660,5.4,,2078,12337,716,1406,407,1406,11.4,642,5.2,666,5.4,,2344
0500000US54099,"Wayne County, West Virginia",41499,2199,5146,1701,3278,7.9,2075,5,2407,5.8,,7345,20257,1134,2613,912,1722,8.5,1033,5.1,1155,5.7,,3322,21242,1083,2549,786,1572,7.4,1041,4.9,1253,5.9,,4036
0500000US54101,"Webster County, West Virginia",8927,509,1018,295,616,6.9,402,4.5,446,5,,1803,4387,272,496,154,307,7,197,4.5,215,4.9,,851,4540,232,522,141,309,6.8,204,4.5,236,5.2,,953
0500000US54103,"Wetzel County, West Virginia",16157,824,1810,646,1228,7.6,759,4.7,792,4.9,,3409,7931,420,944,333,611,7.7,397,5,389,4.9,,1499,8226,403,872,313,625,7.6,370,4.5,403,4.9,,1917
0500000US54105,"Wirt County, West Virginia",5841,298,713,216,485,8.3,234,4,304,5.2,,1022,2936,153,364,115,267,9.1,79,2.7,147,5,,526,2905,145,349,105,218,7.5,151,5.2,154,5.3,,497
0500000US54107,"Wood County, West Virginia",86559,4934,10214,3289,6752,7.8,4847,5.6,5107,5.9,,15667,41844,2511,5189,1757,3306,7.9,2301,5.5,2552,6.1,,6779,44715,2415,5053,1610,3398,7.6,2504,5.6,2504,5.6,,8854
0500000US54109,"Wyoming County, West Virginia",22866,1303,2721,869,1715,7.5,1143,5,1235,5.4,,3841,11328,680,1371,464,872,7.7,566,5,600,5.3,,1778,11538,635,1338,415,842,7.3,565,4.9,635,5.5,,2065
0500000US55001,"Adams County, Wisconsin",20451,736,1820,573,1145,5.6,941,4.6,1043,5.1,,5358,11033,364,916,276,662,6,596,5.4,662,6,,2703,9418,386,904,301,480,5.1,348,3.7,367,3.9,,2665
0500000US55003,"Ashland County, Wisconsin",15993,928,2063,656,1551,9.7,816,5.1,880,5.5,,2719,7996,448,1047,360,816,10.2,408,5.1,440,5.5,,1263,7997,472,1024,288,728,9.1,408,5.1,440,5.5,,1455
0500000US55005,"Barron County, Wisconsin",45686,2558,5528,1690,3472,7.6,2421,5.3,2695,5.9,,8909,23012,1358,2807,897,1910,8.3,1289,5.6,1404,6.1,,4027,22674,1202,2721,794,1565,6.9,1134,5,1270,5.6,,4875
0500000US55007,"Bayfield County, Wisconsin",15050,617,1595,542,843,5.6,572,3.8,677,4.5,,3477,7719,340,834,270,448,5.8,309,4,340,4.4,,1768,7331,279,755,271,396,5.4,271,3.7,330,4.5,,1701
0500000US55009,"Brown County, Wisconsin",254717,17321,34896,10189,24453,9.6,17575,6.9,17575,6.9,,32094,126333,8843,17813,5306,12128,9.6,8970,7.1,8970,7.1,,14023,128384,8473,17075,5007,12196,9.5,8602,6.7,8602,6.7,,18102
0500000US55011,"Buffalo County, Wisconsin",13319,719,1612,519,932,7,693,5.2,693,5.2,,2597,6753,338,804,270,479,7.1,378,5.6,351,5.2,,1263,6566,387,808,250,453,6.9,315,4.8,341,5.2,,1333
0500000US55013,"Burnett County, Wisconsin",15334,675,1610,567,859,5.6,598,3.9,659,4.3,,3910,7845,377,855,282,439,5.6,314,4,329,4.2,,1946,7489,300,749,277,419,5.6,285,3.8,330,4.4,,1970
0500000US55015,"Calumet County, Wisconsin",49678,3130,7452,2236,3776,7.6,2484,5,3080,6.2,,6309,24937,1571,3790,1147,2045,8.2,1172,4.7,1571,6.3,,2918,24741,1534,3637,1089,1732,7,1287,5.2,1509,6.1,,3390
0500000US55017,"Chippewa County, Wisconsin",63209,3666,8470,2402,4677,7.4,3793,6,4235,6.7,,9861,32911,1876,4377,1316,2534,7.7,2073,6.3,2370,7.2,,4575,30298,1757,4090,1091,2121,7,1757,5.8,1878,6.2,,5302
0500000US55019,"Clark County, Wisconsin",34518,2796,5695,1691,2589,7.5,1691,4.9,1898,5.5,,5488,17475,1398,2883,891,1398,8,856,4.9,996,5.7,,2481,17043,1380,2795,818,1193,7,818,4.8,920,5.4,,3000
0500000US55021,"Columbia County, Wisconsin",56607,3113,7359,2321,4076,7.2,3113,5.5,3510,6.2,,8944,28741,1523,3736,1207,2184,7.6,1696,5.9,1897,6.6,,4052,27866,1588,3623,1115,1895,6.8,1421,5.1,1644,5.9,,4877
0500000US55023,"Crawford County, Wisconsin",16483,841,1994,659,1154,7,841,5.1,923,5.6,,3297,8483,441,1026,322,662,7.8,450,5.3,517,6.1,,1561,8000,400,968,328,488,6.1,384,4.8,400,5,,1736
0500000US55025,"Dane County, Wisconsin",510198,30612,60714,17347,68877,13.5,40816,8,39795,7.8,,58673,252850,15677,31101,8850,34640,13.7,20987,8.3,20228,8,,25791,257348,14926,29338,8492,34485,13.4,19816,7.7,19558,7.6,,32941
0500000US55027,"Dodge County, Wisconsin",88547,4516,10714,3630,6730,7.6,5313,6,5756,6.5,,14079,46309,2315,5418,1760,3844,8.3,3103,6.7,3381,7.3,,6298,42238,2196,5280,1858,2872,6.8,2196,5.2,2365,5.6,,7814
0500000US55029,"Door County, Wisconsin",27731,1082,2745,860,1636,5.9,1082,3.9,1414,5.1,,7127,13639,546,1432,450,887,6.5,546,4,709,5.2,,3260,14092,550,1296,423,761,5.4,521,3.7,691,4.9,,3875
0500000US55031,"Douglas County, Wisconsin",43799,2409,5124,1577,4117,9.4,2759,6.3,2891,6.6,,6876,21864,1224,2646,809,2143,9.8,1399,6.4,1443,6.6,,3192,21935,1184,2501,790,1996,9.1,1360,6.2,1448,6.6,,3663
0500000US55033,"Dunn County, Wisconsin",44159,2252,5034,1501,8479,19.2,2605,5.9,2561,5.8,,6182,22290,1115,2630,758,4235,19,1471,6.6,1360,6.1,,2809,21869,1137,2427,765,4243,19.4,1159,5.3,1225,5.6,,3390
0500000US55035,"Eau Claire County, Wisconsin",101281,5874,11546,3444,17420,17.2,7090,7,6786,6.7,,13774,49791,3236,6025,1693,8166,16.4,3685,7.4,3485,7,,5975,51490,2677,5509,1751,9217,17.9,3450,6.7,3295,6.4,,7724
0500000US55037,"Florence County, Wisconsin",4476,192,439,134,228,5.1,179,4,197,4.4,,1052,2346,108,228,96,106,4.5,94,4,108,4.6,,528,2130,85,211,40,126,5.9,83,3.9,92,4.3,,522
0500000US55039,"Fond du Lac County, Wisconsin",101920,5809,12842,3975,8969,8.8,5809,5.7,6115,6,,16409,49914,2945,6389,1997,4442,8.9,2895,5.8,3045,6.1,,7038,52006,2860,6397,1976,4577,8.8,2860,5.5,3120,6,,9361
0500000US55041,"Forest County, Wisconsin",9150,494,1025,366,787,8.6,448,4.9,412,4.5,,1976,4647,279,525,195,441,9.5,223,4.8,200,4.3,,971,4503,221,504,176,351,7.8,225,5,216,4.8,,1004
0500000US55043,"Grant County, Wisconsin",51489,2729,6024,1854,9062,17.6,2729,5.3,2677,5.2,,8290,26741,1417,3075,963,5428,20.3,1578,5.9,1444,5.4,,3637,24748,1312,2970,891,3663,14.8,1163,4.7,1237,5,,4677
0500000US55045,"Green County, Wisconsin",37044,2074,5038,1482,2630,7.1,1778,4.8,2149,5.8,,6038,18372,1084,2572,735,1341,7.3,919,5,1084,5.9,,2682,18672,990,2483,747,1270,6.8,859,4.6,1083,5.8,,3361
0500000US55047,"Green Lake County, Wisconsin",18966,986,2522,835,1214,6.4,872,4.6,967,5.1,,3869,9574,527,1369,421,622,6.5,450,4.7,488,5.1,,1742,9392,451,1146,413,582,6.2,423,4.5,488,5.2,,2123
0500000US55049,"Iowa County, Wisconsin",23769,1426,3280,927,1545,6.5,1236,5.2,1355,5.7,,3851,11884,725,1664,463,808,6.8,618,5.2,677,5.7,,1794,11885,701,1604,464,737,6.2,618,5.2,666,5.6,,2068
0500000US55051,"Iron County, Wisconsin",5907,213,538,183,313,5.3,213,3.6,242,4.1,,1642,2934,103,276,88,161,5.5,106,3.6,111,3.8,,786,2973,110,262,92,149,5,107,3.6,128,4.3,,859
0500000US55053,"Jackson County, Wisconsin",20543,1233,2527,760,1561,7.6,1356,6.6,1233,6,,3513,11022,672,1257,386,915,8.3,849,7.7,716,6.5,,1719,9521,562,1276,381,657,6.9,495,5.2,514,5.4,,1790
0500000US55055,"Jefferson County, Wisconsin",84345,4723,10965,3458,8603,10.2,4639,5.5,5314,6.3,,12061,42050,2439,5551,1766,4373,10.4,2271,5.4,2649,6.3,,5467,42295,2284,5371,1650,4230,10,2369,5.6,2622,6.2,,6640
0500000US55057,"Juneau County, Wisconsin",26494,1404,3073,980,1855,7,1457,5.5,1484,5.6,,4981,14018,743,1598,491,1065,7.6,827,5.9,841,6,,2341,12476,661,1485,487,798,6.4,649,5.2,649,5.2,,2645
0500000US55059,"Kenosha County, Wisconsin",167738,10232,23483,7380,16774,10,10400,6.2,10567,6.3,,20296,82897,5223,12020,3813,8538,10.3,5223,6.3,5223,6.3,,8787,84841,5006,11538,3563,8145,9.6,5175,6.1,5345,6.3,,11454
0500000US55061,"Kewaunee County, Wisconsin",20483,1106,2683,819,1454,7.1,942,4.6,1106,5.4,,3707,10406,541,1394,437,780,7.5,489,4.7,583,5.6,,1717,10077,564,1290,383,675,6.7,453,4.5,524,5.2,,1995
0500000US55063,"La Crosse County, Wisconsin",117048,6555,13461,4097,19079,16.3,7608,6.5,7140,6.1,,16621,57261,3378,7043,2061,8875,15.5,3951,6.9,3722,6.5,,7215,59787,3169,6397,2033,10224,17.1,3647,6.1,3468,5.8,,9446
0500000US55065,"Lafayette County, Wisconsin",16835,1061,2391,724,1296,7.7,859,5.1,1010,6,,2744,8521,520,1227,392,682,8,460,5.4,503,5.9,,1304,8314,549,1164,341,607,7.3,399,4.8,499,6,,1455
0500000US55067,"Langlade County, Wisconsin",19551,978,2209,743,1290,6.6,860,4.4,997,5.1,,4223,9794,441,1165,411,686,7,441,4.5,548,5.6,,1949,9757,537,1044,341,615,6.3,420,4.3,449,4.6,,2283
0500000US55069,"Lincoln County, Wisconsin",28286,1301,3196,1216,1923,6.8,1273,4.5,1443,5.1,,5487,14104,621,1622,677,1015,7.2,663,4.7,733,5.2,,2496,14182,681,1588,525,922,6.5,624,4.4,709,5,,3007
0500000US55071,"Manitowoc County, Wisconsin",80521,4268,9743,3221,6120,7.6,4107,5.1,4590,5.7,,14655,40110,2166,5014,1564,3209,8,2126,5.3,2447,6.1,,6418,40411,2061,4768,1657,2950,7.3,1940,4.8,2182,5.4,,8244
0500000US55073,"Marathon County, Wisconsin",135177,8381,17979,5677,10814,8,7840,5.8,8516,6.3,,20952,67921,4347,9169,2921,5705,8.4,4075,6,4347,6.4,,9509,67256,4035,8743,2757,5111,7.6,3834,5.7,4170,6.2,,11434
0500000US55075,"Marinette County, Wisconsin",41287,1940,4624,1569,3097,7.5,1940,4.7,2147,5.2,,8753,20693,993,2380,807,1635,7.9,1014,4.9,1117,5.4,,4035,20594,927,2245,741,1483,7.2,906,4.4,1030,5,,4716
