GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,S0101_C05_030E
0500000US01039,"Covington County, Alabama",37490,2120,4744,1470,2735,2089,2168,7845,18264,1182,2493,723,1410,991,999,3423,19226,938,2251,747,1325,1098,1169,4422
0500000US01041,"Crenshaw County, Alabama",13300,726,1749,555,989,811,800,2562,6458,295,906,297,526,383,494,1124,6842,431,843,258,463,428,306,1438
0500000US01043,"Cullman County, Alabama",87129,5290,10940,3453,6883,5339,5294,15867,43137,2491,5620,1801,3593,2679,2676,7218,43992,2799,5320,1652,3290,2660,2618,8649
0500000US01045,"Dale County, Alabama",49443,3210,6309,1892,4426,3602,3277,8406,24632,1659,3253,966,2425,1948,1595,3890,24811,1551,3056,926,2001,1654,1682,4516
0500000US01047,"Dallas County, Alabama",39162,2397,5339,1712,3395,2297,2148,7161,18136,1252,2697,900,1618,1036,970,3040,21026,1145,2642,812,1777,1261,1178,4121
0500000US01049,"DeKalb County, Alabama",71554,4209,10046,3166,5847,4351,3977,12128,35626,2152,5130,1629,3065,2183,2017,5529,35928,2057,4916,1537,2782,2168,1960,6599
0500000US01051,"Elmore County, Alabama",87146,4892,10943,3632,7307,6045,6032,13510,42451,2460,5761,1883,3781,2853,2902,6123,44695,2432,5182,1749,3526,3192,3130,7387
0500000US01053,"Escambia County, Alabama",36879,2112,4814,1434,2803,2520,2410,6623,18864,1038,2462,764,1460,1407,1330,2810,18015,1074,2352,670,1343,1113,1080,3813
0500000US01055,"Etowah County, Alabama",103468,6028,12363,4039,8480,6478,5769,19571,50109,3094,6386,1929,4394,3179,2700,8539,53359,2934,5977,2110,4086,3299,3069,11032
0500000US01057,"Fayette County, Alabama",16365,904,1989,599,1375,890,935,3430,8141,426,1147,305,701,430,442,1528,8224,478,842,294,674,460,493,1902
0500000US01059,"Franklin County, Alabama",32034,2312,4443,1343,2567,2046,1983,5279,15892,1107,2261,695,1357,1057,1011,2343,16142,1205,2182,648,1210,989,972,2936
0500000US01061,"Geneva County, Alabama",26604,1454,3450,999,1887,1490,1483,5318,13083,797,1699,566,977,726,738,2398,13521,657,1751,433,910,764,745,2920
0500000US01063,"Greene County, Alabama",7851,539,916,274,588,451,562,1796,3773,343,466,90,219,334,379,776,4078,196,450,184,369,117,183,1020
0500000US01065,"Hale County, Alabama",14819,979,1919,575,1256,898,1016,2875,7070,481,993,345,627,419,411,1278,7749,498,926,230,629,479,605,1597
0500000US01067,"Henry County, Alabama",17165,850,2146,597,1370,757,824,3848,8195,360,1046,276,721,394,424,1705,8970,490,1100,321,649,363,400,2143
0500000US01069,"Houston County, Alabama",106355,6512,13697,4418,8169,6883,6734,18929,51243,3377,7120,2306,4083,3296,3182,8244,55112,3135,6577,2112,4086,3587,3552,10685
0500000US01071,"Jackson County, Alabama",52548,2708,6385,1990,3756,3074,2996,10566,25952,1450,3295,1038,1894,1554,1548,4730,26596,1258,3090,952,1862,1520,1448,5836
0500000US01073,"Jefferson County, Alabama",672550,42432,86860,25504,58845,48874,47543,106738,319422,21601,44293,12876,28550,23545,22621,44936,353128,20831,42567,12628,30295,25329,24922,61802
0500000US01075,"Lamar County, Alabama",13929,812,1630,581,958,721,757,3037,6913,478,779,356,545,365,325,1359,7016,334,851,225,413,356,432,1678
0500000US01077,"Lauderdale County, Alabama",93342,4742,10549,3261,10446,5861,5126,18475,45052,2440,5413,1685,4938,2959,2521,8113,48290,2302,5136,1576,5508,2902,2605,10362
0500000US01079,"Lawrence County, Alabama",33089,1703,4359,1180,2514,2096,1773,6002,16031,818,2195,546,1197,1138,841,2672,17058,885,2164,634,1317,958,932,3330
0500000US01081,"Lee County, Alabama",172223,9776,20694,6136,30164,12793,11393,21132,85087,5153,10623,3144,15387,6524,5606,9594,87136,4623,10071,2992,14777,6269,5787,11538
0500000US01083,"Limestone County, Alabama",101217,5423,12993,4297,7485,6555,6831,15277,50760,2808,6398,2172,3649,3587,3467,6878,50457,2615,6595,2125,3836,2968,3364,8399
0500000US01085,"Lowndes County, Alabama",10334,641,1273,417,832,617,600,1965,4966,363,633,256,415,298,277,850,5368,278,640,161,417,319,323,1115
0500000US01087,"Macon County, Alabama",19490,900,1880,594,3577,1132,905,3948,8967,462,929,343,1571,551,432,1650,10523,438,951,251,2006,581,473,2298
0500000US01089,"Madison County, Alabama",382149,22119,47100,14611,35660,27043,26352,57121,187919,11315,24023,7392,17993,13903,13138,25364,194230,10804,23077,7219,17667,13140,13214,31757
0500000US01091,"Marengo County, Alabama",19397,1276,2365,760,1952,744,1006,3822,9328,770,1164,423,927,428,427,1693,10069,506,1201,337,1025,316,579,2129
0500000US01093,"Marion County, Alabama",29392,1464,3530,1190,2203,1727,1542,6113,14630,749,1891,604,1161,833,727,2772,14762,715,1639,586,1042,894,815,3341
0500000US01095,"Marshall County, Alabama",97179,6830,13494,4319,7778,6034,5729,16393,48293,3514,6967,2230,4088,3074,2910,7215,48886,3316,6527,2089,3690,2960,2819,9178
0500000US01097,"Mobile County, Alabama",414620,26908,54292,16625,36515,29422,27824,67460,198400,13585,27569,8485,18082,14158,13072,29447,216220,13323,26723,8140,18433,15264,14752,38013
0500000US01099,"Monroe County, Alabama",20115,1023,2459,859,1907,942,866,4089,9620,581,1283,414,834,575,458,1777,10495,442,1176,445,1073,367,408,2312
0500000US01101,"Montgomery County, Alabama",229072,15414,30032,8862,22248,16749,15900,34669,108382,7852,15222,4500,11007,8085,7536,14542,120690,7562,14810,4362,11241,8664,8364,20127
0500000US01103,"Morgan County, Alabama",122608,7390,15904,5109,9437,7654,7198,21461,60653,3764,8229,2626,4932,3826,3670,9405,61955,3626,7675,2483,4505,3828,3528,12056
0500000US01105,"Perry County, Alabama",8702,561,956,330,1295,446,356,1706,4012,382,422,87,561,281,92,687,4690,179,534,243,734,165,264,1019
0500000US01107,"Pickens County, Alabama",19240,966,2029,687,1618,1275,1090,3640,9190,513,1055,329,838,594,439,1639,10050,453,974,358,780,681,651,2001
0500000US01109,"Pike County, Alabama",33176,1753,3653,1002,7369,2256,1556,5059,15919,916,1908,513,3481,1238,752,2260,17257,837,1745,489,3888,1018,804,2799
0500000US01111,"Randolph County, Alabama",21984,1255,2628,837,1855,1166,1078,4589,10757,664,1319,486,934,584,458,2045,11227,591,1309,351,921,582,620,2544
0500000US01113,"Russell County, Alabama",58695,3969,7924,2196,4723,4593,4012,8448,28352,1920,4035,1185,2416,2181,1913,3578,30343,2049,3889,1011,2307,2412,2099,4870
0500000US01115,"St. Clair County, Alabama",90412,5103,11895,3505,6475,5482,6134,15142,45224,2517,6238,1955,3325,2855,3004,6777,45188,2586,5657,1550,3150,2627,3130,8365
0500000US01117,"Shelby County, Alabama",220780,12163,29773,9672,18100,12882,13607,34335,107228,6071,15132,4909,8952,6254,6464,15372,113552,6092,14641,4763,9148,6628,7143,18963
0500000US01119,"Sumter County, Alabama",12482,752,1326,346,2342,760,477,2344,5749,328,706,168,1166,265,191,993,6733,424,620,178,1176,495,286,1351
0500000US01121,"Talladega County, Alabama",81850,4326,9697,3204,7260,5336,5045,14603,39597,2203,4769,1597,3473,2749,2434,6610,42253,2123,4928,1607,3787,2587,2611,7993
0500000US01123,"Tallapoosa County, Alabama",41284,2359,4806,1434,3225,2360,2158,8857,20182,1238,2451,810,1773,1034,1010,4137,21102,1121,2355,624,1452,1326,1148,4720
0500000US01125,"Tuscaloosa County, Alabama",223945,13168,26496,7844,35837,17531,15057,30071,108405,6871,13464,3998,17077,8832,7428,13159,115540,6297,13032,3846,18760,8699,7629,16912
0500000US01127,"Walker County, Alabama",65194,3799,8242,2578,5213,3909,3910,12508,32270,2057,4377,1342,2609,2037,1956,5567,32924,1742,3865,1236,2604,1872,1954,6941
0500000US01129,"Washington County, Alabama",15574,824,1769,646,1504,889,672,3215,8017,428,896,397,884,517,287,1551,7557,396,873,249,620,372,385,1664
0500000US01131,"Wilcox County, Alabama",10686,682,1396,452,1002,608,580,2116,4956,237,681,220,588,251,297,931,5730,445,715,232,414,357,283,1185
0500000US01133,"Winston County, Alabama",23650,1194,2745,877,1818,1276,1227,5074,11825,654,1445,424,964,623,617,2337,11825,540,1300,453,854,653,610,2737
0500000US02013,"Aleutians East Borough, Alaska",3409,122,254,106,329,189,249,399,2014,81,135,49,193,149,137,214,1395,41,119,57,136,40,112,185
0500000US02016,"Aleutians West Census Area, Alaska",5251,162,363,110,778,493,374,365,2995,85,184,63,309,366,233,181,2256,77,179,47,469,127,141,184
0500000US02020,"Anchorage Municipality, Alaska",292545,20218,39478,11308,28229,25176,24606,33541,149648,10285,20299,5804,15788,13149,12571,15936,142897,9933,19179,5504,12441,12027,12035,17605
0500000US02050,"Bethel Census Area, Alaska",18514,1902,3619,1028,1940,1473,1298,1384,9724,1030,1830,513,1015,757,693,694,8790,872,1789,515,925,716,605,690
0500000US02060,"Bristol Bay Borough, Alaska",849,67,69,23,47,98,50,111,480,44,28,12,33,65,15,70,369,23,41,11,14,33,35,41
0500000US02063,"Chugach Census Area, Alaska",7015,447,896,277,487,573,570,948,3641,237,464,160,313,176,291,495,3374,210,432,117,174,397,279,453
0500000US02066,"Copper River Census Area, Alaska",2635,161,383,90,156,96,156,382,1374,57,148,56,54,64,94,210,1261,104,235,34,102,32,62,172
0500000US02068,"Denali Borough, Alaska",2187,48,109,37,337,61,173,258,1168,8,47,15,221,22,73,160,1019,40,62,22,116,39,100,98
0500000US02070,"Dillingham Census Area, Alaska",4899,464,864,214,474,394,368,551,2533,212,443,111,251,212,175,292,2366,252,421,103,223,182,193,259
0500000US02090,"Fairbanks North Star Borough, Alaska",97149,7282,12828,3273,12423,9560,8071,10772,52667,3859,6587,1684,7897,5346,4349,5565,44482,3423,6241,1589,4526,4214,3722,5207
0500000US02100,"Haines Borough, Alaska",2098,91,462,102,12,60,96,438,1120,37,223,43,8,20,88,215,978,54,239,59,4,40,8,223
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2327,67,183,37,138,166,146,532,1310,40,83,9,81,103,96,331,1017,27,100,28,57,63,50,201
0500000US02110,"Juneau City and Borough, Alaska",32240,1779,3829,1136,2669,2469,2643,4476,16412,864,1995,558,1436,1280,1353,2110,15828,915,1834,578,1233,1189,1290,2366
0500000US02122,"Kenai Peninsula Borough, Alaska",58711,3441,7463,2270,4259,3572,3674,10491,30695,1764,3830,1131,2356,1962,1864,5479,28016,1677,3633,1139,1903,1610,1810,5012
0500000US02130,"Ketchikan Gateway Borough, Alaska",13939,714,1749,557,1118,931,943,2225,7191,382,867,301,600,513,480,1101,6748,332,882,256,518,418,463,1124
0500000US02150,"Kodiak Island Borough, Alaska",13218,914,1995,345,1057,1187,1026,1501,6967,463,988,188,735,513,595,731,6251,451,1007,157,322,674,431,770
0500000US02158,"Kusilvak Census Area, Alaska",8354,1061,1876,474,868,662,592,490,4545,560,1004,243,467,353,337,225,3809,501,872,231,401,309,255,265
0500000US02164,"Lake and Peninsula Borough, Alaska",986,77,147,36,92,104,60,98,450,38,72,11,45,33,29,40,536,39,75,25,47,71,31,58
0500000US02170,"Matanuska-Susitna Borough, Alaska",106807,7205,16472,4906,8428,7226,7763,13056,55662,3696,8502,2569,4571,3850,4068,6550,51145,3509,7970,2337,3857,3376,3695,6506
0500000US02180,"Nome Census Area, Alaska",10070,947,2015,518,968,777,756,762,5269,446,1050,251,529,390,403,395,4801,501,965,267,439,387,353,367
0500000US02185,"North Slope Borough, Alaska",10865,735,1737,517,869,995,870,796,6466,374,930,237,464,642,545,463,4399,361,807,280,405,353,325,333
0500000US02188,"Northwest Arctic Borough, Alaska",7776,775,1594,402,715,650,608,595,4184,377,862,224,342,341,328,288,3592,398,732,178,373,309,280,307
0500000US02195,"Petersburg Borough, Alaska",3368,178,336,87,229,161,238,944,1744,95,179,53,102,116,94,456,1624,83,157,34,127,45,144,488
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",5886,307,783,213,411,320,358,1081,3240,161,409,124,211,182,169,644,2646,146,374,89,200,138,189,437
0500000US02220,"Sitka City and Borough, Alaska",8518,415,1054,325,636,623,598,1350,4403,202,572,203,336,327,304,664,4115,213,482,122,300,296,294,686
0500000US02230,"Skagway Municipality, Alaska",1329,78,87,28,74,154,108,177,667,24,42,15,32,101,54,102,662,54,45,13,42,53,54,75
0500000US02240,"Southeast Fairbanks Census Area, Alaska",6849,512,1081,288,497,445,432,979,3777,250,518,155,271,276,217,545,3072,262,563,133,226,169,215,434
0500000US02275,"Wrangell City and Borough, Alaska",2162,135,273,84,107,184,103,533,1224,74,133,61,65,124,61,317,938,61,140,23,42,60,42,216
0500000US02282,"Yakutat City and Borough, Alaska",562,56,55,13,50,60,26,109,340,28,22,7,45,20,11,80,222,28,33,6,5,40,15,29
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5433,431,863,222,438,359,352,844,2839,192,418,127,209,203,180,474,2594,239,445,95,229,156,172,370
