GEO_ID,NAME,S0101_C01_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C02_030E,S0101_C03_001E,S0101_C04_002E,S0101_C04_020E,S0101_C04_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,S0101_C04_030E,S0101_C05_001E,S0101_C06_002E,S0101_C06_020E,S0101_C06_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,S0101_C06_030E
0500000US13061,"Clay County, Georgia",3024,203,381,127,249,165,142,656,1495,70,187,88,139,113,58,265,1529,135,196,38,110,52,84,391
0500000US13063,"Clayton County, Georgia",274150,21384,43590,12611,28244,21778,19569,23029,129364,10737,22251,6339,14089,10304,8921,9702,144786,10425,21428,6226,14155,11474,10648,13320
0500000US13065,"Clinch County, Georgia",6788,597,937,278,505,598,337,1032,3411,334,481,211,235,301,100,495,3377,260,456,68,270,297,237,540
0500000US13067,"Cobb County, Georgia",739072,48040,101992,31041,67753,53168,53373,81298,357252,24293,51444,15719,34308,26232,25849,35368,381820,23673,50400,15273,33445,26936,27524,45818
0500000US13069,"Coffee County, Georgia",43048,2884,5898,1808,4613,2981,2890,5596,22105,1569,2962,951,2479,1669,1568,2432,20943,1319,2911,880,2134,1312,1322,3162
0500000US13071,"Colquitt County, Georgia",45890,3304,6929,1973,4127,3003,2955,6516,22806,1665,3626,1003,2255,1474,1482,2851,23084,1639,3324,970,1872,1529,1473,3693
0500000US13073,"Columbia County, Georgia",143723,9198,21271,6755,11971,9455,10226,17678,70172,4631,10806,3509,6130,4724,4837,7929,73551,4560,10518,3236,5841,4731,5389,9709
0500000US13075,"Cook County, Georgia",17190,1135,2579,774,1464,1041,1038,2596,8275,579,1307,397,746,466,507,1150,8915,553,1275,366,718,575,531,1453
0500000US13077,"Coweta County, Georgia",138015,8695,20150,6349,11450,8047,8668,17666,67326,4444,10234,3164,5839,3904,4159,7877,70689,4312,9967,3110,5611,4143,4509,9755
0500000US13079,"Crawford County, Georgia",12385,656,1561,433,950,766,628,2105,6303,359,763,328,510,419,307,971,6082,292,797,109,440,347,321,1137
0500000US13081,"Crisp County, Georgia",23005,1518,3152,1035,2152,1171,1519,3888,10813,681,1676,508,1158,401,770,1665,12192,829,1487,524,994,770,749,2219
0500000US13083,"Dade County, Georgia",16282,782,1775,570,2015,866,836,2882,7956,406,931,310,1018,428,407,1257,8326,375,849,258,997,438,429,1632
0500000US13085,"Dawson County, Georgia",23397,1310,2737,936,1773,1339,1275,4469,11529,657,1337,450,926,681,648,2064,11868,653,1400,475,847,658,627,2397
0500000US13087,"Decatur County, Georgia",27023,1811,3729,1135,2478,1677,1744,4216,13037,952,1812,587,1321,833,911,1747,13986,867,1902,559,1157,844,833,2462
0500000US13089,"DeKalb County, Georgia",736066,52997,94216,25762,65513,62131,60798,81703,348949,26869,48155,13260,31870,29705,29084,33499,387117,26324,46067,12775,33643,32426,31714,48390
0500000US13091,"Dodge County, Georgia",21063,1116,2464,737,1878,1490,1258,3433,11024,562,1268,408,1102,897,708,1510,10039,542,1185,331,776,593,550,1917
0500000US13093,"Dooly County, Georgia",14053,548,1518,562,1334,684,846,2459,7631,275,778,275,789,476,506,1106,6422,270,739,283,545,208,340,1355
0500000US13095,"Dougherty County, Georgia",91522,6407,12539,3752,10757,6551,5855,12996,42377,3221,6399,1780,5083,3094,2671,5340,49145,3145,6094,1917,5674,3457,3184,7667
0500000US13097,"Douglas County, Georgia",140152,8970,21583,6867,12794,8529,8912,14996,66926,4551,10976,3480,6388,4162,4078,6559,73226,4467,10545,3295,6406,4367,4834,8348
0500000US13099,"Early County, Georgia",10405,666,1436,479,858,584,482,1925,4817,303,737,197,426,292,205,780,5588,363,699,279,432,292,277,1140
0500000US13101,"Echols County, Georgia",4011,213,722,205,240,206,235,437,2012,101,296,85,189,103,115,191,1999,112,426,120,51,103,120,246
0500000US13103,"Effingham County, Georgia",57087,3882,8677,2797,4910,3523,3976,6280,28260,2035,4465,1385,2531,1779,1947,2854,28827,1874,4238,1413,2379,1744,2029,3430
0500000US13105,"Elbert County, Georgia",19288,1157,2295,791,1571,1180,1001,3723,9218,608,1161,350,807,613,486,1604,10070,544,1138,443,764,567,515,2115
0500000US13107,"Emanuel County, Georgia",22502,1508,3240,945,2010,1464,1437,3443,11183,760,1677,548,1084,724,715,1454,11319,736,1551,385,926,740,722,2003
0500000US13109,"Evans County, Georgia",10757,796,1657,398,756,825,707,1710,5093,392,825,132,433,372,325,723,5664,402,827,266,323,453,382,991
0500000US13111,"Fannin County, Georgia",24480,979,2497,783,1568,1094,1010,6610,11852,486,1268,415,867,507,477,3153,12628,480,1225,379,701,587,533,3460
0500000US13113,"Fayette County, Georgia",110306,4853,15443,5957,9824,4457,4720,18200,53551,2517,7818,3052,5048,2281,2246,8300,56755,2270,7605,2951,4776,2176,2474,9932
0500000US13115,"Floyd County, Georgia",96471,5981,12831,3859,10116,6111,5739,15339,46770,3087,6595,1918,4650,3215,2780,6595,49701,2833,6213,1988,5466,2896,2959,8698
0500000US13117,"Forsyth County, Georgia",211300,13312,36555,10776,14654,8591,12267,23454,104886,6818,18775,5349,7571,4270,5707,10593,106414,6385,17771,5321,7083,4321,6560,12876
0500000US13119,"Franklin County, Georgia",22328,1362,2702,893,2122,1343,1267,4242,10852,727,1346,412,1092,577,696,1823,11476,643,1343,482,1030,766,571,2421
0500000US13121,"Fulton County, Georgia",1010420,62646,129334,38396,104874,85443,81574,109125,489797,31837,65633,19102,53236,41846,39553,45551,520623,30717,64037,19263,51638,43597,42021,63516
0500000US13123,"Gilmer County, Georgia",29614,1599,3317,1096,2045,1390,1671,6663,14950,897,1689,523,1065,775,829,3259,14664,689,1628,601,980,615,842,3417
0500000US13125,"Glascock County, Georgia",3027,142,421,136,262,139,107,515,1464,116,227,50,113,68,76,205,1563,27,192,88,149,71,31,309
0500000US13127,"Glynn County, Georgia",83467,5008,10767,3255,6826,5176,5003,15191,39362,2519,5432,1732,3383,2463,2298,6613,44105,2514,5337,1544,3443,2713,2705,8556
0500000US13129,"Gordon County, Georgia",56424,3555,8125,2539,4533,3854,3550,7674,27913,1870,4271,1284,2476,1716,1823,3322,28511,1711,3877,1283,2057,2138,1727,4334
0500000US13131,"Grady County, Georgia",25048,1703,3582,1002,1852,1725,1555,4133,12247,1017,1813,514,822,937,780,1788,12801,691,1779,499,1030,788,775,2355
0500000US13133,"Greene County, Georgia",16732,987,1774,468,1061,748,1008,4534,8142,513,928,252,555,382,448,2198,8590,472,833,223,506,366,560,2328
0500000US13135,"Gwinnett County, Georgia",889954,61407,141503,43608,80795,57685,61308,79206,435401,30913,71841,22205,41509,28794,30030,34397,454553,30000,70001,21364,39286,28891,31278,44546
0500000US13137,"Habersham County, Georgia",43878,2589,5748,1711,4358,2519,2511,7898,20824,1354,2895,854,2284,1026,1269,3623,23054,1222,2836,853,2074,1493,1242,4265
0500000US13139,"Hall County, Georgia",192865,12922,29123,8679,17459,12886,12278,26615,96103,6727,14896,4517,8944,6633,6212,11725,96762,6290,14127,4161,8515,6253,6066,14805
0500000US13141,"Hancock County, Georgia",8667,260,771,217,713,806,619,1785,5258,121,442,195,670,694,477,804,3409,140,331,20,43,112,142,978
0500000US13143,"Haralson County, Georgia",28722,1752,3964,1206,2311,1830,1685,4538,13965,880,1941,614,1200,908,792,1955,14757,885,2022,605,1111,922,893,2568
0500000US13145,"Harris County, Georgia",33198,1594,4283,1461,2781,1506,1613,5610,16686,918,2219,751,1531,774,840,2653,16512,660,2064,727,1250,732,773,2956
0500000US13147,"Hart County, Georgia",25535,1404,3064,919,2067,1441,1508,5260,12502,688,1588,438,1133,745,701,2325,13033,704,1486,482,934,696,807,2932
0500000US13149,"Heard County, Georgia",11607,662,1497,546,999,638,576,1846,5762,351,772,265,476,318,292,847,5845,310,719,281,523,320,284,999
0500000US13151,"Henry County, Georgia",217506,12833,33713,11745,20541,12495,12813,23056,104175,6459,17189,6146,10371,5971,5759,10209,113331,6347,16433,5553,10170,6524,7054,12920
0500000US13153,"Houston County, Georgia",150341,10223,22100,6465,13931,11212,11018,17891,73081,5262,11181,3362,7283,5527,5287,7747,77260,5022,10894,3090,6648,5685,5731,10044
0500000US13155,"Irwin County, Georgia",9278,418,1271,362,871,557,531,1689,4767,205,691,176,495,347,340,739,4511,212,577,189,376,210,191,947
0500000US13157,"Jackson County, Georgia",63851,4150,9386,2746,4605,4080,4006,9131,31539,2082,4857,1325,2369,2014,1996,4037,32312,2068,4556,1422,2236,2066,2010,5073
0500000US13159,"Jasper County, Georgia",13732,783,1936,536,1056,748,764,2252,6688,368,1037,234,525,352,367,1017,7044,416,909,303,531,396,397,1233
0500000US13161,"Jeff Davis County, Georgia",14999,990,2460,600,1226,967,960,2250,7403,563,1244,318,626,457,413,1044,7596,433,1215,289,600,510,547,1200
0500000US13163,"Jefferson County, Georgia",15954,1101,2074,638,1433,1002,968,2696,7691,600,1054,331,710,539,469,1108,8263,504,1025,306,723,463,499,1586
0500000US13165,"Jenkins County, Georgia",8929,634,1188,339,929,401,391,1393,4273,363,607,150,510,191,178,538,4656,270,587,186,419,210,213,857
0500000US13167,"Johnson County, Georgia",9800,568,1088,343,832,530,486,1695,5476,268,548,159,492,337,352,789,4324,294,541,186,340,193,134,908
0500000US13169,"Jones County, Georgia",28540,1541,4024,1256,2256,1524,1695,4595,13864,846,2010,693,1165,743,809,2052,14676,675,2025,572,1091,781,886,2539
0500000US13171,"Lamar County, Georgia",18282,1006,2102,731,2767,911,969,2962,8800,581,1065,361,1243,441,387,1311,9482,427,1034,360,1524,470,582,1650
0500000US13173,"Lanier County, Georgia",10388,727,1527,395,914,890,940,1309,5208,250,719,276,534,435,415,708,5180,477,803,119,380,455,525,606
0500000US13175,"Laurens County, Georgia",47451,3179,6596,1945,4047,2931,2914,7735,22542,1668,3359,992,2025,1397,1308,3224,24909,1544,3238,971,2022,1534,1606,4509
0500000US13177,"Lee County, Georgia",29216,1841,4528,1461,2274,1873,1840,3272,14524,857,2324,784,1128,957,938,1540,14692,984,2218,661,1146,916,902,1734
0500000US13179,"Liberty County, Georgia",62120,6336,9256,2236,8823,7000,5019,4970,31466,3210,4751,1164,4990,3830,2566,2108,30654,3096,4506,1073,3833,3170,2453,2820
0500000US13181,"Lincoln County, Georgia",7768,427,785,295,575,436,337,1686,3651,168,354,102,306,220,170,767,4117,259,432,189,269,216,167,922
0500000US13183,"Long County, Georgia",17857,1411,3089,589,1899,1441,1421,1464,8746,700,1286,376,1079,675,663,621,9111,711,1813,210,820,766,758,838
0500000US13185,"Lowndes County, Georgia",113941,8090,14926,4330,20177,9365,7766,12647,55796,4129,7588,2288,9917,4920,3994,5301,58145,3954,7326,2035,10260,4445,3772,7268
0500000US13187,"Lumpkin County, Georgia",31567,1357,3346,1136,5938,1730,1594,5114,15502,713,1674,527,2981,846,829,2403,16065,659,1671,610,2957,884,765,2731
0500000US13189,"McDuffie County, Georgia",21488,1526,3094,1053,1709,1302,1215,3503,10028,752,1494,572,850,622,529,1454,11460,768,1593,493,859,680,686,2051
0500000US13191,"McIntosh County, Georgia",14061,619,1406,464,1010,664,726,3290,6896,338,717,228,481,321,371,1586,7165,287,695,229,529,343,355,1712
0500000US13193,"Macon County, Georgia",13675,602,1532,520,1355,982,742,2092,7563,272,809,310,860,630,582,953,6112,330,727,214,495,352,160,1149
0500000US13195,"Madison County, Georgia",28600,1687,3775,1173,2358,1486,1751,4576,14345,875,2123,660,1233,666,853,2080,14255,813,1639,499,1125,820,898,2495
0500000US13197,"Marion County, Georgia",8558,454,1164,257,578,591,365,1540,4207,261,526,105,299,323,202,728,4351,200,640,148,279,268,163,818
0500000US13199,"Meriwether County, Georgia",21152,1206,2581,867,1764,1255,1146,4019,10134,608,1277,537,884,606,543,1682,11018,595,1311,320,880,649,603,2336
0500000US13201,"Miller County, Georgia",5884,347,753,259,431,363,291,1224,2885,208,401,144,235,176,130,528,2999,138,351,117,196,187,161,696
0500000US13205,"Mitchell County, Georgia",22574,1377,3047,880,1965,1573,1437,3431,11748,752,1609,446,1146,887,833,1422,10826,628,1440,444,819,686,604,2024
0500000US13207,"Monroe County, Georgia",26795,1393,3135,1072,2292,1443,1581,4582,13475,782,1604,552,1305,747,903,2102,13320,613,1518,506,987,696,678,2491
0500000US13209,"Montgomery County, Georgia",8962,475,1120,341,1060,484,493,1398,4593,207,579,184,640,239,259,606,4369,262,542,157,420,245,234,791
0500000US13211,"Morgan County, Georgia",18013,973,2396,757,1497,755,856,3314,8558,419,1181,351,796,317,331,1515,9455,558,1210,397,701,438,525,1806
0500000US13213,"Murray County, Georgia",39444,2446,5759,1775,3434,2545,2364,5285,19397,1106,2890,989,1747,1278,1109,2366,20047,1343,2867,802,1687,1267,1255,2907
0500000US13215,"Muscogee County, Georgia",198647,14700,26817,7747,21376,17298,15154,24235,97309,7493,13721,3892,11689,8956,7755,9634,101338,7296,13174,3750,9687,8342,7399,14694
0500000US13217,"Newton County, Georgia",105042,6828,16071,5357,9890,6476,6300,12605,49940,3496,8140,2697,5033,3125,2908,5443,55102,3361,7880,2590,4857,3351,3392,7163
0500000US13219,"Oconee County, Georgia",35972,1871,5863,1907,2834,1394,1848,5108,17661,971,3002,971,1504,696,806,2437,18311,916,2875,916,1330,698,1042,2655
0500000US13221,"Oglethorpe County, Georgia",14654,806,1832,557,1003,908,795,2594,7362,449,1016,302,502,475,378,1207,7292,350,824,255,501,433,417,1393
0500000US13223,"Paulding County, Georgia",152399,9906,24384,7620,13134,9395,9970,14783,74560,5219,12377,3877,6674,4682,4697,6338,77839,4748,11909,3814,6460,4713,5273,8407
0500000US13225,"Peach County, Georgia",27027,1486,3432,946,3937,1630,1656,3892,12992,728,1741,494,1924,803,808,1663,14035,772,1698,449,2013,827,848,2218
0500000US13227,"Pickens County, Georgia",30343,1426,3672,1092,2052,1697,1681,6251,15046,722,1866,557,1032,844,898,2934,15297,704,1820,535,1020,853,783,3304
0500000US13229,"Pierce County, Georgia",19141,1168,2833,823,1349,1047,1201,3120,9640,598,1600,443,759,496,583,1379,9501,561,1235,380,590,551,618,1739
0500000US13231,"Pike County, Georgia",17919,860,2544,950,1411,1005,1059,2688,8817,423,1323,494,736,466,487,1243,9102,437,1220,455,675,539,572,1447
0500000US13233,"Polk County, Georgia",41444,2777,6217,1782,3412,2888,2558,6299,20231,1194,3116,971,1785,1453,1214,2731,21213,1591,3076,827,1627,1435,1344,3564
0500000US13235,"Pulaski County, Georgia",11396,342,1083,513,990,822,828,2120,4942,119,593,282,505,338,190,924,6454,226,484,226,485,484,638,1200
0500000US13237,"Putnam County, Georgia",21430,1072,2614,536,1544,1303,1208,4736,10410,552,1218,219,842,729,510,2280,11020,518,1389,331,702,574,698,2446
0500000US13239,"Quitman County, Georgia",2140,88,208,77,109,87,137,687,1024,18,92,36,73,50,84,259,1116,70,116,41,36,37,53,429
0500000US13241,"Rabun County, Georgia",16354,720,1554,589,1201,820,808,4268,8126,333,821,309,690,379,464,2023,8228,378,724,288,511,441,344,2246
0500000US13243,"Randolph County, Georgia",7206,512,966,173,570,349,378,1665,3574,325,561,29,289,105,326,779,3632,189,407,145,281,244,52,883
0500000US13245,"Richmond County, Georgia",201568,13908,25801,7458,23787,18130,14454,25801,97435,7210,12959,3703,13004,9025,7059,10718,104133,6769,12912,3645,10783,9105,7395,15203
0500000US13247,"Rockdale County, Georgia",88482,5309,13095,4247,8196,5225,4956,11503,41755,2631,6639,2130,4168,2583,2214,4969,46727,2617,6402,2149,4028,2642,2742,6495
0500000US13249,"Schley County, Georgia",5168,279,817,233,496,273,375,848,2496,142,329,167,239,167,188,397,2672,136,486,64,257,106,187,452
0500000US13251,"Screven County, Georgia",14037,870,1642,604,1257,907,696,2386,6896,455,855,372,646,432,323,1041,7141,407,793,229,611,475,373,1350
0500000US13253,"Seminole County, Georgia",8549,479,1043,333,754,251,535,1864,4003,248,540,128,327,120,284,829,4546,232,500,205,427,131,251,1032
0500000US13255,"Spalding County, Georgia",64192,4172,8666,2696,5478,4147,4038,10784,31075,2175,4475,1429,2802,1979,1983,4630,33117,1954,4173,1292,2676,2168,2055,6160
0500000US13257,"Stephens County, Georgia",25625,1435,3280,1051,2667,1343,1342,4792,11930,692,1670,239,1358,611,637,2135,13695,740,1616,794,1309,732,705,2657
0500000US13259,"Stewart County, Georgia",5832,198,391,245,684,681,530,886,3618,69,228,123,541,527,396,387,2214,128,162,120,143,154,134,503
0500000US13261,"Sumter County, Georgia",30687,1933,4051,1197,4266,1918,1850,4756,14492,985,2000,638,2024,1005,886,2014,16195,956,2057,567,2242,913,964,2737
0500000US13263,"Talbot County, Georgia",6423,250,649,238,513,249,146,1445,3030,118,333,130,229,147,74,633,3393,129,316,109,284,102,72,811
0500000US13265,"Taliaferro County, Georgia",1844,74,164,57,187,139,94,393,938,31,64,43,111,99,44,167,906,42,101,15,76,40,50,225
0500000US13267,"Tattnall County, Georgia",25402,1423,3023,864,2308,2148,2166,3353,14892,655,1549,491,1736,1637,1434,1474,10510,788,1461,357,572,511,732,1881
0500000US13269,"Taylor County, Georgia",8267,422,984,339,782,424,369,1513,4047,275,498,206,413,205,196,639,4220,152,485,131,369,219,173,874
0500000US13271,"Telfair County, Georgia",16339,654,1781,425,1165,1314,1358,2631,9532,257,848,248,654,985,993,1134,6807,395,933,177,511,329,365,1504
0500000US13273,"Terrell County, Georgia",8978,593,1230,341,737,612,377,1589,4229,313,643,106,356,342,149,664,4749,285,594,237,381,270,228,926
0500000US13275,"Thomas County, Georgia",44909,2874,6108,1841,3600,2758,2768,7500,21200,1420,3159,954,1868,1180,1321,3116,23709,1470,2964,925,1732,1578,1447,4386
0500000US13277,"Tift County, Georgia",40531,2837,5593,1702,4730,2719,2478,5674,19502,1424,2808,917,2344,1378,1223,2379,21029,1430,2776,778,2386,1341,1255,3302
0500000US13279,"Toombs County, Georgia",27160,1983,4183,1195,2318,1652,1953,4155,12706,813,2084,623,1044,864,859,1703,14454,1171,2096,564,1274,788,1094,2472
0500000US13281,"Towns County, Georgia",11173,413,804,302,1519,419,350,3754,5272,232,395,137,757,202,163,1713,5901,177,419,165,762,217,187,2042
0500000US13283,"Treutlen County, Georgia",6752,466,790,182,553,517,397,1290,3394,265,339,71,258,251,205,621,3358,198,450,114,295,266,192,668
0500000US13285,"Troup County, Georgia",69433,4583,9859,3055,7106,4676,4416,9651,33345,2334,4968,1601,3585,2200,2161,4035,36088,2274,4908,1444,3521,2476,2255,5594
0500000US13287,"Turner County, Georgia",8036,506,1125,362,483,400,497,1519,3937,244,547,205,263,193,200,630,4099,266,578,160,220,207,297,889
0500000US13289,"Twiggs County, Georgia",8323,441,907,250,719,385,427,1706,4101,246,463,135,393,161,226,767,4222,194,443,114,326,224,201,942
0500000US13291,"Union County, Georgia",22262,757,2115,735,1270,835,1142,7035,10855,369,1107,402,663,435,642,3246,11407,388,1004,331,607,400,500,3787
0500000US13293,"Upson County, Georgia",26241,1627,3201,1050,2341,1551,1302,4645,12568,817,1634,628,1147,798,613,1961,13673,807,1572,424,1194,753,689,2694
0500000US13295,"Walker County, Georgia",68609,3842,8508,2882,5300,4044,4055,12075,33911,2102,4442,1526,2787,2001,2024,5222,34698,1770,4094,1388,2513,2043,2031,6870
0500000US13297,"Walton County, Georgia",88695,5499,12949,3991,7773,5065,5042,13038,43120,2889,6597,2027,4225,2292,2410,5778,45575,2643,6381,2005,3548,2773,2632,7246
0500000US13299,"Ware County, Georgia",35688,2391,4747,1392,2960,2535,2096,5889,17900,1146,2524,698,1650,1417,1105,2488,17788,1245,2224,676,1310,1118,991,3398
0500000US13301,"Warren County, Georgia",5410,276,714,157,300,392,311,1109,2534,139,352,61,166,180,164,461,2876,135,362,98,134,212,147,644
0500000US13303,"Washington County, Georgia",20506,1189,2584,861,1814,1320,1249,3322,10343,610,1293,434,1034,731,683,1355,10163,569,1291,417,780,589,566,1961
0500000US13305,"Wayne County, Georgia",29833,2088,4027,1223,2327,2012,2053,4385,15206,1064,2053,623,1248,1080,1084,1992,14627,1039,1975,614,1079,932,969,2413
0500000US13307,"Webster County, Georgia",2627,92,399,131,202,121,166,502,1329,47,221,62,100,74,87,241,1298,45,178,67,102,47,79,260
0500000US13309,"Wheeler County, Georgia",7952,342,811,199,1179,617,484,1074,5132,195,400,51,969,477,377,513,2820,144,406,147,210,140,107,561
0500000US13311,"White County, Georgia",28509,1254,3450,1283,2472,1473,1334,5901,13814,594,1768,649,1229,753,672,2708,14695,661,1661,617,1243,720,662,3189
0500000US13313,"Whitfield County, Georgia",103963,7173,16010,4678,9869,7101,6732,13619,51566,3713,8096,2424,5090,3672,3384,6033,52397,3511,7860,2253,4779,3429,3348,7598
0500000US13315,"Wilcox County, Georgia",8896,463,996,258,784,641,587,1450,5248,215,535,121,544,397,390,651,3648,248,460,142,240,244,197,795
0500000US13317,"Wilkes County, Georgia",9905,525,1099,416,887,461,543,2189,4749,271,551,266,392,271,320,950,5156,253,541,155,495,190,223,1243
0500000US13319,"Wilkinson County, Georgia",9147,512,1226,384,775,446,475,1628,4385,254,618,180,380,232,191,684,4762,257,610,200,395,214,284,938
0500000US13321,"Worth County, Georgia",20809,1269,2747,853,1803,1178,1224,3683,10171,671,1444,488,965,519,615,1577,10638,606,1298,362,838,659,609,2096
0500000US15001,"Hawaii County, Hawaii",196325,12172,24148,6871,15079,11596,12235,36320,97677,6154,12503,3516,7646,5808,6083,17582,98648,6018,11640,3354,7433,5788,6152,18644
0500000US15003,"Honolulu County, Hawaii",990060,64354,115837,32672,97918,78991,72501,162370,498993,33433,59380,16467,55067,42541,37651,71356,491067,31428,55982,15714,42851,36450,34850,91338
0500000US15005,"Kalawao County, Hawaii",86,2,0,0,5,2,4,12,41,1,0,0,2,2,4,0,45,1,0,0,3,0,0,12
0500000US15007,"Kauai County, Hawaii",71093,4479,8816,2488,5006,4212,4523,12797,35337,2297,4594,1272,2550,2179,2260,5901,35756,2181,4255,1216,2456,2033,2263,6937
0500000US15009,"Maui County, Hawaii",164094,10174,20348,5907,11747,9913,11428,26419,81933,5244,10487,2950,6078,4962,5680,12372,82161,4930,9859,2958,5669,4951,5748,14132
0500000US16001,"Ada County, Idaho",435117,26542,62657,18710,37892,30963,31713,56565,217999,13516,32046,9592,19716,15921,16219,25724,217118,13027,30614,9119,18176,15042,15494,30831
0500000US16003,"Adams County, Idaho",3946,158,414,122,212,141,167,1069,2021,79,188,71,122,62,78,586,1925,79,227,52,90,79,89,483
0500000US16005,"Bannock County, Idaho",84113,6308,12617,3617,8952,6670,6134,10935,41867,3140,6489,1884,4621,3371,3184,5108,42246,3211,6126,1732,4331,3299,2950,5830
0500000US16007,"Bear Lake County, Idaho",5942,440,885,285,427,318,325,1188,2928,211,433,146,218,147,183,565,3014,229,449,142,209,171,142,624
0500000US16009,"Benewah County, Idaho",9050,525,1158,344,604,390,376,1973,4568,247,612,196,342,179,190,982,4482,278,542,148,262,211,186,986
0500000US16011,"Bingham County, Idaho",45369,3675,8303,2405,3846,2543,2854,5989,22732,1841,4274,1273,1989,1260,1313,2864,22637,1811,4007,1154,1857,1283,1541,3147
0500000US16013,"Blaine County, Idaho",21583,1187,2914,885,1446,1010,1256,3561,11040,629,1490,486,828,495,652,1800,10543,559,1434,401,618,515,604,1761
0500000US16015,"Boise County, Idaho",6968,209,753,307,354,212,249,1624,3678,107,408,158,192,110,125,923,3290,99,342,151,162,102,124,701
0500000US16017,"Bonner County, Idaho",41855,1967,4897,1590,2557,1743,2111,9208,20980,944,2623,797,1352,855,1067,4637,20875,1002,2275,814,1205,888,1044,4572
0500000US16019,"Bonneville County, Idaho",110404,9605,19652,5299,9371,7288,8073,13690,55082,4957,10135,2699,4708,3528,4130,6224,55322,4647,9515,2545,4663,3760,3943,7413
0500000US16021,"Boundary County, Idaho",11323,679,1495,498,795,451,590,2333,5655,345,746,254,377,215,289,1188,5668,329,743,238,418,236,301,1139
0500000US16023,"Butte County, Idaho",2613,105,348,81,183,115,116,523,1350,49,162,36,78,62,72,285,1263,57,186,43,105,53,44,237
0500000US16025,"Camas County, Idaho",886,66,125,31,53,35,26,184,443,21,57,16,11,17,14,102,443,45,68,15,42,18,12,82
0500000US16027,"Canyon County, Idaho",207027,16355,34988,10144,19652,13534,13613,26499,102480,8301,17832,5226,9967,6688,6652,12195,104547,8050,17146,5018,9685,6846,6961,14427
0500000US16029,"Caribou County, Idaho",6862,501,1146,316,484,328,457,1173,3483,254,589,171,275,167,216,540,3379,247,554,149,209,161,241,632
0500000US16031,"Cassia County, Idaho",23472,2019,4413,1221,2083,1337,1436,3098,11966,1017,2297,658,1117,699,721,1424,11506,1001,2117,575,966,638,715,1668
0500000US16033,"Clark County, Idaho",1055,114,195,45,114,64,107,113,566,34,133,15,91,29,58,52,489,80,62,30,23,35,49,61
0500000US16035,"Clearwater County, Idaho",8533,307,759,299,506,464,394,2193,4742,171,413,175,313,333,235,1133,3791,140,349,125,193,131,159,1058
0500000US16037,"Custer County, Idaho",4141,137,356,174,239,106,150,1217,2164,82,206,110,154,49,61,610,1977,53,150,63,85,57,89,607
0500000US16039,"Elmore County, Idaho",26232,2099,3725,997,3385,2303,1936,3253,13651,1065,1870,532,2011,1288,1048,1570,12581,1032,1862,453,1374,1015,888,1673
0500000US16041,"Franklin County, Idaho",13120,1115,2519,787,1075,636,769,1758,6686,595,1344,408,536,331,374,862,6434,521,1177,380,539,305,395,894
0500000US16043,"Fremont County, Idaho",12889,838,2036,696,1110,686,711,2101,6685,394,1050,401,619,343,373,1016,6204,447,980,292,491,343,338,1086
0500000US16045,"Gem County, Idaho",16850,910,2241,826,1180,784,850,3505,8331,517,1133,350,685,402,397,1708,8519,392,1107,469,495,382,453,1798
0500000US16047,"Gooding County, Idaho",15110,1027,2448,710,1279,848,888,2523,7737,387,1269,395,710,480,450,1269,7373,641,1180,317,569,368,438,1253
0500000US16049,"Idaho County, Idaho",16275,797,1823,618,1102,776,742,4101,8509,408,987,306,676,385,404,2153,7766,388,839,303,426,391,338,1957
0500000US16051,"Jefferson County, Idaho",27410,2494,5455,1590,2207,1615,1766,2933,13911,1280,2713,835,1181,831,851,1405,13499,1201,2740,756,1026,784,915,1512
0500000US16053,"Jerome County, Idaho",23039,2074,4078,1014,2031,1522,1592,2880,11619,1034,2068,418,1073,780,838,1394,11420,1028,2010,594,958,742,754,1496
0500000US16055,"Kootenai County, Idaho",150128,9008,20117,6005,12196,9306,9219,26122,74161,4672,10383,3189,6334,4583,4558,12162,75967,4406,9800,2811,5862,4723,4661,13978
0500000US16057,"Latah County, Idaho",38697,2167,3908,1161,9968,3016,2312,4644,19813,1090,2041,555,5311,1725,1190,2179,18884,1095,1870,623,4657,1291,1122,2455
0500000US16059,"Lemhi County, Idaho",7755,341,768,248,439,328,364,2140,3906,176,406,117,259,161,180,1098,3849,169,366,135,180,167,184,1039
0500000US16061,"Lewis County, Idaho",3824,210,524,145,255,152,186,918,1918,105,280,82,130,72,86,445,1906,105,244,61,125,80,100,473
0500000US16063,"Lincoln County, Idaho",5296,387,1033,222,420,294,396,667,2735,211,533,109,232,134,194,298,2561,174,502,110,188,160,202,369
0500000US16065,"Madison County, Idaho",38241,3824,5086,1453,11713,4270,1873,2409,19272,2062,2544,752,5468,2562,1015,1099,18969,1764,2523,702,6245,1708,858,1309
0500000US16067,"Minidoka County, Idaho",20448,1615,3313,941,1868,1181,1146,3190,10304,793,1680,484,970,620,592,1504,10144,822,1623,467,898,561,554,1684
0500000US16069,"Nez Perce County, Idaho",40014,2441,4642,1521,3674,2677,2393,7643,19811,1248,2437,792,1863,1336,1217,3467,20203,1192,2222,727,1811,1341,1176,4182
