"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US36","New York","5334","760","2609","453","166","99","127","64","90","76","68","60","69","49","437","221","270","132","285","154","348","175","352","128","280","102","107","56","10","16","0","123","2725","471","392","146","138","87","101","71","66","54","159","84","413","164","254","111","165","87","384","108","411","158","143","76","88","54","11","19","0","123",
"0400000US37","North Carolina","5170","656","2547","452","338","152","177","118","95","62","0","127","126","69","430","160","424","217","164","103","443","165","219","83","68","47","28","38","19","26","16","25","2623","412","214","120","305","129","199","99","155","96","141","88","271","132","279","155","342","168","324","153","338","151","33","39","14","22","0","127","8","13",
"0400000US38","North Dakota","439","195","337","176","0","93","9","6","9","6","11","8","0","93","111","115","67","82","15","15","94","77","11","12","10","15","0","93","0","93","0","93","102","56","0","93","33","27","16","14","0","93","11","15","1","2","9","6","0","93","18","24","14","23","0","93","0","93","0","93","0","93",
"0400000US39","Ohio","2162","511","1185","332","80","61","83","92","35","48","35","46","111","80","142","89","113","78","83","58","169","123","122","75","92","47","87","75","14","18","19","31","977","265","75","66","63","57","62","44","106","84","18","30","98","69","51","59","99","67","129","81","77","60","59","52","67","40","31","49","42","53",
"0400000US40","Oklahoma","3967","383","1882","268","207","85","202","110","91","87","61","58","186","195","232","122","108","53","211","96","253","136","157","77","39","34","51","39","56","48","28","29","2085","287","202","152","70","51","137","83","166","113","58","44","449","176","126","68","149","79","305","121","267","95","96","54","28","25","25","24","7","11",
"0400000US41","Oregon","12100","655","6019","479","549","175","579","134","423","130","256","107","304","112","804","228","621","102","719","187","621","163","589","150","425","117","61","51","68","53","0","123","6081","393","455","174","628","226","404","144","404","105","200","119","862","215","586","226","661","172","783","189","575","167","384","180","76","50","42","40","21","29",
"0400000US42","Pennsylvania","3012","439","1701","304","69","54","47","39","237","100","70","55","192","104","305","134","89","75","79","55","236","130","213","90","120","72","0","109","31","32","13","18","1311","263","60","53","103","65","82","54","55","49","27","45","98","63","120","78","69","61","312","143","200","75","106","83","17","30","38","36","24","29",
"0400000US44","Rhode Island","357","204","83","96","0","127","28","47","11","19","0","127","0","127","0","127","0","127","0","127","26","46","18","29","0","127","0","127","0","127","0","127","274","167","0","127","49","81","30","36","0","127","13","22","54","46","86","95","25","29","0","127","0","127","17","18","0","127","0","127","0","127",
"0400000US45","South Carolina","2053","431","1222","374","75","41","40","35","94","63","32","31","26","28","119","63","338","239","79","53","245","108","116","87","39","32","9","20","0","132","10","17","831","189","76","58","76","54","11","12","15","21","58","50","114","67","108","76","85","109","156","73","62","46","54","35","16","20","0","132","0","132",
"0400000US46","South Dakota","241","132","66","52","0","99","31","40","8","13","0","99","0","99","7","12","20","28","0","99","0","99","0","99","0","99","0","99","0","99","0","99","175","96","0","99","31","42","0","99","0","99","8","13","0","99","33","41","38","42","51","70","4","6","10","17","0","99","0","99","0","99",
"0400000US47","Tennessee","2987","627","1595","380","136","89","157","130","157","98","46","62","62","85","291","223","137","96","170","122","184","108","127","90","109","107","0","127","19","29","0","127","1392","326","123","87","208","96","74","56","36","44","45","59","214","149","199","124","164","83","131","87","108","62","57","36","33","38","0","127","0","127",
"0400000US48","Texas","19005","810","9109","569","895","168","561","108","946","263","422","141","268","122","1191","304","692","210","753","241","1557","300","1074","221","532","128","208","82","10","17","0","127","9896","656","625","180","873","163","692","145","454","136","505","182","1057","252","726","231","846","191","1640","291","1433","222","724","175","218","95","52","41","51","46",
"0400000US49","Utah","23944","872","12580","564","1576","193","1863","300","979","212","699","111","541","109","1289","173","1153","114","923","113","1440","149","1147","137","610","80","214","69","112","55","34","42","11364","468","1247","135","1316","207","1046","244","747","139","558","201","1336","140","1124","117","751","139","1310","136","1024","106","493","72","234","86","100","64","78","60",
"0400000US50","Vermont","87","43","32","24","0","93","0","93","0","93","5","9","0","93","0","93","17","20","0","93","4","7","4","7","2","3","0","93","0","93","0","93","55","38","0","93","0","93","0","93","0","93","16","24","9","12","20","26","0","93","0","93","0","93","10","14","0","93","0","93","0","93",
"0400000US51","Virginia","5711","685","2823","460","168","115","112","88","326","120","119","99","153","180","326","176","409","189","249","121","441","175","343","110","153","74","24","31","0","127","0","127","2888","398","110","102","128","81","163","86","169","89","118","67","365","148","311","136","421","180","424","155","392","135","226","103","61","56","0","127","0","127",
"0400000US53","Washington","35706","935","17731","585","1479","156","1329","243","1481","254","953","127","630","138","1789","203","1806","223","1465","168","2867","258","2011","233","1207","117","593","98","114","63","7","10","17975","542","1411","187","1366","252","1470","273","1123","151","601","139","2200","170","1700","146","1380","173","2625","231","2230","169","1191","121","513","129","153","69","12","21",
"0400000US54","West Virginia","529","193","324","163","26","38","7","12","15","23","12","21","21","24","52","50","10","17","0","119","115","115","38","45","11","17","0","119","17","28","0","119","205","103","0","119","56","73","14","23","14","23","0","119","0","119","11","16","0","119","32","31","30","33","35","40","0","119","13","21","0","119",
"0400000US55","Wisconsin","1553","297","686","163","19","26","38","37","12","15","38","29","36","23","100","46","42","31","18","18","246","120","111","58","20","20","6","7","0","99","0","99","867","215","26","34","38","33","70","46","119","58","31","30","89","69","56","48","98","59","143","73","124","73","24","34","48","41","1","3","0","99",
"0400000US56","Wyoming","242","77","135","64","16","24","4","8","30","26","7","13","0","119","19","31","2","3","10","17","20","26","14","24","6","7","7","11","0","119","0","119","107","39","3","9","0","119","11","17","0","119","10","11","5","8","22","23","17","23","9","15","24","23","0","119","0","119","0","119","6","7",
"0400000US72","Puerto Rico","101","65","55","37","0","123","10","15","0","123","0","123","0","123","0","123","15","23","0","123","7","12","7","11","9","13","7","11","0","123","0","123","46","35","0","123","9","14","0","123","0","123","7","12","0","123","0","123","0","123","17","18","6","9","0","123","7","10","0","123","0","123",
"0500000US01001","Autauga County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01003","Baldwin County, Alabama","6","10","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","6","10","0","119","0","119","0","119","0","119","0","119","0","119","6","10","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01005","Barbour County, Alabama","3","5","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","3","5","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","3","5","0","119","0","119","0","119","0","119","0","119",
"0500000US01007","Bibb County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01009","Blount County, Alabama","9","15","9","15","9","15","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01011","Bullock County, Alabama","64","104","47","79","0","119","0","119","0","119","0","119","0","119","0","119","47","79","0","119","0","119","0","119","0","119","0","119","0","119","0","119","17","27","0","119","0","119","0","119","0","119","0","119","0","119","17","27","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01013","Butler County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01015","Calhoun County, Alabama","85","99","50","68","0","119","29","45","0","119","0","119","0","119","7","14","0","119","14","21","0","119","0","119","0","119","0","119","0","119","0","119","35","42","0","119","16","25","0","119","0","119","0","119","0","119","0","119","0","119","0","119","19","33","0","119","0","119","0","119","0","119",
"0500000US01017","Chambers County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01019","Cherokee County, Alabama","32","51","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","32","51","32","51","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01021","Chilton County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01023","Choctaw County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01025","Clarke County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01027","Clay County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01029","Cleburne County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01031","Coffee County, Alabama","44","50","24","37","0","119","0","119","0","119","0","119","0","119","0","119","0","119","12","19","12","19","0","119","0","119","0","119","0","119","0","119","20","32","0","119","0","119","0","119","0","119","0","119","0","119","20","32","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01033","Colbert County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01035","Conecuh County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01037","Coosa County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01039","Covington County, Alabama","51","56","51","56","0","119","0","119","51","56","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01041","Crenshaw County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01043","Cullman County, Alabama","20","30","20","30","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","20","30","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01045","Dale County, Alabama","56","39","41","36","15","13","15","13","0","119","0","119","0","119","11","10","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","15","9","0","119","0","119","0","119","0","119","0","119","0","119","15","9","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01047","Dallas County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01049","DeKalb County, Alabama","7","14","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","7","14","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","7","14","0","119","0","119","0","119",
"0500000US01051","Elmore County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01053","Escambia County, Alabama","14","24","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","14","24","0","119","0","119","0","119","0","119","0","119","14","24","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01055","Etowah County, Alabama","40","47","13","20","0","119","0","119","0","119","0","119","0","119","13","20","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","27","42","0","119","0","119","0","119","0","119","0","119","27","42","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
