"GEO_ID","NAME","B01001C_001E","B01001C_001M","B01001C_002E","B01001C_002M","B01001C_003E","B01001C_003M","B01001C_004E","B01001C_004M","B01001C_005E","B01001C_005M","B01001C_006E","B01001C_006M","B01001C_007E","B01001C_007M","B01001C_008E","B01001C_008M","B01001C_009E","B01001C_009M","B01001C_010E","B01001C_010M","B01001C_011E","B01001C_011M","B01001C_012E","B01001C_012M","B01001C_013E","B01001C_013M","B01001C_014E","B01001C_014M","B01001C_015E","B01001C_015M","B01001C_016E","B01001C_016M","B01001C_017E","B01001C_017M","B01001C_018E","B01001C_018M","B01001C_019E","B01001C_019M","B01001C_020E","B01001C_020M","B01001C_021E","B01001C_021M","B01001C_022E","B01001C_022M","B01001C_023E","B01001C_023M","B01001C_024E","B01001C_024M","B01001C_025E","B01001C_025M","B01001C_026E","B01001C_026M","B01001C_027E","B01001C_027M","B01001C_028E","B01001C_028M","B01001C_029E","B01001C_029M","B01001C_030E","B01001C_030M","B01001C_031E","B01001C_031M",
"0500000US08115","Sedgwick County, Colorado","3","7","3","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","7","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US08117","Summit County, Colorado","151","109","123","103","1","2","0","27","9","22","0","27","80","130","0","27","0","27","8","21","0","27","18","37","7","21","0","27","0","27","0","27","28","39","0","27","5","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","23","38","0","27","0","27","0","27","0","27",
"0500000US08119","Teller County, Colorado","115","114","91","114","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","91","114","0","24","0","24","0","24","0","24","24","31","0","24","0","24","0","24","0","24","0","24","14","24","0","24","0","24","0","24","0","24","10","18","0","24","0","24","0","24",
"0500000US08121","Washington County, Colorado","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"0500000US08123","Weld County, Colorado","2563","658","1154","300","10","17","99","73","47","38","44","52","46","45","78","51","78","72","97","77","165","90","203","133","133","83","100","55","49","52","5","8","1409","419","47","43","88","67","155","155","59","78","54","72","148","85","110","73","103","70","176","76","145","105","224","105","47","30","47","40","6","8",
"0500000US08125","Yuma County, Colorado","117","73","45","58","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","13","18","0","18","32","54","0","18","0","18","0","18","72","71","0","18","0","18","0","18","0","18","0","18","0","18","0","18","7","14","0","18","65","73","0","18","0","18","0","18","0","18",
"0500000US09110","Capitol Planning Region, Connecticut","2550","527","1262","315","77","37","168","77","99","41","54","65","10","16","107","74","55","43","136","83","281","155","147","127","52","56","63","45","13","24","0","31","1288","357","32","27","69","66","70","89","84","70","106","130","66","70","182","110","167","102","233","115","67","43","84","55","96","75","6","9","26","28",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","930","395","411","295","16","23","22","31","25","33","0","31","0","31","0","31","0","31","35","41","39","55","138","161","96","114","40","46","0","31","0","31","519","202","26","31","85","59","39","28","12","19","31","44","0","31","0","31","10","18","177","109","38","35","80","63","0","31","21","25","0","31",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","374","247","181","124","0","31","9","16","21","34","1","3","29","47","27","41","28","42","11","19","0","31","0","31","15","18","40","44","0","31","0","31","193","146","0","31","0","31","9","15","0","31","0","31","0","31","0","31","40","57","0","31","101","93","30","46","13","22","0","31","0","31",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","878","374","459","213","46","74","0","31","8","22","0","31","0","31","49","51","30","53","0","31","132","76","125","117","35","28","34","27","0","31","0","31","419","224","0","31","65","70","3","19","44","52","0","31","37","46","0","31","117","130","35","52","104","99","14","21","0","31","0","31","0","31",
"0500000US09150","Northeastern Connecticut Planning Region, Connecticut","417","237","304","205","32","67","0","31","0","31","0","31","0","31","13","11","6","10","2","5","128","172","100","97","21","30","2","3","0","31","0","31","113","90","0","31","7","12","0","31","0","31","0","31","50","50","0","31","0","31","31","44","0","31","25","38","0","31","0","31","0","31",
"0500000US09160","Northwest Hills Planning Region, Connecticut","154","103","65","73","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","47","71","4","8","14","18","0","31","0","31","89","74","0","31","0","31","0","31","0","31","36","60","0","31","0","31","0","31","10","17","31","40","9","13","3","6","0","31","0","31",
"0500000US09170","South Central Connecticut Planning Region, Connecticut","1123","345","644","208","0","31","24","42","60","59","68","61","83","70","98","72","20","25","22","37","95","69","70","57","79","53","10","14","15","29","0","31","479","190","13","22","43","52","68","104","0","31","41","44","19","28","22","35","50","42","55","52","42","44","81","66","40","37","5","9","0","31",
"0500000US09180","Southeastern Connecticut Planning Region, Connecticut","1300","323","723","181","22","28","52","47","6","8","16","16","3","5","66","56","70","52","35","25","130","87","98","57","133","53","26","22","66","58","0","31","577","191","27","36","12","13","63","52","21","22","27","35","31","30","68","41","60","38","33","28","77","40","78","75","39","33","41","42","0","31",
"0500000US09190","Western Connecticut Planning Region, Connecticut","1317","375","773","260","82","50","53","38","34","36","1","31","36","32","7","16","15","16","28","26","136","92","196","113","162","127","20","21","3","5","0","31","544","197","85","77","37","41","65","65","58","44","7","15","7","17","25","30","9","14","88","64","68","37","73","40","4","8","18","23","0","31",
"0500000US10001","Kent County, Delaware","997","403","536","218","1","3","17","28","16","16","3","5","38","45","78","38","1","2","17","27","7","12","113","121","70","44","101","124","19","20","55","53","461","216","2","5","1","2","16","30","23","33","0","30","71","71","7","12","14","20","99","111","24","25","151","42","43","36","5","10","5","7",
"0500000US10003","New Castle County, Delaware","1121","350","481","216","1","3","16","26","80","84","9","12","6","7","3","6","0","30","14","19","124","93","29","21","146","98","41","44","4","8","8","12","640","207","33","38","20","34","0","30","76","60","29","39","65","61","123","90","22","19","32","31","46","49","118","78","0","30","76","55","0","30",
"0500000US10005","Sussex County, Delaware","1191","308","621","175","59","60","13","15","76","65","6","11","24","25","55","35","19","21","2","2","106","67","60","48","68","39","56","32","73","14","4","5","570","179","0","30","0","30","66","66","1","3","17","28","89","68","22","35","24","37","44","37","33","24","51","45","118","58","81","27","24","22",
"0500000US11001","District of Columbia, District of Columbia","2209","510","1115","311","68","116","21","34","84","130","43","42","10","16","85","76","83","88","43","43","313","182","173","100","56","50","77","54","59","67","0","33","1094","344","55","99","0","33","12","19","27","40","53","51","57","43","31","44","57","45","108","86","148","134","184","67","345","271","17","36","0","33",
"0500000US12001","Alachua County, Florida","542","136","303","95","0","35","5","8","0","35","8","13","9","15","34","47","28","27","40","34","52","38","34","27","27","26","11","20","55","55","0","35","239","103","0","35","0","35","6","12","7","12","8","13","35","47","18","23","28","39","37","31","37","37","34","40","29","29","0","35","0","35",
"0500000US12003","Baker County, Florida","51","64","12","19","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","12","19","0","28","0","28","0","28","0","28","0","28","39","61","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","39","61","0","28","0","28","0","28",
"0500000US12005","Bay County, Florida","885","386","538","250","22","23","0","35","0","35","9","15","7","12","46","53","34","44","15","19","100","94","166","131","30","32","109","96","0","35","0","35","347","174","85","80","8","14","0","35","0","35","0","35","60","56","50","53","39","54","9","14","32","45","54","40","4","7","6","10","0","35",
"0500000US12007","Bradford County, Florida","23","20","17","18","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","13","16","4","9","0","28","0","28","0","28","0","28","6","11","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","6","11","0","28","0","28","0","28",
"0500000US12009","Brevard County, Florida","1553","483","762","277","0","35","68","61","0","35","14","18","30","50","70","81","59","56","96","86","50","47","134","80","75","66","137","60","29","30","0","35","791","250","90","88","4","7","45","50","41","50","0","35","58","62","36","34","52","63","86","60","141","95","72","51","158","76","8","13","0","35",
"0500000US12011","Broward County, Florida","4315","651","2257","428","98","42","163","84","83","60","123","94","32","24","210","111","229","95","94","70","319","156","310","121","312","97","170","107","96","70","18","28","2058","370","82","52","108","87","90","62","65","66","51","49","152","83","144","52","116","109","238","127","297","105","319","108","235","91","121","76","40","39",
"0500000US12013","Calhoun County, Florida","146","87","54","61","0","23","0","23","0","23","0","23","0","23","0","23","37","61","4","9","0","23","10","17","0","23","3","5","0","23","0","23","92","80","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","91","80","0","23","1","2","0","23",
"0500000US12015","Charlotte County, Florida","298","133","179","92","1","10","21","28","0","35","0","35","0","35","0","35","33","39","0","35","1","15","108","72","6","17","9","14","0","35","0","35","119","73","0","35","0","35","0","35","2","5","0","35","0","35","0","35","0","35","0","35","28","30","14","17","68","64","7","19","0","35",
"0500000US12017","Citrus County, Florida","526","176","325","122","7","11","8","12","34","14","69","28","0","35","0","35","0","35","0","35","0","35","122","79","17","28","51","42","17","29","0","35","201","92","0","35","0","35","34","14","4","8","0","35","0","35","0","35","14","26","56","45","11","19","65","63","0","35","10","27","7","14",
"0500000US12019","Clay County, Florida","231","139","110","87","0","35","0","35","0","35","21","33","0","35","0","35","21","29","0","35","37","58","5","7","0","35","26","32","0","35","0","35","121","98","0","35","0","35","0","35","0","35","0","35","0","35","4","8","0","35","91","92","6","10","0","35","20","29","0","35","0","35",
"0500000US12021","Collier County, Florida","2831","1039","1618","608","131","130","82","65","232","134","25","32","48","71","227","115","86","58","29","44","272","141","296","184","82","82","92","99","16","19","0","35","1213","478","71","70","11","16","128","97","176","158","7","13","248","172","56","81","45","46","234","117","137","83","42","45","31","31","12","23","15","30",
"0500000US12023","Columbia County, Florida","122","82","52","31","0","35","0","35","0","35","0","35","0","35","16","14","2","6","7","10","6","13","7","12","2","4","0","35","12","18","0","35","70","63","7","10","23","38","0","35","0","35","0","35","11","26","2","5","0","35","0","35","18","20","2","5","7","8","0","35","0","35",
"0500000US12027","DeSoto County, Florida","154","183","81","67","0","31","27","38","0","31","15","26","0","31","0","31","0","31","0","31","3","8","0","31","11","11","25","19","0","31","0","31","73","118","0","31","14","26","14","26","0","31","21","38","0","31","0","31","0","31","16","31","0","31","3","5","5","8","0","31","0","31",
"0500000US12029","Dixie County, Florida","75","90","15","19","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","15","19","0","23","0","23","60","86","0","23","0","23","0","23","60","86","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US12031","Duval County, Florida","1999","355","1033","235","49","42","50","36","32","28","28","33","0","35","115","70","75","58","82","70","97","65","153","81","182","85","170","54","0","35","0","35","966","198","50","49","90","75","72","58","41","41","66","46","48","69","94","72","32","29","135","71","71","48","106","52","128","94","33","40","0","35",
"0500000US12033","Escambia County, Florida","921","218","621","178","0","35","15","19","0","35","9","11","25","37","84","62","159","123","57","46","72","47","44","35","94","62","62","39","0","35","0","35","300","87","3","6","10","12","34","40","3","6","8","16","9","13","0","35","14","18","38","24","44","29","59","45","42","33","23","27","13","18",
"0500000US12035","Flagler County, Florida","166","116","84","72","0","35","0","35","0","35","0","35","0","35","0","35","0","35","36","56","0","35","11","18","17","30","14","26","6","12","0","35","82","63","0","35","0","35","0","35","0","35","0","35","0","35","10","17","0","35","0","35","3","5","41","54","13","20","15","24","0","35",
"0500000US12037","Franklin County, Florida","16","21","16","21","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","7","13","0","23","0","23","0","23","9","16","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US12039","Gadsden County, Florida","580","460","286","225","0","31","110","149","26","43","1","2","0","31","0","31","0","31","0","31","66","76","48","55","35","43","0","31","0","31","0","31","294","252","101","131","96","99","1","5","0","31","0","31","0","31","5","11","0","31","49","45","30","36","0","31","12","21","0","31","0","31",
"0500000US12041","Gilchrist County, Florida","48","61","30","35","5","10","9","14","0","23","0","23","0","23","0","23","0","23","6","12","0","23","3","7","0","23","7","8","0","23","0","23","18","27","0","23","9","14","0","23","0","23","0","23","0","23","8","14","0","23","0","23","1","5","0","23","0","23","0","23","0","23",
"0500000US12043","Glades County, Florida","444","73","218","56","10","4","28","22","15","16","3","5","0","23","20","22","8","11","40","42","17","17","32","27","14","14","2","5","29","21","0","23","226","32","7","4","9","12","31","21","7","8","5","7","2","3","19","19","5","6","69","28","18","13","37","15","5","9","5","8","7","12",
"0500000US12045","Gulf County, Florida","137","94","123","96","0","23","0","23","0","23","0","23","0","23","0","23","57","57","36","49","10","14","20","25","0","23","0","23","0","23","0","23","14","24","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","14","24","0","23","0","23",
"0500000US12047","Hamilton County, Florida","163","88","82","55","0","23","24","39","8","16","1","3","10","13","0","23","19","18","7","11","0","23","0","23","13","15","0","23","0","23","0","23","81","56","5","9","22","31","4","7","29","38","0","23","0","23","0","23","0","23","4","6","5","7","0","23","12","22","0","23","0","23",
"0500000US12049","Hardee County, Florida","416","303","340","259","0","28","0","28","2","4","6","11","0","28","150","132","64","59","0","28","97","82","21","31","0","28","0","28","0","28","0","28","76","63","1","2","0","28","7","13","5","10","3","6","1","2","0","28","0","28","4","5","55","48","0","28","0","28","0","28","0","28",
"0500000US12051","Hendry County, Florida","845","411","382","174","51","43","19","13","21","15","5","7","5","9","11","12","70","77","63","94","33","25","32","24","37","26","3","5","18","26","14","20","463","250","80","133","71","47","75","66","0","31","6","8","0","31","48","79","7","9","12","14","87","41","28","26","17","20","0","31","32","29",
"0500000US12053","Hernando County, Florida","516","152","236","76","0","35","19","29","11","13","10","15","0","35","24","31","0","35","9","15","4","6","82","69","63","29","0","35","0","35","14","22","280","116","19","29","0","35","19","20","0","35","9","16","0","35","12","20","10","16","25","27","46","42","62","34","63","63","15","24","0","35",
"0500000US12055","Highlands County, Florida","504","368","335","252","0","35","54","85","9","27","47","68","0","35","36","38","30","40","55","81","38","60","45","61","13","23","7","19","1","3","0","35","169","131","0","35","28","47","0","35","0","35","0","35","0","35","0","35","0","35","59","79","56","61","2","10","16","23","8","13","0","35",
"0500000US12057","Hillsborough County, Florida","4946","942","2851","633","86","67","97","64","217","176","166","140","124","81","153","79","282","103","327","132","594","226","274","121","244","114","134","73","153","129","0","35","2095","403","141","78","28","29","68","53","158","141","37","40","205","103","164","90","235","111","513","182","228","91","183","78","84","63","51","33","0","35",
"0500000US12059","Holmes County, Florida","122","107","37","34","0","23","0","23","0","23","0","23","0","23","0","23","0","23","30","32","0","23","0","23","7","12","0","23","0","23","0","23","85","76","0","23","0","23","0","23","0","23","0","23","0","23","30","33","0","23","0","23","24","39","30","42","0","23","0","23","1","5",
"0500000US12061","Indian River County, Florida","745","314","478","196","45","79","35","51","0","35","0","35","0","35","108","41","41","68","25","41","0","35","31","42","176","93","17","16","0","35","0","35","267","177","35","53","48","68","0","35","50","47","0","35","0","35","46","53","6","12","0","35","70","63","8","15","4","8","0","35","0","35",
"0500000US12063","Jackson County, Florida","228","108","190","101","34","50","0","31","0","31","0","31","0","31","0","31","5","11","0","31","48","69","20","27","13","18","70","49","0","31","0","31","38","30","0","31","0","31","0","31","0","31","0","31","0","31","0","31","4","10","10","17","0","31","9","14","0","31","15","16","0","31",
"0500000US12065","Jefferson County, Florida","13","17","13","17","0","23","0","23","0","23","0","23","0","23","0","23","0","23","5","12","0","23","0","23","2","4","0","23","6","10","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US12067","Lafayette County, Florida","20","26","20","26","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","20","26","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US12069","Lake County, Florida","1042","472","658","253","0","35","60","57","40","47","84","104","0","35","32","56","75","77","0","35","77","80","87","73","144","86","50","54","9","15","0","35","384","250","0","35","0","35","0","35","57","80","55","91","0","35","9","16","67","68","129","91","18","27","27","30","22","21","0","35","0","35",
"0500000US12071","Lee County, Florida","1782","538","1118","379","118","118","42","53","93","71","22","22","57","55","183","127","178","114","37","53","67","44","118","62","115","65","77","49","11","13","0","35","664","208","53","48","22","26","26","43","65","66","17","22","82","75","35","58","19","22","53","43","72","65","63","46","150","73","7","11","0","35",
"0500000US12073","Leon County, Florida","467","319","184","113","0","35","0","35","0","35","0","35","9","14","16","21","10","16","12","17","90","100","31","28","4","8","0","35","12","18","0","35","283","225","0","35","0","35","0","35","51","75","0","35","66","95","19","20","50","42","20","31","42","57","0","35","19","19","8","18","8","13",
"0500000US12075","Levy County, Florida","124","82","51","57","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","13","24","0","31","27","39","11","14","0","31","0","31","73","62","0","31","0","31","19","30","0","31","0","31","10","17","0","31","6","10","0","31","4","7","34","36","0","31","0","31","0","31",
"0500000US12077","Liberty County, Florida","56","47","50","47","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","36","41","10","15","4","7","0","21","0","21","6","9","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","6","9","0","21","0","21",
"0500000US12079","Madison County, Florida","25","36","8","13","0","23","0","23","0","23","6","11","0","23","0","23","0","23","0","23","0","23","0","23","2","4","0","23","0","23","0","23","17","32","0","23","0","23","0","23","0","23","0","23","0","23","0","23","3","6","13","29","0","23","1","3","0","23","0","23","0","23",
"0500000US12081","Manatee County, Florida","1389","644","837","502","0","35","6","12","168","103","17","26","0","35","117","152","9","15","43","37","21","26","323","335","63","48","62","53","8","14","0","35","552","307","3","11","89","74","67","63","0","35","28","42","85","99","0","35","33","37","49","55","86","65","40","41","62","47","10","12","0","35",
"0500000US12083","Marion County, Florida","610","191","390","134","1","2","0","35","19","32","3","6","0","35","107","94","0","35","0","35","16","23","70","52","124","42","50","43","0","35","0","35","220","102","1","2","2","5","0","35","0","35","41","44","18","32","24","45","0","35","7","10","35","34","28","25","64","54","0","35","0","35",
"0500000US12085","Martin County, Florida","172","150","90","75","0","35","5","11","9","14","4","13","2","4","0","35","0","35","9","14","7","12","38","42","4","9","0","35","12","21","0","35","82","81","4","13","16","25","13","21","0","35","1","6","0","35","0","35","13","20","14","21","0","35","9","17","0","35","12","2","0","35",
"0500000US12086","Miami-Dade County, Florida","6450","1419","3299","764","299","180","301","179","147","101","32","37","169","100","268","164","251","156","212","119","577","210","262","112","270","97","270","115","172","107","69","102","3151","756","323","233","133","112","122","105","153","119","43","40","303","171","183","83","256","126","555","213","326","158","284","95","132","73","313","136","25","27",
"0500000US12087","Monroe County, Florida","49","40","11","22","0","35","0","35","0","35","0","35","4","10","5","12","0","35","0","35","2","6","0","35","0","35","0","35","0","35","0","35","38","34","11","19","0","35","0","35","0","35","8","16","0","35","7","15","0","35","0","35","8","11","4","7","0","35","0","35","0","35",
"0500000US12089","Nassau County, Florida","237","84","118","53","10","18","0","35","17","19","16","19","0","35","0","35","0","35","0","35","5","10","0","35","44","43","26","37","0","35","0","35","119","61","0","35","18","23","17","19","0","35","0","35","0","35","0","35","3","9","18","23","12","20","0","35","44","43","7","13","0","35",
"0500000US12091","Okaloosa County, Florida","682","300","477","197","51","83","5","11","19","34","27","44","0","35","37","34","9","12","201","106","37","49","27","22","38","29","26","31","0","35","0","35","205","135","21","27","2","4","41","46","12","19","0","35","17","23","22","35","3","7","47","51","0","35","11","18","25","27","4","9","0","35",
"0500000US12093","Okeechobee County, Florida","58","41","6","9","0","31","0","31","0","31","0","31","0","31","0","31","0","31","6","9","0","31","0","31","0","31","0","31","0","31","0","31","52","41","0","31","20","31","0","31","0","31","0","31","0","31","5","10","0","31","0","31","21","31","6","10","0","31","0","31","0","31",
"0500000US12095","Orange County, Florida","4004","957","2054","626","364","291","209","144","93","81","55","50","39","48","119","95","76","75","136","92","354","175","202","110","168","81","96","66","26","28","117","100","1950","496","114","100","68","75","225","148","138","112","35","37","110","80","171","143","94","80","419","191","271","126","227","88","21","23","57","55","0","35",
"0500000US12097","Osceola County, Florida","1497","958","897","602","159","229","22","47","143","178","0","35","0","35","88","107","50","65","139","81","149","187","27","43","120","89","0","35","0","35","0","35","600","398","62","97","129","189","0","35","75","90","0","35","0","35","0","35","0","35","133","169","89","103","69","73","39","42","4","9","0","35",
"0500000US12099","Palm Beach County, Florida","3486","779","2080","475","49","61","9","14","311","129","76","61","43","51","153","107","162","104","243","158","365","182","298","150","118","58","38","36","195","117","20","34","1406","408","47","45","113","93","101","85","114","66","31","33","52","47","91","107","45","45","253","112","171","113","223","99","73","54","73","80","19","32",
"0500000US12101","Pasco County, Florida","1407","340","771","192","7","11","34","31","19","21","39","31","0","35","58","61","10","17","28","32","137","60","155","113","125","60","87","42","42","27","30","37","636","182","0","35","35","42","23","26","12","14","0","35","60","47","14","17","43","45","90","69","174","104","73","42","71","39","20","27","21","33",
"0500000US12103","Pinellas County, Florida","2156","512","1120","300","11","14","97","95","103","82","50","51","91","83","24","29","60","74","53","48","180","82","68","37","117","69","239","98","17","15","10","17","1036","310","12","16","60","54","152","103","51","43","29","37","48","26","84","122","75","56","126","88","80","47","165","55","122","68","32","32","0","35",
"0500000US12105","Polk County, Florida","2190","545","1248","342","100","73","116","77","111","65","8","12","108","96","15","17","28","41","134","81","130","76","150","71","132","59","91","50","116","102","9","15","942","255","27","26","21","21","115","76","9","15","41","43","77","44","23","29","82","68","102","53","157","97","148","68","111","101","29","29","0","35",
"0500000US12107","Putnam County, Florida","182","85","91","69","0","35","15","29","19","24","2","7","0","35","0","35","0","35","4","10","0","35","20","25","0","35","31","41","0","35","0","35","91","30","0","35","0","35","0","35","0","35","14","12","14","12","15","13","0","35","33","33","15","10","0","35","0","35","0","35","0","35",
"0500000US12109","St. Johns County, Florida","335","174","95","66","0","35","0","35","0","35","0","35","0","35","0","35","0","35","11","19","13","17","23","26","48","52","0","35","0","35","0","35","240","159","0","35","0","35","0","35","17","29","0","35","123","124","0","35","0","35","27","44","34","38","25","22","14","23","0","35","0","35",
"0500000US12111","St. Lucie County, Florida","1143","558","756","310","96","81","36","45","109","123","11","22","0","35","24","26","83","33","88","99","31","43","106","99","28","40","67","93","77","59","0","35","387","289","20","32","0","35","0","35","0","35","72","84","0","35","0","35","27","45","133","156","52","62","38","44","45","65","0","35","0","35",
"0500000US12113","Santa Rosa County, Florida","490","174","276","134","0","35","38","41","22","27","0","35","9","15","3","6","0","35","52","57","43","75","14","21","31","27","58","50","6","11","0","35","214","76","10","16","13","21","19","27","16","25","0","35","0","35","0","35","0","35","31","32","35","25","44","30","41","38","5","9","0","35",
"0500000US12115","Sarasota County, Florida","1009","384","505","260","0","35","112","162","14","19","6","9","0","35","15","24","2","4","63","91","29","29","73","52","87","44","44","40","44","34","16","20","504","235","34","47","143","151","10","14","5","7","11","15","17","25","33","28","54","74","36","33","20","18","74","53","40","33","1","3","26","31",
"0500000US12117","Seminole County, Florida","1043","436","620","347","27","39","100","147","12","20","21","37","12","29","28","40","11","18","37","58","100","92","104","75","103","57","30","41","35","59","0","35","423","176","0","35","37","42","48","40","1","4","0","35","0","35","19","30","45","53","49","51","118","66","57","44","46","61","3","7","0","35",
"0500000US12119","Sumter County, Florida","315","150","139","77","0","35","0","35","0","35","0","35","7","13","0","35","7","11","23","35","24","32","34","41","44","37","0","35","0","35","0","35","176","120","0","35","17","22","0","35","17","22","0","35","7","10","0","35","27","43","16","33","74","82","13","27","5","9","0","35","0","35",
"0500000US12121","Suwannee County, Florida","9","13","4","10","0","31","0","31","0","31","0","31","4","10","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","5","9","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","5","9","0","31","0","31","0","31","0","31","0","31",
"0500000US12123","Taylor County, Florida","94","46","31","30","0","28","0","28","0","28","0","28","0","28","0","28","0","28","4","8","0","28","27","30","0","28","0","28","0","28","0","28","63","41","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","18","25","0","28","45","32",
"0500000US12125","Union County, Florida","37","27","36","27","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","17","22","0","23","0","23","19","20","0","23","0","23","1","2","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","1","2","0","23","0","23",
"0500000US12127","Volusia County, Florida","1194","354","526","196","31","40","42","57","11","18","0","35","13","21","35","57","0","35","83","80","79","48","78","43","74","52","77","70","3","9","0","35","668","203","68","80","9","15","7","12","10","16","0","35","16","27","63","57","34","41","68","57","93","39","197","91","93","54","10","14","0","35",
"0500000US12129","Wakulla County, Florida","103","70","91","61","0","31","0","31","0","31","0","31","0","31","0","31","0","31","37","29","16","20","6","17","32","38","0","31","0","31","0","31","12","26","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","12","26","0","31","0","31","0","31","0","31",
"0500000US12131","Walton County, Florida","493","265","267","230","0","35","0","35","0","35","0","35","32","51","0","35","40","54","0","35","111","116","7","13","55","54","22","16","0","35","0","35","226","86","0","35","0","35","0","35","0","35","0","35","0","35","0","35","26","28","16","29","8","11","73","45","93","36","3","7","7","11",
"0500000US12133","Washington County, Florida","286","81","126","52","0","28","10","9","25","17","0","28","0","28","10","12","0","28","4","9","21","20","32","22","10","16","14","23","0","28","0","28","160","56","0","28","5","7","0","28","13","13","0","28","0","28","11","17","1","4","0","28","23","27","43","40","1","2","0","28","63","40",
"0500000US13001","Appling County, Georgia","105","76","84","72","0","23","0","23","0","23","0","23","53","71","0","23","3","3","0","23","28","3","0","23","0","23","0","23","0","23","0","23","21","29","0","23","0","23","0","23","0","23","0","23","0","23","0","23","18","29","0","23","0","23","0","23","0","23","3","8","0","23",
"0500000US13003","Atkinson County, Georgia","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US13005","Bacon County, Georgia","28","42","28","42","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","28","42","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US13007","Baker County, Georgia","26","9","26","9","0","14","0","14","0","14","0","14","20","4","6","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US13009","Baldwin County, Georgia","50","26","7","15","0","30","0","30","0","30","0","30","0","30","0","30","0","30","7","15","0","30","0","30","0","30","0","30","0","30","0","30","43","28","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","31","23","0","30","6","11","6","8","0","30","0","30",
"0500000US13011","Banks County, Georgia","17","25","7","18","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","7","18","0","23","0","23","0","23","10","16","4","8","4","8","0","23","0","23","0","23","0","23","0","23","2","5","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US13013","Barrow County, Georgia","324","132","111","70","0","34","4","5","21","33","2","3","5","7","0","34","34","44","6","13","19","25","12","17","8","15","0","34","0","34","0","34","213","95","1","3","7","14","1","2","40","37","0","34","44","42","49","51","7","13","17","18","7","9","28","40","12","18","0","34","0","34",
